test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,nbody.py 50000,0.492063,1233,1686323639.075097,-,-,615,15.61,3941,1896,0.76,2824,0,2,48,175,228,1569,0,1255,0,0,0.00,0.23,0.59,1.23,24.47,0.00,57.13,0.00,0.00,20.33,2.17,23.24,38.65,95,95,71.33,300,300,121.47,96.15,26.84,25.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.78,8.37,0.11,0.42,0.00,0.00
2,Python 3.4.10,nbody.py 50000,3.435289,1089,1686323642.720636,-,-,582,92.27,630,1900,0.42,24233,0,23,1740,1721,718,1185,0,552,0,0,0.00,0.49,0.70,0.47,2.07,0.00,3.56,0.00,0.00,4.34,0.10,1.15,2.14,93,96,98.07,300,300,382.35,99.51,1.84,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.11,17.57,0.05,3.61,0.00,0.00
3,Python 3.4.10,nbody.py 50000,0.499825,1088,1686323643.340804,-,-,737,21.55,3418,1896,0.63,3190,0,23,3891,1121,124,1294,0,1031,0,0,0.01,3.70,1.54,0.68,19.42,0.00,52.75,0.00,0.00,20.64,0.49,16.13,41.19,95,95,96.63,300,300,144.42,97.45,3.04,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.64,9.30,0.02,0.43,0.00,0.00
4,Python 3.4.10,nbody.py 50000,0.513252,1162,1686323643.957825,-,-,692,18.27,3770,1904,0.67,3568,0,70,3457,1231,209,1699,2,1128,0,0,0.04,3.85,1.63,1.13,23.60,0.03,51.48,0.00,0.00,21.20,0.95,19.52,40.07,96,96,97.03,300,300,129.51,97.03,3.11,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.86,9.41,0.02,0.42,0.00,0.00
5,Python 3.4.10,nbody.py 50000,0.514052,1049,1686323644.576617,-,-,674,18.33,3675,1898,0.72,3583,0,23,3214,920,224,1550,0,1248,0,0,0.01,3.56,1.59,0.80,23.45,0.00,51.89,0.00,0.00,21.20,0.60,21.10,38.77,93,95,97.85,300,300,131.39,96.79,2.42,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,9.34,0.02,0.41,0.00,0.00
6,Python 3.4.10,nbody.py 50000,0.472478,1285,1686323645.138927,-,-,601,14.95,4024,1896,0.81,2657,0,8,521,489,332,1470,0,1049,0,0,0.00,1.18,1.63,1.72,23.01,0.00,57.03,0.00,0.00,20.21,1.27,19.02,44.55,96,96,96.30,300,300,114.62,96.89,3.36,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.55,8.30,0.02,0.35,0.00,0.00
7,Python 3.4.10,nbody.py 50000,0.597623,1124,1686323645.786546,-,-,614,31.53,1948,1896,0.70,4087,0,24,1299,1773,915,1798,0,1084,0,0,0.01,2.34,3.57,3.14,19.18,0.00,39.93,0.00,0.00,21.26,1.68,15.54,29.99,92,95,95.04,300,300,177.49,97.43,4.67,4.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,8.83,0.03,0.49,0.00,0.00
8,Python 3.4.10,nbody.py 50000,0.481232,1072,1686323646.359722,-,-,566,14.25,3968,1896,0.83,2797,0,4,108,372,337,1692,0,1145,0,0,0.00,0.71,1.50,1.92,26.09,0.00,55.00,0.00,0.00,20.61,1.66,21.98,41.50,93,96,94.96,1050,300,111.74,96.50,4.69,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.28,7.96,0.04,0.36,0.00,0.00
9,Python 3.4.10,nbody.py 50000,0.685045,1090,1686323647.139763,-,-,849,42.53,1997,1896,0.56,5100,0,114,3886,1234,360,2062,4,1015,0,0,0.05,4.03,1.77,1.52,21.87,0.06,27.67,0.00,0.00,21.76,1.15,18.19,16.37,96,96,76.35,300,300,230.44,97.52,22.45,21.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,11.94,0.14,0.78,0.00,0.00
10,Python 3.4.10,nbody.py 50000,0.493717,1230,1686323647.767224,-,-,636,16.13,3945,1896,0.74,3079,0,6,158,436,308,1977,0,1271,0,0,0.00,0.55,1.64,1.61,28.83,0.00,50.41,0.00,0.00,22.63,1.53,25.14,34.57,91,94,82.64,300,300,124.91,95.63,16.51,15.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.12,8.68,0.08,0.42,0.00,0.00
