version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,nbody.py 5000000,34.4499,1165.7,1689774862.042656,0.00,0.00,483.90,12.79,3784.50,1896.00,3.20,45413.90,0.00,340.00,4412.40,1785.30,537.30,2059.20,8.60,8650.30,2293.00,21590.30,0.00,0.14,0.08,0.03,0.51,0.00,7.13,4.07,75.17,13.77,0.03,0.76,72.65,88.60,90.30,99.01,465.00,300.00,102.08,99.26,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,543.22,455.31,0.21,21.00,0.00,0.00
Python 2.7.18,nbody.py 5000000,36.1961,1184.6,1689775423.977183,0.00,0.00,462.70,12.83,3606.80,1896.00,3.19,39144.00,0.00,206.60,3960.70,1832.30,591.90,1658.10,8.10,7064.80,1949.30,17769.90,0.00,0.15,0.08,0.03,0.38,0.00,5.74,3.13,77.58,13.60,0.04,0.56,72.97,83.90,84.20,99.32,435.00,300.00,102.25,99.43,0.41,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.69,417.99,0.15,22.01,0.00,0.00
Python 3.0.1,nbody.py 5000000,36.1581,1192.3,1689775984.222036,0.00,0.00,461.40,12.79,3607.50,1896.00,3.20,32339.70,0.00,167.20,3507.70,1866.30,686.10,1623.70,6.50,6438.20,986.00,14407.60,0.00,0.13,0.08,0.04,0.34,0.00,5.56,1.92,79.08,13.49,0.04,0.49,73.19,84.00,85.10,98.92,450.00,300.00,102.06,99.56,0.65,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,507.00,415.17,0.20,22.02,0.00,0.00
Python 3.4.10,nbody.py 5000000,47.7457,1250.9,1689776661.302065,0.00,0.00,458.00,13.09,3505.30,1896.00,2.61,52221.20,0.00,488.70,4982.00,2749.40,1257.80,4721.40,13.40,13701.50,1740.30,22486.60,0.00,0.20,0.13,0.05,0.74,0.00,7.39,1.88,76.45,13.95,0.05,0.92,71.99,80.80,82.10,97.75,435.00,300.00,103.87,99.52,1.83,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,641.23,518.87,1.19,29.98,0.00,0.00
Python 3.5.10,nbody.py 5000000,47.6875,1293.1,1689777617.148396,0.00,0.00,484.20,13.98,3503.10,1896.00,2.55,53411.60,0.00,422.90,11357.70,4964.90,1760.60,4795.30,22.40,12485.10,1662.00,21537.50,0.00,0.30,0.18,0.08,0.70,0.01,7.46,2.03,75.19,14.65,0.06,0.87,70.44,82.00,82.30,98.34,490.00,300.00,110.07,99.44,1.27,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,666.00,543.56,0.69,30.28,0.00,0.00
Python 3.6.15,nbody.py 5000000,46.633,1196.5,1689778290.863211,0.00,0.00,460.50,13.13,3506.50,1896.00,2.61,44467.80,0.00,275.10,4449.80,2661.90,1200.60,4191.50,10.30,13389.50,898.20,19525.70,0.00,0.20,0.17,0.05,0.65,0.00,8.19,1.36,76.17,14.06,0.05,0.83,71.93,81.90,82.80,97.05,450.00,300.00,104.20,99.52,2.46,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,623.21,503.09,1.77,29.43,0.00,0.00
Python 3.7.16,nbody.py 5000000,44.8518,1218.9,1689778960.358982,0.00,0.00,451.20,12.77,3533.30,1896.00,2.80,43584.60,0.00,201.10,4392.40,1768.70,476.90,1788.10,6.50,8062.20,1879.90,20240.50,0.00,0.13,0.07,0.02,0.33,0.00,5.39,2.07,79.17,13.47,0.02,0.48,73.26,82.70,83.40,99.35,390.00,300.00,101.89,99.51,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.94,487.48,0.14,27.11,0.00,0.00
Python 3.8.16,nbody.py 5000000,52.7637,1231.4,1689779703.722865,0.00,0.00,449.70,12.75,3526.90,1896.00,2.56,39010.90,0.00,483.80,3824.60,2066.70,795.60,1714.90,8.00,7894.10,834.00,16003.10,0.00,0.13,0.07,0.03,0.25,0.00,4.97,1.04,80.71,13.36,0.03,0.39,73.46,81.00,82.30,98.92,450.00,300.00,101.82,99.65,0.63,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.61,564.17,0.26,32.05,0.00,0.00
Python 3.9.16,nbody.py 5000000,51.1216,1218.2,1689780444.856505,0.00,0.00,452.00,12.77,3540.80,1896.00,2.71,44589.00,0.00,243.70,4884.10,2098.30,694.50,1772.10,11.10,8452.60,1086.40,18453.40,0.00,0.15,0.07,0.03,0.27,0.00,5.27,1.50,79.89,13.44,0.03,0.42,73.35,81.20,82.90,98.91,435.00,300.00,101.96,99.60,0.61,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,678.12,548.38,0.25,31.07,0.00,0.00
Python 3.10.11,nbody.py 5000000,50.9933,1188.2,1689781250.661709,0.00,0.00,493.30,13.90,3604.70,1896.00,2.56,57741.00,0.00,568.90,14244.50,5534.60,1542.30,3592.60,13.90,11138.60,2040.10,23702.60,0.00,0.30,0.16,0.06,0.46,0.00,6.58,2.56,75.91,14.41,0.05,0.58,71.06,84.80,86.40,99.07,435.00,300.00,109.25,99.43,0.58,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741.36,610.83,0.26,32.01,0.00,0.00
