test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.6.15,binarytrees_compatible_all.py 21,223.008889,1231,1693161273.283848,-,-,437,12.62,3464,1896,2.49,103550,0,745,2841,3371,1875,3311,47,14074,1609,39598,0.00,0.04,0.03,0.02,0.11,0.00,2.11,0.57,84.47,12.99,0.02,0.16,74.21,76,78,99.68,300,300,101.05,99.71,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2836.15,2361.24,0.22,83.48,0.00,0.00
2,Python 3.6.15,binarytrees_compatible_all.py 21,235.691769,1223,1693161509.014197,-,-,426,12.64,3374,1896,2.44,96525,0,462,4439,4164,1709,2767,28,12211,123,32415,0.00,0.08,0.05,0.02,0.07,0.00,1.83,0.04,85.26,13.08,0.02,0.09,74.17,77,78,99.66,300,300,101.15,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2816.10,2313.58,0.22,87.12,0.00,0.00
3,Python 3.6.15,binarytrees_compatible_all.py 21,229.677520,1231,1693161738.752943,-,-,426,12.63,3371,1896,2.48,93829,0,253,4165,3673,1577,2886,27,12941,110,30923,0.00,0.08,0.03,0.02,0.07,0.00,1.98,0.03,85.13,13.05,0.02,0.10,74.20,75,76,99.91,300,300,101.13,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2744.50,2254.55,0.23,85.29,0.00,0.00
4,Python 3.6.15,binarytrees_compatible_all.py 21,231.031905,1225,1693161969.823159,-,-,428,12.64,3383,1896,2.50,97414,0,627,6118,3820,836,2340,37,13928,185,33434,0.00,0.08,0.03,0.01,0.07,0.00,2.09,0.02,85.03,13.04,0.01,0.12,74.19,75,75,99.64,300,300,101.19,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2760.35,2266.91,0.23,85.86,0.00,0.00
5,Python 3.6.15,binarytrees_compatible_all.py 21,235.222921,1231,1693162205.104075,-,-,426,12.63,3375,1896,2.46,95585,0,239,6001,3275,861,2335,30,14371,145,31112,0.00,0.06,0.02,0.01,0.07,0.00,2.11,0.02,85.06,12.96,0.01,0.12,74.28,75,75,99.94,300,300,101.08,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2810.24,2308.31,0.22,86.97,0.00,0.00
6,Python 3.6.15,binarytrees_compatible_all.py 21,229.428647,1185,1693162434.577908,-,-,427,12.62,3383,1896,2.48,93266,0,308,4544,2916,848,2265,31,13263,211,32795,0.00,0.03,0.02,0.01,0.07,0.00,1.99,0.02,85.20,12.92,0.01,0.12,74.33,74,74,99.65,300,300,101.08,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2741.45,2251.97,0.21,85.27,0.00,0.00
7,Python 3.6.15,binarytrees_compatible_all.py 21,230.875302,1219,1693162665.515712,-,-,426,12.63,3374,1896,2.50,95349,0,523,5475,3084,907,2359,42,13163,134,32574,0.00,0.06,0.02,0.01,0.07,0.00,1.97,0.03,85.16,12.98,0.01,0.11,74.27,72,74,99.94,300,300,101.13,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2758.38,2266.32,0.22,85.80,0.00,0.00
8,Python 3.6.15,binarytrees_compatible_all.py 21,229.851192,1244,1693162895.412095,-,-,426,12.63,3376,1896,2.49,92955,0,218,4911,3544,801,2264,24,12695,145,31621,0.00,0.06,0.03,0.01,0.07,0.00,1.93,0.02,85.23,12.98,0.01,0.11,74.28,75,77,99.67,300,300,101.10,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2746.26,2256.51,0.22,85.33,0.00,0.00
9,Python 3.6.15,binarytrees_compatible_all.py 21,228.561158,1231,1693163124.033374,-,-,426,12.63,3376,1896,2.49,93527,0,378,6109,2939,802,2596,32,13606,111,30409,0.00,0.06,0.03,0.01,0.09,0.00,2.05,0.02,85.08,12.98,0.01,0.15,74.24,76,76,99.67,300,300,101.10,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2730.75,2242.85,0.22,85.07,0.00,0.00
10,Python 3.6.15,binarytrees_compatible_all.py 21,229.773451,1203,1693163353.847036,-,-,426,12.63,3374,1896,2.49,93960,0,544,6212,3588,749,2021,26,12426,124,31677,0.00,0.08,0.02,0.01,0.07,0.00,1.90,0.02,85.25,13.01,0.01,0.11,74.24,76,76,99.68,300,300,101.14,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2745.38,2255.39,0.22,85.52,0.00,0.00
