test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,binarytrees_compatible_all.py 21,219.699625,1316,1693220215.924634,-,-,435,12.64,3442,1896,2.62,98518,0,607,7824,3891,971,2135,30,13661,383,34514,0.00,0.13,0.03,0.01,0.07,0.00,2.19,0.08,84.81,13.15,0.01,0.11,74.08,75,75,99.70,300,300,101.17,99.74,0.17,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2798.29,2330.24,0.22,86.74,0.00,0.00
2,Python 3.0.1,binarytrees_compatible_all.py 21,225.622229,1217,1693220441.584819,-,-,424,12.64,3352,1896,2.62,95931,0,274,4502,4170,1852,3286,52,14468,116,32688,0.00,0.10,0.04,0.02,0.09,0.00,2.19,0.03,84.86,13.12,0.02,0.12,74.10,76,79,99.72,300,300,101.23,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2695.93,2213.02,0.22,88.41,0.00,0.00
3,Python 3.0.1,binarytrees_compatible_all.py 21,227.023727,1197,1693220668.676791,-,-,423,12.61,3355,1896,2.61,94009,0,316,5536,2602,684,2164,22,12748,114,32403,0.00,0.03,0.02,0.01,0.07,0.00,1.97,0.02,85.25,12.83,0.01,0.11,74.45,79,79,99.67,300,300,100.71,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2712.53,2227.14,0.22,88.70,0.00,0.00
4,Python 3.0.1,binarytrees_compatible_all.py 21,225.863938,1231,1693220894.581447,-,-,424,12.63,3359,1896,2.62,94238,0,412,2626,3220,1538,3048,22,13922,164,32647,0.00,0.04,0.03,0.02,0.09,0.00,2.13,0.03,85.02,12.94,0.02,0.13,74.28,76,78,99.90,300,300,101.11,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2698.73,2215.99,0.23,88.34,0.00,0.00
5,Python 3.0.1,binarytrees_compatible_all.py 21,225.281812,1207,1693221119.929327,-,-,424,12.62,3359,1896,2.62,91780,0,379,5260,3081,827,2248,20,12872,135,31246,0.00,0.03,0.02,0.01,0.08,0.00,2.00,0.03,85.18,12.92,0.01,0.13,74.31,75,77,99.90,300,300,101.06,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2691.64,2210.09,0.22,88.12,0.00,0.00
6,Python 3.0.1,binarytrees_compatible_all.py 21,226.268919,1305,1693221346.229849,-,-,424,12.64,3351,1896,2.62,94252,0,284,4197,4138,1635,2813,22,12145,124,33245,0.00,0.08,0.03,0.02,0.07,0.00,1.94,0.03,85.16,13.01,0.02,0.09,74.24,78,78,99.70,300,300,101.10,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2703.59,2219.72,0.22,88.34,0.00,0.00
7,Python 3.0.1,binarytrees_compatible_all.py 21,225.340219,1196,1693221571.629070,-,-,423,12.63,3352,1896,2.63,93378,0,560,3110,3473,1561,3139,12,13689,170,31982,0.00,0.05,0.03,0.02,0.09,0.00,2.03,0.04,85.08,13.00,0.02,0.14,74.22,78,80,99.70,300,300,101.15,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2692.46,2211.27,0.22,88.24,0.00,0.00
8,Python 3.0.1,binarytrees_compatible_all.py 21,229.510687,1258,1693221801.178917,-,-,448,13.84,3237,1896,2.53,119234,0,1682,35361,17188,6237,9970,47,19206,218,34740,0.00,0.19,0.12,0.06,0.23,0.00,2.73,0.05,82.75,13.92,0.04,0.21,71.99,78,80,99.70,300,300,109.14,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2742.26,2246.56,0.22,96.45,0.00,0.00
9,Python 3.0.1,binarytrees_compatible_all.py 21,226.524619,1197,1693222027.769072,-,-,424,12.65,3351,1896,2.61,95980,0,1779,6562,3135,904,2515,23,13632,90,30874,0.00,0.07,0.02,0.01,0.08,0.00,2.11,0.01,85.02,12.84,0.01,0.10,74.39,78,78,99.67,300,300,100.86,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2706.57,2222.01,0.23,88.87,0.00,0.00
10,Python 3.0.1,binarytrees_compatible_all.py 21,225.292400,1205,1693222253.100842,-,-,424,12.63,3355,1896,2.63,91339,0,420,6162,2969,906,2129,29,13178,172,28156,0.00,0.05,0.02,0.01,0.07,0.00,2.05,0.05,85.10,12.95,0.01,0.10,74.31,79,79,99.70,300,300,101.09,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2691.74,2209.91,0.22,88.14,0.00,0.00
