version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,binarytrees_compatible_all.py 21,188.055,1452.7,1693217867.787500,0.00,0.00,436.60,12.63,3456.80,1896.00,2.71,98812.10,0.00,372.10,4323.60,3138.60,1266.50,2800.90,16.80,13080.10,1791.80,39842.70,0.00,0.06,0.03,0.02,0.11,0.00,2.37,0.79,83.96,13.04,0.02,0.16,74.16,76.70,77.40,99.70,300.00,300.00,101.00,99.69,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2422.58,2018.14,0.22,77.84,0.00,0.00
Python 2.7.18,binarytrees_compatible_all.py 21,188.771,1239.5,1693219876.072751,0.00,0.00,429.20,12.79,3355.90,1896.00,2.56,83335.20,0.00,729.80,7137.60,4209.40,1617.90,3500.90,24.60,12804.70,167.00,28693.80,0.00,0.07,0.04,0.02,0.11,0.00,2.30,0.05,84.59,13.06,0.02,0.14,73.99,77.30,77.50,99.69,300.00,300.00,102.03,99.77,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2272.75,1865.85,0.22,78.70,0.00,0.00
Python 3.0.1,binarytrees_compatible_all.py 21,225.643,1232.9,1693222253.100842,0.00,0.00,427.30,12.75,3351.30,1896.00,2.61,96865.90,0.00,671.30,8114.00,4786.70,1711.50,3344.70,27.90,13952.10,168.60,32249.50,0.00,0.08,0.04,0.02,0.09,0.00,2.13,0.04,84.82,13.07,0.02,0.12,74.04,77.20,78.30,99.74,300.00,300.00,101.86,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2713.37,2230.60,0.22,89.03,0.00,0.00
Python 3.4.10,binarytrees_compatible_all.py 21,214.486,1541.6,1693224518.548913,0.00,0.00,424.90,12.63,3363.90,1896.00,2.66,88799.10,0.00,420.10,5098.30,3047.20,984.10,2251.40,19.60,12412.90,134.50,29634.00,0.00,0.06,0.03,0.01,0.07,0.00,2.04,0.04,85.09,12.94,0.01,0.11,74.30,77.00,78.10,99.71,300.00,300.00,101.00,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2580.13,2123.21,0.22,80.46,0.00,0.00
Python 3.5.10,binarytrees_compatible_all.py 21,226.63,1269.3,1693226905.468716,0.00,0.00,427.70,12.75,3355.50,1896.00,2.57,96840.20,0.00,663.40,7927.50,4100.90,1360.90,3209.50,26.80,13695.20,340.60,31204.90,0.00,0.07,0.03,0.02,0.09,0.00,2.11,0.10,84.81,13.01,0.02,0.12,74.10,77.50,77.60,99.62,300.00,300.00,101.74,99.76,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2725.18,2239.31,0.22,89.81,0.00,0.00
Python 3.6.15,binarytrees_compatible_all.py 21,230.776,1217.7,1693229333.803817,0.00,0.00,429.70,12.73,3376.30,1896.00,2.48,95889.60,0.00,684.10,6602.30,4271.40,1648.80,3671.10,29.00,14160.20,156.80,29987.20,0.00,0.05,0.03,0.02,0.10,0.00,2.10,0.03,84.92,12.96,0.02,0.13,74.16,76.90,76.90,99.71,300.00,300.00,101.60,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2774.60,2281.76,0.22,86.08,0.00,0.00
Python 3.7.16,binarytrees_compatible_all.py 21,225.114,1231,1693231705.526434,0.00,0.00,426.20,12.63,3376.30,1896.00,2.56,92231.60,0.00,467.30,4842.40,3289.40,1128.70,2512.40,20.00,12975.30,174.90,30070.10,0.00,0.06,0.02,0.01,0.07,0.00,2.03,0.04,85.11,12.97,0.01,0.12,74.27,75.50,76.20,99.78,300.00,300.00,101.06,99.77,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2707.12,2226.56,0.22,84.31,0.00,0.00
Python 3.8.16,binarytrees_compatible_all.py 21,216.519,1231.6,1693233991.298647,0.00,0.00,430.40,12.81,3361.10,1896.00,2.57,93023.80,0.00,703.60,9455.20,4829.50,1755.50,3950.60,27.20,14411.10,196.30,29990.10,0.00,0.08,0.04,0.02,0.11,0.00,2.27,0.05,84.58,13.08,0.02,0.13,73.97,76.50,77.40,99.76,300.00,300.00,102.19,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2604.29,2143.82,0.22,77.46,0.00,0.00
Python 3.9.16,binarytrees_compatible_all.py 21,206.008,1235.6,1693236171.970554,0.00,0.00,430.70,12.75,3377.30,1896.00,2.62,87209.20,0.00,542.30,8428.70,4677.70,1431.30,3016.50,21.00,12680.70,171.90,26916.40,0.00,0.07,0.04,0.02,0.09,0.00,2.16,0.04,84.81,13.04,0.01,0.13,74.07,76.80,77.00,99.64,300.00,300.00,101.85,99.78,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2478.55,2041.63,0.22,72.70,0.00,0.00
Python 3.10.11,binarytrees_compatible_all.py 21,226.426,1256.3,1693238556.808604,0.00,0.00,429.20,12.63,3397.10,1896.00,2.49,91977.40,0.00,552.50,5319.50,3484.20,1207.40,2775.30,19.60,13548.80,163.40,29205.10,0.00,0.05,0.03,0.01,0.08,0.00,2.07,0.04,85.05,12.95,0.01,0.13,74.27,76.60,77.50,99.74,300.00,300.00,101.11,99.79,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2722.48,2243.74,0.22,78.20,0.00,0.00
Python 3.11.3,binarytrees_compatible_all.py 21,128.998,1229,1693239967.403805,0.00,0.00,434.90,12.85,3385.60,1896.00,2.49,57971.90,0.00,550.10,7084.70,3870.70,1295.40,2494.50,14.90,9068.30,99.60,17668.80,0.00,0.09,0.05,0.03,0.12,0.00,2.44,0.04,84.36,13.12,0.03,0.14,73.85,76.80,77.30,99.60,300.00,300.00,102.45,99.78,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1558.12,1281.91,0.22,50.08,0.00,0.00
Python 3.12.0b1,binarytrees_compatible_all.py 21,144.044,1230.9,1693241528.385060,0.00,0.00,429.90,12.64,3399.20,1896.00,2.47,60701.30,0.00,343.10,4852.50,2540.20,727.50,1651.40,13.60,8853.30,139.60,19655.10,0.00,0.06,0.03,0.01,0.08,0.00,2.16,0.06,84.93,12.96,0.01,0.12,74.26,77.90,78.20,99.68,300.00,300.00,101.13,99.79,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1737.96,1430.99,0.22,53.96,0.00,0.00
Python 3.13.0a0,binarytrees_compatible_all.py 21,143.312,1257.2,1693243082.060713,0.00,0.00,429.40,12.64,3394.90,1896.00,2.50,59924.50,0.00,331.20,4998.50,2683.80,645.00,1586.80,16.60,8602.10,108.00,19188.10,0.00,0.08,0.03,0.01,0.08,0.00,2.12,0.03,84.99,13.00,0.01,0.12,74.22,77.70,78.00,99.62,300.00,300.00,101.16,99.79,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1729.24,1423.62,0.22,53.66,0.00,0.00
