version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,binaryTrees_2.c 21,15.2629,1621.4,1692792187.981190,0.00,0.00,458.60,12.76,3590.60,1896.00,2.63,13756.20,0.00,24.40,218.80,196.80,139.50,537.60,1.90,2465.90,463.50,6188.80,0.00,0.10,0.05,0.02,0.29,0.00,5.04,1.36,80.29,13.43,0.03,0.39,73.39,64.90,65.00,98.23,300.00,300.00,101.97,99.38,1.60,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.87,179.10,0.24,11.83,0.00,0.00
g++-4.6 4.6.4,binaryTrees_2.c 21,14.9808,1645.6,1692792458.497079,0.00,0.00,456.20,12.75,3578.90,1896.00,2.64,10049.60,0.00,17.80,142.80,138.20,92.10,288.90,1.70,1965.40,191.40,4144.20,0.00,0.08,0.03,0.02,0.16,0.00,4.38,0.69,81.82,13.27,0.02,0.23,73.73,65.10,65.10,98.25,300.00,300.00,101.91,99.49,1.60,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.21,176.14,0.24,11.64,0.00,0.00
g++-4.7 4.7.4,binaryTrees_2.c 21,15.0643,1677.2,1692792729.852541,0.00,0.00,459.40,12.76,3599.10,1896.00,2.63,15257.30,0.00,15.80,191.60,214.30,162.80,433.90,0.80,2475.20,695.30,7446.40,0.00,0.09,0.05,0.02,0.25,0.00,5.20,2.28,79.26,13.51,0.03,0.36,73.33,65.60,65.70,98.17,300.00,300.00,101.99,99.31,1.63,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.75,179.42,0.25,11.70,0.00,0.00
g++-4.8 4.8.5,binaryTrees_2.c 21,15.3063,1650.4,1692793003.650760,0.00,0.00,456.10,12.76,3574.40,1896.00,2.58,14475.00,0.00,28.90,234.20,261.70,177.00,438.30,2.20,2489.30,675.70,6724.50,0.00,0.08,0.06,0.03,0.25,0.00,5.08,2.39,79.26,13.48,0.03,0.36,73.36,65.20,65.70,98.23,300.00,300.00,102.01,99.32,1.61,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.34,180.37,0.25,11.85,0.00,0.00
g++-4.9 4.9.3,binaryTrees_2.c 21,15.0881,1630.1,1692793275.228864,0.00,0.00,457.50,12.78,3580.40,1896.00,2.61,16520.00,0.00,23.80,256.40,255.20,158.90,528.10,1.10,2793.10,782.90,8102.10,0.00,0.07,0.04,0.03,0.30,0.00,5.58,2.71,78.39,13.51,0.03,0.44,73.24,66.30,66.30,98.19,300.00,300.00,102.14,99.26,1.63,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.15,180.68,0.25,11.74,0.00,0.00
g++-5 5.5.0,binaryTrees_2.c 21,15.0486,1644.5,1692793546.445996,0.00,0.00,456.80,12.75,3581.60,1896.00,2.62,17417.40,0.00,32.10,151.50,155.00,133.40,483.50,0.80,2801.00,858.10,8866.10,0.00,0.06,0.03,0.02,0.30,0.00,5.55,3.06,78.12,13.53,0.02,0.45,73.24,66.20,66.60,98.19,300.00,300.00,102.00,99.24,1.62,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.74,179.45,0.24,11.69,0.00,0.00
g++-6 6.5.0,binaryTrees_2.c 21,15.444,1623.8,1692793821.713474,0.00,0.00,460.00,12.77,3602.20,1896.00,2.59,16877.80,0.00,27.40,279.10,226.40,147.70,571.30,1.70,2872.10,814.40,8114.20,0.00,0.09,0.04,0.02,0.33,0.00,5.60,2.66,78.40,13.54,0.02,0.45,73.21,65.90,66.30,98.22,300.00,300.00,102.05,99.25,1.61,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.87,183.52,0.25,11.93,0.00,0.00
g++-7 7.5.0,binaryTrees_2.c 21,15.2642,1664.7,1692794095.233127,0.00,0.00,458.50,12.77,3589.60,1896.00,2.63,14734.80,0.00,17.00,241.50,250.20,162.00,459.90,0.80,2565.70,536.70,7201.10,0.00,0.10,0.04,0.02,0.27,0.00,5.23,1.59,79.88,13.56,0.02,0.38,73.27,65.80,65.80,98.19,300.00,300.00,102.12,99.34,1.63,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.23,181.35,0.25,11.81,0.00,0.00
g++-8 ,binaryTrees_2.c 21,15.9375,1599,1692794375.420987,0.00,0.00,463.20,12.74,3634.90,1896.00,2.61,16595.20,0.00,21.20,165.80,227.10,139.00,468.60,0.80,2815.80,726.00,8310.50,0.00,0.07,0.05,0.02,0.26,0.00,5.22,2.35,79.20,13.58,0.02,0.39,73.27,66.80,67.00,98.23,300.00,300.00,102.07,99.27,1.58,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.84,192.21,0.25,12.20,0.00,0.00
g++-9 9.5.0,binaryTrees_2.c 21,16.0287,1595.6,1692794656.533831,0.00,0.00,463.20,12.74,3635.80,1896.00,2.61,19004.80,0.00,20.60,147.10,164.90,123.20,631.90,1.30,3179.00,954.00,9756.40,0.00,0.07,0.04,0.02,0.35,0.00,5.77,3.09,77.83,13.62,0.02,0.52,73.10,66.90,67.00,98.25,313.30,305.00,102.02,99.19,1.55,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.81,193.95,0.25,12.24,0.00,0.00
