test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.8 4.8.5,binaryTrees_2.c 21,15.233955,1670,1692792865.477426,-,-,458,12.76,3592,1896,2.58,8196,0,12,133,126,63,176,3,1543,6,2840,0.00,0.07,0.07,0.01,0.11,0.00,3.79,0.01,83.11,13.33,0.05,0.16,73.70,60,61,98.40,300,300,102.17,99.53,1.55,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.68,174.63,0.23,11.77,0.00,0.00
2,g++-4.8 4.8.5,binaryTrees_2.c 21,15.206784,1618,1692792880.721007,-,-,460,12.84,3579,1896,2.58,9762,0,27,462,648,249,364,2,2015,54,3775,0.00,0.06,0.12,0.04,0.18,0.00,4.73,0.29,81.67,13.43,0.04,0.21,73.48,64,64,98.21,300,300,102.48,99.49,1.60,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.95,180.64,0.24,11.83,0.00,0.00
3,g++-4.8 4.8.5,binaryTrees_2.c 21,15.213207,1629,1692792895.974009,-,-,458,12.76,3589,1896,2.58,7888,0,10,58,126,84,217,0,1576,28,2937,0.00,0.04,0.07,0.02,0.12,0.00,3.48,0.17,83.27,13.12,0.02,0.17,73.94,64,64,98.27,300,300,101.62,99.57,1.59,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.08,179.40,0.24,11.80,0.00,0.00
4,g++-4.8 4.8.5,binaryTrees_2.c 21,15.264536,1622,1692792911.272007,-,-,461,12.85,3587,1896,2.56,8503,0,159,839,465,260,434,1,1901,23,2911,0.00,0.12,0.06,0.06,0.21,0.00,4.30,0.08,82.26,13.33,0.06,0.23,73.53,65,65,98.19,300,300,102.44,99.53,1.65,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.81,180.74,0.25,11.89,0.00,0.00
5,g++-4.8 4.8.5,binaryTrees_2.c 21,15.260028,1656,1692792926.570749,-,-,457,12.73,3593,1896,2.58,10205,0,13,70,120,94,259,2,1988,181,4097,0.00,0.06,0.06,0.02,0.14,0.00,4.69,0.69,81.55,13.12,0.02,0.18,73.95,67,68,98.14,300,300,101.27,99.52,1.64,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.17,180.96,0.25,11.81,0.00,0.00
6,g++-4.8 4.8.5,binaryTrees_2.c 21,15.220628,1564,1692792941.830206,-,-,457,12.74,3586,1896,2.59,11563,0,0,83,111,119,317,1,2223,296,5199,0.00,0.04,0.01,0.02,0.17,0.00,4.93,0.98,81.03,13.31,0.02,0.29,73.65,66,66,98.19,300,300,102.10,99.43,1.63,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.67,182.88,0.25,11.79,0.00,0.00
7,g++-4.8 4.8.5,binaryTrees_2.c 21,15.403054,1661,1692792957.274165,-,-,454,12.73,3570,1896,2.57,23513,0,24,146,160,140,897,4,3540,1578,12350,0.00,0.07,0.04,0.02,0.48,0.00,6.14,5.33,75.06,13.81,0.02,0.78,72.65,66,67,98.25,300,300,101.96,98.99,1.55,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.78,183.48,0.24,11.81,0.00,0.00
8,g++-4.8 4.8.5,binaryTrees_2.c 21,15.487904,1718,1692792972.800427,-,-,451,12.72,3541,1896,2.58,25233,0,18,235,229,236,778,1,3690,1975,12874,0.00,0.14,0.04,0.04,0.46,0.00,6.49,6.39,73.56,14.00,0.06,0.61,72.60,66,67,98.22,300,300,101.97,98.87,1.64,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.92,179.36,0.25,11.98,0.00,0.00
9,g++-4.8 4.8.5,binaryTrees_2.c 21,15.236025,1684,1692792988.074941,-,-,456,12.75,3578,1896,2.59,14718,0,10,215,234,322,346,8,2426,694,7051,0.00,0.11,0.02,0.03,0.24,0.00,5.15,3.20,78.41,13.56,0.03,0.39,73.27,67,67,98.15,300,300,102.20,99.35,1.65,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.30,183.30,0.25,11.85,0.00,0.00
10,g++-4.8 4.8.5,binaryTrees_2.c 21,15.536544,1682,1692793003.650760,-,-,449,12.73,3529,1896,2.58,25169,0,16,101,398,203,595,0,3991,1922,13211,0.00,0.05,0.07,0.02,0.41,0.00,7.15,6.78,72.64,13.84,0.01,0.56,72.86,67,68,98.26,300,300,101.91,98.90,1.61,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.05,178.33,0.25,12.00,0.00,0.00
