test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,binarytrees.py 21,47.140667,1226,1692349739.789770,-,-,2099,67.30,3119,1896,1.45,124651,0,47,1169,1924,986,1411,2,4443,1747,15162,0.00,0.03,0.06,0.04,0.19,0.00,2.63,2.03,27.32,6.86,0.04,0.21,25.59,81,81,99.01,300,300,293.64,99.41,0.90,0.89,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1276.71,1149.28,0.34,49.13,0.00,0.00
2,Python 3.11.3,binarytrees.py 21,69.287777,1178,1692349809.112299,-,-,1430,74.80,1912,1896,1.45,119248,0,39,1681,1616,930,1191,0,2836,52,4193,0.00,0.05,0.04,0.03,0.09,0.00,1.30,0.04,23.47,5.01,0.03,0.08,20.08,73,73,99.29,300,300,317.90,99.79,0.86,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,826.05,643.41,0.41,63.66,0.00,0.00
3,Python 3.11.3,binarytrees.py 21,69.532313,1235,1692349878.684139,-,-,1437,75.56,1901,1896,1.44,119611,0,28,3470,1729,285,452,0,2327,21,4160,0.00,0.07,0.03,0.01,0.04,0.00,1.16,0.02,22.93,4.80,0.00,0.04,19.59,74,74,99.36,300,300,320.15,99.79,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.41,647.59,0.35,63.81,0.00,0.00
4,Python 3.11.3,binarytrees.py 21,69.331686,1275,1692349948.056853,-,-,1433,75.27,1903,1896,1.45,118711,0,11,3700,1678,277,481,0,2428,26,4110,0.00,0.05,0.03,0.01,0.05,0.00,1.24,0.02,23.16,4.98,0.01,0.05,19.70,75,75,99.38,300,300,319.84,99.79,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,828.04,645.52,0.33,63.64,0.00,0.00
5,Python 3.11.3,binarytrees.py 21,69.627766,1268,1692350017.721799,-,-,1431,74.98,1908,1896,1.44,119185,0,18,3573,1807,282,495,0,2479,21,3831,0.00,0.05,0.03,0.01,0.05,0.00,1.29,0.02,23.39,4.74,0.01,0.05,20.22,76,76,99.41,300,300,317.70,99.78,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,831.65,649.17,0.32,63.77,0.00,0.00
6,Python 3.11.3,binarytrees.py 21,69.584003,1216,1692350087.370043,-,-,1433,75.29,1903,1896,1.44,119226,0,14,3482,1556,237,465,0,2636,18,3923,0.00,0.03,0.02,0.01,0.05,0.00,1.41,0.01,23.00,4.72,0.01,0.04,19.94,72,74,99.43,300,300,318.97,99.79,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,831.09,648.84,0.30,63.77,0.00,0.00
7,Python 3.11.3,binarytrees.py 21,69.398626,1281,1692350156.799450,-,-,1430,74.94,1908,1896,1.45,119027,0,38,1656,1538,1064,1291,1,2782,18,3585,0.00,0.02,0.04,0.04,0.09,0.00,1.43,0.01,23.25,4.75,0.04,0.06,20.20,74,74,99.40,300,300,317.66,99.79,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,828.94,646.39,0.32,63.78,0.00,0.00
8,Python 3.11.3,binarytrees.py 21,69.300994,1196,1692350226.132091,-,-,1435,75.34,1904,1896,1.44,119625,0,98,1728,1880,902,1224,2,3315,32,4292,0.00,0.05,0.05,0.03,0.09,0.00,1.61,0.03,22.63,4.93,0.02,0.07,19.64,71,71,99.39,300,300,319.72,99.78,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,827.91,645.68,0.33,63.71,0.00,0.00
9,Python 3.11.3,binarytrees.py 21,69.550205,1256,1692350295.720239,-,-,1434,75.30,1904,1896,1.44,119271,0,13,3498,1738,211,410,1,2595,27,4149,0.00,0.06,0.03,0.01,0.04,0.00,1.34,0.03,23.02,4.85,0.00,0.04,19.80,72,72,99.40,300,300,319.39,99.79,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.67,647.74,0.33,63.95,0.00,0.00
10,Python 3.11.3,binarytrees.py 21,69.439265,1221,1692350365.194631,-,-,1433,75.03,1910,1896,1.45,118467,0,17,3000,1712,265,478,0,2408,32,4457,0.00,0.03,0.03,0.01,0.05,0.00,1.18,0.02,23.48,4.84,0.00,0.05,20.08,73,73,99.42,300,300,318.42,99.79,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,829.43,647.02,0.33,63.90,0.00,0.00
