version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v6.17.1,nbody_6_original.js 50000000,14.8701,1092.8,1692970712.2613,0,0,510.7,12.67,4033.4,1896,3.07,18123.5,0,173.3,333.6,217.9,124,613.4,1,2638.5,832.6,9545.8,0,0.07,0.04,0.02,0.34,0,4.98,3.78,77.98,13.52,0.03,0.49,73.29,90.8,91.1,98.89,300,300,101.31,99.2,0.77,0.75,0,0,0,0,0,0,0,0,0,271.22,233.68,0.09,8.93,0,0
v7.10.1,nbody_6_original.js 50000000,150.753,1274.4,1692972340.70274,0,0,425.5,12.63,3368.6,1896,2.51,75809.7,0,377.6,1916.1,1105.9,514.5,1777.4,16.3,10669.7,591,30610.2,0,0.06,0.02,0.01,0.09,0,2.45,0.37,84.34,12.98,0.01,0.14,74.24,76.5,77.2,99.35,300,300,101,99.74,0.25,0.25,0,0,0,0,0,0,0,0,0,1888.58,1484.64,0.21,154.44,0,0
v8.17.0,nbody_6_original.js 50000000,4.26088,1050.3,1692972504.3342,0,0,520.3,12.76,4080,1896.1,2.56,2649.9,0,31.4,172.8,135.8,68.5,149,1.3,589,5.5,893.4,0,0.14,0.09,0.05,0.27,0,4.63,0.09,81.91,13.2,0.05,0.3,73.69,85.5,86.1,98.57,355,300,101.5,99.59,1.17,1.15,0,0,0,0,0,0,0,0,0,73.85,63.09,0.04,2.59,0,0
v9.11.2,nbody_6_original.js 50000000,4.27437,1066.9,1692972668.17905,0,0,520.1,12.79,4066.3,1896,2.55,2622.6,0,23.6,128.8,122.5,71.5,139.2,2.1,587.6,6.9,897.1,0,0.1,0.08,0.05,0.25,0,4.62,0.09,81.95,13.23,0.04,0.29,73.65,84.9,84.9,98.55,300,300,101.75,99.58,1.2,1.18,0,0,0,0,0,0,0,0,0,72.24,61.49,0.05,2.6,0,0
v10.24.1,nbody_6_original.js 50000000,4.37603,1047.1,1692972832.99848,0,0,520,12.73,4083.7,1896,2.32,2664.6,0,11.4,138.5,117,63.5,131.2,0,585.2,6.7,875.7,0,0.15,0.07,0.04,0.26,0,4.62,0.1,81.97,13.25,0.06,0.3,73.66,83.4,84.5,98.59,300,300,101.54,99.58,1.18,1.15,0,0,0,0,0,0,0,0,0,73.61,62.56,0.04,2.66,0,0
v11.15.0,nbody_6_original.js 50000000,4.18614,1050.8,1692972995.91377,0,0,521,12.85,4056.7,1896,2.43,2596.5,0,13.2,181.4,146.4,86.4,146.4,0.2,557.2,8.2,855.9,0,0.15,0.09,0.06,0.29,0,4.45,0.17,81.87,13.35,0.05,0.35,73.41,82.3,83.7,98.47,300,300,102.1,99.57,1.27,1.24,0,0,0,0,0,0,0,0,0,70.09,59.52,0.05,2.55,0,0
v12.22.12,nbody_6_original.js 50000000,4.171,1050.1,1692973158.65226,0,0,521.6,12.87,4053,1896,2.44,2652.4,0,25.5,226.8,211.3,101.7,168.3,0.5,569.4,8.7,864.6,0,0.15,0.14,0.07,0.31,0,4.54,0.11,81.75,13.27,0.08,0.31,73.46,82.2,83,98.59,300,300,101.91,99.59,1.19,1.16,0,0,0,0,0,0,0,0,0,68.14,57.64,0.04,2.54,0,0
v13.14.0,nbody_6_original.js 50000000,4.2326,1113.5,1692973321.9888,0,0,519.4,12.75,4076.3,1896,2.45,2542.1,0,26.8,147.1,120.7,56,140.5,0.6,562.8,5.3,833.6,0,0.17,0.12,0.04,0.25,0,4.46,0.04,82.1,13.34,0.05,0.27,73.6,82.9,83.6,98.64,300,300,101.63,99.6,1.12,1.1,0,0,0,0,0,0,0,0,0,69.48,58.82,0.04,2.57,0,0
v14.21.3,nbody_6_original.js 50000000,5.15106,1057.7,1692973494.64884,0,0,518.7,12.66,4097.2,1896,2.52,2999,0,23.4,123.4,88.9,52.8,133.1,0.6,608.4,3.7,1018.6,0,0.13,0.08,0.03,0.22,0,4.04,0.04,82.75,13.23,0.03,0.29,73.79,84.4,85.4,98.69,300,300,101.19,99.6,1.05,1.03,0,0,0,0,0,0,0,0,0,88.06,75.04,0.05,3.12,0,0
v15.14.0,nbody_6_original.js 50000000,5.16185,1046.4,1692973667.37092,0,0,520.8,12.79,4070.8,1896.3,2.51,4386.5,0,36.4,236.9,174,114.3,234.8,0.4,872.3,129.6,1863.7,0,0.18,0.1,0.06,0.34,0,5.13,1.39,79.94,13.47,0.07,0.38,73.29,85.5,87,98.63,300,300,101.82,99.48,1.07,1.05,0,0,0,0,0,0,0,0,0,89.98,76.92,0.05,3.13,0,0
v16.20.2,nbody_6_original.js 50000000,5.16145,1060.9,1692973840.17308,0,0,519.2,12.75,4074,1896,2.32,3068,0,35.6,165.9,131.5,70,155.1,0.8,650,7.7,1060.6,0,0.11,0.08,0.04,0.24,0,4.32,0.07,82.32,13.2,0.06,0.26,73.73,84.6,85.4,98.65,300,300,101.59,99.6,1.05,1.04,0,0,0,0,0,0,0,0,0,88.93,75.89,0.05,3.13,0,0
v17.9.1,nbody_6_original.js 50000000,5.15657,1077,1692974012.89807,0,0,520.2,12.8,4062.9,1896,2.32,3101.5,0,28.9,197.4,149.4,92.4,181.3,0.1,674.4,4.8,1025.9,0,0.15,0.07,0.05,0.25,0,4.49,0.06,82.06,13.25,0.06,0.28,73.61,84.8,85,98.61,300,300,101.82,99.59,1.09,1.07,0,0,0,0,0,0,0,0,0,88.93,75.92,0.05,3.12,0,0
v18.17.1,nbody_6_original.js 50000000,5.31233,1057.2,1692974187.22146,0,0,518.9,12.7,4085,1896,2.44,3040.3,0,15.8,136.2,99.9,57.9,148.6,0.8,624,3.5,1063.9,0,0.16,0.09,0.03,0.2,0,3.91,0.04,82.8,13.26,0.04,0.24,73.77,84.2,84.4,98.76,300,300,101.35,99.59,0.96,0.94,0,0,0,0,0,0,0,0,0,91.46,78.06,0.04,3.21,0,0
