test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,15.0.2,binarytrees.java 21,1.840169,1848,1693302481.720144,-,-,2646,69.51,3807,1896,1.13,4565,0,26,989,430,121,410,2,775,1,381,0.00,1.67,0.74,0.24,1.30,0.04,10.56,0.03,15.66,13.59,0.39,1.28,15.23,82,80,97.93,450,300,321.50,97.78,2.15,2.11,0.53,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.54,61.91,0.05,5.36,0.00,0.00
2,15.0.2,binarytrees.java 21,1.951785,1860,1693302483.707557,-,-,2611,68.59,3808,1896,1.13,4638,0,3,644,423,125,362,0,761,2,495,0.00,1.19,0.64,0.13,1.16,0.00,10.09,0.02,17.92,14.69,0.13,1.13,15.45,87,89,97.81,450,300,323.68,98.47,2.24,2.08,0.20,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.88,65.96,0.05,5.51,0.00,0.00
3,15.0.2,binarytrees.java 21,1.936504,1729,1693302485.674882,-,-,2650,69.59,3810,1896,1.10,4705,0,5,921,355,135,321,0,856,2,380,0.00,1.80,0.65,0.16,1.10,0.00,11.18,0.06,15.17,12.59,0.29,1.14,16.39,91,91,97.65,450,300,317.25,98.74,2.29,2.24,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.99,66.07,0.06,5.51,0.00,0.00
4,15.0.2,binarytrees.java 21,1.845883,1533,1693302487.551293,-,-,2687,70.68,3803,1896,1.12,5242,0,23,830,360,144,316,0,868,55,493,0.00,1.62,0.68,0.24,1.15,0.00,10.99,1.74,12.54,12.27,0.29,1.28,15.48,95,95,97.41,450,300,320.39,98.51,2.51,2.45,0.08,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.91,64.19,0.06,5.41,0.00,0.00
5,15.0.2,binarytrees.java 21,1.933783,1646,1693302489.517467,-,-,2588,68.60,3774,1896,1.12,6545,0,14,791,330,128,531,2,1046,53,682,0.00,1.06,0.42,0.21,1.92,0.01,11.69,1.11,14.65,13.48,0.33,2.13,15.47,96,96,97.22,450,300,319.16,98.49,2.63,2.37,0.22,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.37,65.32,0.06,5.47,0.00,0.00
6,15.0.2,binarytrees.java 21,1.880617,1474,1693302491.428900,-,-,2544,70.07,3632,1896,1.15,6977,0,5,845,392,154,532,0,1083,53,529,0.00,1.28,0.68,0.23,1.71,0.00,10.75,1.56,13.16,13.46,0.37,1.66,14.45,95,95,97.15,450,300,322.71,98.31,2.63,2.41,0.17,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.02,59.11,0.06,5.42,0.00,0.00
7,15.0.2,binarytrees.java 21,1.971605,1906,1693302493.433032,-,-,2486,70.33,3536,1896,1.17,7411,0,2,828,359,130,445,0,1054,68,532,0.00,1.09,0.27,0.20,1.67,0.00,10.93,1.80,13.19,12.89,0.24,1.70,14.84,95,96,97.33,450,300,323.29,98.46,2.40,2.33,0.09,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.98,58.89,0.06,5.52,0.00,0.00
8,15.0.2,binarytrees.java 21,1.861694,2208,1693302495.327952,-,-,2517,69.67,3613,1896,1.13,8005,0,48,692,425,146,584,2,1025,75,599,0.01,1.11,0.67,0.28,2.20,0.02,10.97,1.92,12.71,14.28,0.25,2.11,13.68,95,97,97.22,450,300,324.14,98.48,2.48,2.28,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.65,57.81,0.06,5.38,0.00,0.00
9,15.0.2,binarytrees.java 21,1.930401,2249,1693302497.290269,-,-,2390,69.72,3428,1896,1.19,7148,0,5,668,393,169,530,0,1040,75,652,0.00,0.89,0.62,0.30,1.63,0.00,10.81,2.25,13.26,13.47,0.29,1.54,14.98,93,97,97.08,450,300,322.75,98.34,2.62,2.32,0.23,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.33,53.34,0.06,5.45,0.00,0.00
10,15.0.2,binarytrees.java 21,1.988287,2226,1693302499.312713,-,-,2434,70.28,3464,1896,1.14,8375,0,4,641,434,105,516,1,1114,98,820,0.00,0.89,0.74,0.27,1.78,0.00,10.62,1.98,13.03,13.65,0.40,1.69,13.98,94,96,97.32,450,300,324.81,98.55,2.37,2.18,0.32,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.33,56.22,0.06,5.53,0.00,0.00
