test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v6.17.1,nbody_6.js 50000000,4.457007,1097,1693262659.569337,-,-,521,12.73,4094,1896,2.39,2689,0,45,448,186,49,140,1,595,0,887,0.00,0.16,0.11,0.04,0.25,0.00,4.93,0.00,81.72,13.40,0.06,0.35,73.46,74,74,99.15,300,300,101.56,99.57,0.89,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.21,61.80,0.03,1.33,0.00,0.00
2,v6.17.1,nbody_6.js 50000000,4.458073,1106,1693262664.064525,-,-,518,12.65,4098,1896,2.40,2618,0,0,109,68,65,134,1,536,1,750,0.00,0.12,0.03,0.03,0.28,0.01,4.41,0.00,82.40,13.08,0.04,0.33,73.90,77,77,98.99,300,300,101.05,99.60,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.79,62.45,0.03,1.33,0.00,0.00
3,v6.17.1,nbody_6.js 50000000,4.427538,1363,1693262668.526055,-,-,521,12.73,4096,1896,2.40,2812,0,58,171,94,58,159,0,658,2,902,0.00,0.36,0.08,0.04,0.27,0.00,4.96,0.01,81.48,13.16,0.05,0.36,73.71,81,81,98.88,300,300,101.05,99.57,1.08,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.03,63.72,0.04,1.32,0.00,0.00
4,v6.17.1,nbody_6.js 50000000,4.418044,1088,1693262672.980751,-,-,521,12.72,4096,1896,2.41,2672,0,9,155,82,37,93,0,606,7,943,0.00,0.16,0.07,0.03,0.16,0.00,4.96,0.04,81.79,13.41,0.06,0.15,73.67,84,84,99.09,300,300,101.69,99.58,0.89,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.94,64.49,0.03,1.31,0.00,0.00
5,v6.17.1,nbody_6.js 50000000,4.425944,1146,1693262677.438493,-,-,526,12.85,4091,1896,2.39,2796,0,31,368,399,246,256,0,611,3,877,0.00,0.17,0.16,0.12,0.39,0.00,4.61,0.02,81.63,13.53,0.19,0.33,73.10,85,85,98.94,300,300,102.25,99.56,1.03,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.32,65.03,0.04,1.33,0.00,0.00
6,v6.17.1,nbody_6.js 50000000,4.420562,1084,1693262681.891830,-,-,520,12.71,4095,1896,2.41,2562,0,11,269,174,40,126,2,556,5,863,0.00,0.13,0.11,0.04,0.26,0.02,4.43,0.10,82.13,13.39,0.09,0.37,73.44,86,86,98.92,300,300,101.70,99.53,1.02,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.99,64.64,0.04,1.31,0.00,0.00
7,v6.17.1,nbody_6.js 50000000,4.426016,1083,1693262686.350164,-,-,521,12.73,4094,1896,2.40,2676,0,1,270,172,69,198,0,658,1,891,0.00,0.14,0.12,0.06,0.45,0.00,4.88,0.03,81.50,13.52,0.12,0.55,73.07,90,90,98.89,300,300,101.91,99.53,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.92,66.39,0.04,1.32,0.00,0.00
8,v6.17.1,nbody_6.js 50000000,4.505003,1115,1693262690.888754,-,-,519,12.67,4097,1896,2.37,2597,0,9,76,106,40,91,1,564,3,935,0.00,0.07,0.06,0.07,0.22,0.00,4.24,0.03,82.57,13.11,0.06,0.30,73.87,86,87,98.87,300,300,101.03,99.59,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.50,66.59,0.04,1.34,0.00,0.00
9,v6.17.1,nbody_6.js 50000000,4.420329,1048,1693262695.344351,-,-,518,12.65,4098,1897,2.42,2426,0,1,75,70,71,115,0,531,10,783,0.00,0.07,0.05,0.04,0.21,0.00,4.34,0.19,82.41,13.21,0.04,0.28,73.82,87,87,98.91,300,300,101.36,99.59,1.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.66,66.13,0.03,1.31,0.00,0.00
10,v6.17.1,nbody_6.js 50000000,4.421645,1357,1693262699.798753,-,-,519,12.67,4097,1896,2.41,2643,0,99,217,103,41,111,0,523,6,772,0.00,0.13,0.05,0.04,0.25,0.00,4.13,0.02,82.66,13.28,0.03,0.31,73.70,88,88,98.85,300,300,101.40,99.59,0.99,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.73,66.21,0.03,1.31,0.00,0.00
