version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.12.0b1,fibonacci_oldVersions.py 600000,0,1691314640,688862,python,0:00.12,281992,272824,7100,66.7,1.7,1,5,0:00,0,4,267360,47,66k,0,272824,298,2,280,16,0,14.5,11.0,0.0,70.3,4.1,0.0,0.0,0.0,15795.0 MiB,14759.9 MiB,724.6 MiB,310.5 MiB,4096.0 MiB,2156.9 MiB,1939.1 MiB,14699.4 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,1,1691314641,688862,python,0:01.30,3470356,3.3g,7100,100.0,21.4,1,5,0:01,0,4,3455724,47,844k,0,3.3g,298,2,280,16,0,8.3,7.5,0.0,83.5,0.8,0.0,0.0,0.0,15795.0 MiB,11647.8 MiB,3843.2 MiB,303.9 MiB,4096.0 MiB,2157.6 MiB,1938.4 MiB,11587.5 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,2,1691314642,688862,python,0:02.47,6717776,6.4g,7100,100.0,41.5,1,5,0:02,0,4,6703144,47,1.6m,0,6.4g,298,2,280,16,0,6.2,7.8,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,8469.5 MiB,7021.5 MiB,303.9 MiB,4096.0 MiB,2158.1 MiB,1937.9 MiB,8409.2 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,3,1691314643,688862,python,0:03.64,9975204,9.5g,7100,100.0,61.6,1,5,0:03,0,4,9960572,47,2.4m,0,9.5g,298,2,280,16,0,7.0,7.0,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5281.9 MiB,10209.2 MiB,303.9 MiB,4096.0 MiB,2158.4 MiB,1937.6 MiB,5221.5 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,4,1691314645,688862,python,0:04.81,12.6g,12.6g,7100,93.8,81.8,1,5,0:04,0,4,12.6g,47,3.2m,0,12.6g,298,2,280,16,0,6.2,7.8,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,2081.2 MiB,13409.9 MiB,303.9 MiB,4096.0 MiB,2158.6 MiB,1937.4 MiB,2020.3 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,5,1691314646,688862,python,0:06.32,14.9g,14.6g,1672,42.1,94.6,1,3,0:06,294752,4,14.9g,47,3.7m,0,14.9g,299,5,278,16,0,1.8,34.1,0.0,48.8,15.2,0.0,0.0,0.0,15795.0 MiB,136.6 MiB,15433.9 MiB,224.5 MiB,4096.0 MiB,1853.0 MiB,2243.0 MiB,41.6 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,6,1691314647,688862,python,0:07.27,15.5g,14.0g,1644,87.5,90.6,1,5,0:07,1.5g,4,15.5g,47,3.9m,0,15.5g,299,4,279,16,0,3.9,48.4,0.0,43.0,4.7,0.0,0.0,0.0,15795.0 MiB,137.1 MiB,15439.9 MiB,218.0 MiB,4096.0 MiB,576.6 MiB,3519.4 MiB,40.8 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,7,1691314649,688862,python,0:07.56,15.6g,13.9g,2040,18.8,89.8,1,3,0:07,1.7g,4,15.6g,12k,3.9m,0,15.6g,299,1,282,16,0,0.0,7.8,0.0,81.4,10.9,0.0,0.0,0.0,15795.0 MiB,174.7 MiB,15402.3 MiB,218.0 MiB,4096.0 MiB,400.5 MiB,3695.5 MiB,78.8 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,8,1691314650,688862,python,0:07.70,15.6g,13.9g,2040,12.5,90.1,1,1,0:07,1.7g,4,15.6g,27k,4.0m,0,15.6g,299,1,282,16,0,0.8,10.2,0.0,78.1,10.9,0.0,0.0,0.0,15795.0 MiB,180.8 MiB,15396.5 MiB,217.7 MiB,4096.0 MiB,440.8 MiB,3655.2 MiB,84.9 MiB
Python 3.12.0b1,fibonacci_oldVersions.py 600000,9,1691314651,688862,python,0:07.84,15.6g,13.9g,2040,6.2,90.3,1,0,0:07,1.6g,4,15.6g,42k,4.0m,0,15.6g,299,1,282,16,0,0.8,12.5,0.0,75.8,10.9,0.0,0.0,0.0,15795.0 MiB,167.6 MiB,15409.1 MiB,218.3 MiB,4096.0 MiB,471.4 MiB,3624.6 MiB,72.1 MiB
