test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-13 13.1.0,binaryTrees_2.c 21,1.00,0.38,0.61,0.21,0.02,0.16,6.48,2.62,0.01,3.77,2.16,14056764870 ns,57229709278,4.072 GHz,151325412454,2.64,14055.42 msec,1.000,57225083957,4.071 GHz,1,26531803949,335896656,14055.42 msec,1.000,18 C,34101935328,44861557,0.13%,0,21785695296,65665,65665,0,958857687,288094390,30.046,41363528435,823704940,1.99%,123804654,45980072,37.14%,3200130,41539372776,2927524,0.01%,76275,222056,291.13%,0,0
2,g++-13 13.1.0,binaryTrees_2.c 21,1.00,0.39,0.61,0.21,0.01,0.15,6.45,2.63,0.01,3.89,2.16,14037665162 ns,57237426802,4.078 GHz,150556591610,2.63,14036.06 msec,1.000,57215065806,4.076 GHz,1,26522676267,335751378,14036.06 msec,1.000,12 C,34232051856,45353323,0.13%,0,21677574874,65665,65665,0,879173591,275467995,31.333,41536893569,832260006,2.00%,118308791,47544235,40.19%,3630085,41113462485,3067769,0.01%,54505,290661,533.27%,0,0
3,g++-13 13.1.0,binaryTrees_2.c 21,1.00,0.38,0.61,0.22,0.02,0.15,6.45,2.60,0.01,3.79,2.15,14143424670 ns,57534626669,4.068 GHz,150838251857,2.62,14142.07 msec,1.000,57525703512,4.068 GHz,4,26704836840,338023876,14142.11 msec,1.000,9 C,34166258090,50942633,0.15%,0,22035920547,65665,65665,0,901780996,301184085,33.399,41240203652,850388383,2.06%,126724822,51184384,40.39%,3725689,41066319954,2996548,0.01%,125159,457853,365.82%,0,0
4,g++-13 13.1.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.15,6.47,2.61,0.01,3.56,2.06,14928134956 ns,57525734720,3.855 GHz,151522778715,2.64,14923.99 msec,1.000,57493868265,3.852 GHz,8,27996979313,354365474,14924.02 msec,1.000,6 C,34021890131,53849033,0.16%,0,21618743694,65661,65661,0,931217558,276905524,29.736,41376911251,809137597,1.96%,125899661,44605204,35.43%,4682410,41554563912,3014894,0.01%,367363,390543,106.31%,0,0
5,g++-13 13.1.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.47,2.63,0.00,3.72,2.15,14229574814 ns,57507009388,4.042 GHz,150015926084,2.61,14227.86 msec,1.000,57518371535,4.043 GHz,13,26777134257,338948593,14227.89 msec,1.000,8 C,33733705757,51266507,0.15%,0,21511033496,65665,65665,0,865813466,277594597,32.062,41642773594,845845977,2.03%,117063807,49194974,42.02%,3869815,41322079930,3140297,0.01%,156688,364024,232.32%,0,0
6,g++-13 13.1.0,binaryTrees_2.c 21,0.99,0.38,0.62,0.21,0.02,0.16,6.46,2.61,0.01,3.57,2.05,14945917915 ns,57438668815,3.844 GHz,150778830118,2.63,14942.74 msec,1.000,57411839282,3.842 GHz,11,28034579612,354924428,14942.76 msec,1.000,5 C,34338984513,50043481,0.15%,0,21836510197,65665,65665,0,914249319,312487047,34.180,41129644680,821596041,2.00%,121425286,49240598,40.55%,4639856,41423106640,2797871,0.01%,259827,224311,86.33%,0,0
7,g++-13 13.1.0,binaryTrees_2.c 21,0.99,0.38,0.62,0.21,0.02,0.17,6.44,2.59,0.00,3.62,2.13,14324899291 ns,57391800712,4.007 GHz,149651358431,2.61,14323.18 msec,1.000,57393385092,4.007 GHz,13,26913693086,340687193,14323.20 msec,1.000,10 C,34193036146,48262792,0.14%,0,21827574468,65663,65663,0,1004414417,312245251,31.087,41646945375,835140156,2.01%,121780166,44755012,36.75%,3714629,41523453013,2912268,0.01%,228532,215456,94.28%,0,0
8,g++-13 13.1.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.46,2.62,0.00,3.65,2.12,14486423497 ns,57476874958,3.968 GHz,150454402459,2.62,14484.80 msec,1.000,57487237392,3.969 GHz,7,27128145392,343327788,14484.84 msec,1.000,8 C,33879698868,50730221,0.15%,0,21644350727,65663,65663,0,924426263,286966975,31.043,41584028424,829046025,1.99%,119162379,45183922,37.92%,3673097,41692067384,3117200,0.01%,303375,158751,52.33%,0,0
9,g++-13 13.1.0,binaryTrees_2.c 21,1.00,0.38,0.62,0.22,0.02,0.16,6.47,2.66,0.00,3.62,2.06,14624384281 ns,56678544776,3.876 GHz,150205014213,2.65,14622.82 msec,1.000,56660678599,3.875 GHz,6,27581218292,349157518,14622.83 msec,1.000,16 C,34004874733,44917671,0.13%,0,21771362551,65666,65666,0,913899945,293308819,32.094,41952949179,839225028,2.00%,120844389,45978554,38.05%,3604951,41309886074,3135277,0.01%,111063,118321,106.54%,0,0
10,g++-13 13.1.0,binaryTrees_2.c 21,1.00,0.38,0.62,0.22,0.02,0.13,6.47,2.66,0.00,3.22,1.79,16616767353 ns,56447043366,3.397 GHz,149274132981,2.65,16614.82 msec,1.000,56441020906,3.397 GHz,1,31456678889,398206065,16614.84 msec,1.000,19 C,34062100579,48897324,0.14%,0,21701560773,65667,65667,0,886600007,282918821,31.911,41508927384,835257843,2.01%,112363494,42777904,38.07%,4903814,41662453537,3097081,0.01%,84608,2355636,2784.18%,0,0
