test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-7 7.5.0,nbody_2_original.c 50000000,30.405236,1098,1692865642.427009,-,-,516,12.58,4098,1896,2.02,15923,0,19,146,164,97,301,0,2789,44,5840,0.00,0.04,0.02,0.01,0.08,0.00,3.36,0.10,83.75,12.96,0.01,0.14,74.31,93,93,99.10,300,300,100.59,99.63,0.73,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,506.32,430.92,0.14,16.26,0.00,0.00
2,g++-7 7.5.0,nbody_2_original.c 50000000,30.111974,1095,1692865672.580236,-,-,516,12.59,4098,1896,2.04,14961,0,21,326,260,105,280,1,2086,56,5703,0.00,0.08,0.05,0.01,0.07,0.00,2.54,0.11,84.50,13.07,0.01,0.12,74.21,92,96,99.09,300,300,100.85,99.61,0.49,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,518.43,442.61,0.10,15.84,0.00,0.00
3,g++-7 7.5.0,nbody_2_original.c 50000000,30.136027,1176,1692865702.745676,-,-,517,12.62,4098,1896,2.03,15346,0,34,162,331,215,438,0,2851,55,6705,0.00,0.04,0.02,0.02,0.10,0.00,3.27,0.21,83.66,12.95,0.02,0.14,74.28,93,96,98.88,300,300,100.66,99.63,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,524.82,448.74,0.16,16.12,0.00,0.00
4,g++-7 7.5.0,nbody_2_original.c 50000000,30.163646,1145,1692865732.945364,-,-,515,12.57,4099,1896,2.04,14416,0,30,104,152,72,250,2,2104,53,5590,0.00,0.02,0.02,0.01,0.08,0.00,2.49,0.12,84.64,12.85,0.01,0.09,74.48,95,95,99.11,300,300,100.45,99.68,0.50,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525.01,449.05,0.11,15.85,0.00,0.00
5,g++-7 7.5.0,nbody_2_original.c 50000000,30.225303,1093,1692865763.201818,-,-,518,12.64,4098,1896,2.02,20328,0,20,346,494,317,576,5,2899,400,10216,0.00,0.04,0.04,0.02,0.12,0.00,3.09,1.17,82.81,13.02,0.02,0.15,74.18,96,96,98.86,300,300,100.71,99.58,0.73,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528.26,451.79,0.15,16.15,0.00,0.00
6,g++-7 7.5.0,nbody_2_original.c 50000000,30.342580,1089,1692865793.579913,-,-,516,12.61,4096,1896,2.02,53599,0,18,397,346,181,1242,3,5807,4125,30454,0.00,0.10,0.03,0.01,0.35,0.00,5.29,8.42,73.09,13.78,0.02,0.54,73.06,96,96,99.12,300,300,101.10,99.17,0.50,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,533.70,457.34,0.11,15.94,0.00,0.00
7,g++-7 7.5.0,nbody_2_original.c 50000000,30.847887,1194,1692865824.459885,-,-,509,12.64,4028,1896,2.02,67529,0,68,959,634,411,2997,7,9108,3744,38682,0.00,0.05,0.05,0.03,0.80,0.00,6.81,4.58,74.91,13.96,0.04,1.21,72.15,93,93,98.81,300,300,101.32,98.95,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,526.57,448.67,0.16,16.50,0.00,0.00
8,g++-7 7.5.0,nbody_2_original.c 50000000,31.135886,1078,1692865855.634917,-,-,499,12.61,3961,1896,2.04,23071,0,16,336,346,144,416,0,2942,591,11302,0.00,0.10,0.05,0.01,0.10,0.00,3.14,1.23,82.72,13.28,0.01,0.14,73.96,93,93,99.03,300,300,100.98,99.59,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501.68,423.49,0.10,16.32,0.00,0.00
9,g++-7 7.5.0,nbody_2_original.c 50000000,31.603616,1084,1692865887.277185,-,-,494,12.61,3914,1896,2.03,16115,0,18,96,171,96,335,0,2649,76,6586,0.00,0.03,0.02,0.01,0.10,0.00,3.04,0.09,84.06,12.99,0.01,0.13,74.27,94,94,98.77,300,300,101.02,99.70,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.34,414.68,0.16,16.88,0.00,0.00
10,g++-7 7.5.0,nbody_2_original.c 50000000,32.146869,1094,1692865919.462998,-,-,487,12.58,3870,1896,2.03,40098,0,41,158,181,129,793,0,5066,3103,21298,0.00,0.05,0.02,0.01,0.22,0.00,4.35,5.68,76.99,13.42,0.01,0.31,73.69,93,96,99.20,300,300,100.75,99.22,0.45,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,493.46,412.97,0.10,16.84,0.00,0.00
