test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,binarytrees.py 21,46.408503,1296,1694300339.994746,-,-,2106,67.91,3101,1896,1.45,98159,0,37,4157,1526,233,475,0,2673,143,5952,0.00,0.09,0.05,0.01,0.09,0.00,1.91,0.25,29.34,6.74,0.01,0.10,25.23,82,82,99.07,450,300,296.11,99.51,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1236.68,1128.21,0.35,35.22,0.00,0.00
2,Python 3.11.3,binarytrees.py 21,67.300378,1277,1694300407.337947,-,-,1462,74.73,1956,1896,1.44,112403,0,30,1250,1834,999,1400,0,3238,15,3799,0.00,0.03,0.05,0.03,0.11,0.00,1.55,0.01,23.32,4.92,0.03,0.08,20.23,71,73,99.52,450,300,317.32,99.78,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802.14,653.51,0.26,40.04,0.00,0.00
3,Python 3.11.3,binarytrees.py 21,67.569733,1192,1694300474.949163,-,-,1450,74.36,1949,1896,1.45,113039,0,28,1045,1837,1172,1497,0,2966,17,3675,0.00,0.03,0.05,0.04,0.10,0.00,1.46,0.01,23.77,5.32,0.03,0.08,20.22,73,75,99.28,450,300,317.36,99.78,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807.28,657.85,0.35,40.31,0.00,0.00
4,Python 3.11.3,binarytrees.py 21,66.782265,1228,1694300541.762949,-,-,1466,74.81,1959,1896,1.45,112796,0,39,1227,1817,1107,1435,0,2980,20,3722,0.00,0.03,0.05,0.03,0.11,0.00,1.52,0.01,23.26,4.95,0.03,0.07,20.13,73,73,99.25,450,300,317.69,99.78,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,797.67,650.67,0.35,40.18,0.00,0.00
5,Python 3.11.3,binarytrees.py 21,67.280798,1254,1694300609.076744,-,-,1460,74.91,1950,1896,1.45,113811,0,39,1040,1902,1147,1166,0,2869,12,3892,0.00,0.04,0.04,0.04,0.09,0.00,1.49,0.01,23.20,5.15,0.03,0.07,19.84,75,76,99.29,450,300,318.82,99.78,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,803.66,655.83,0.35,40.41,0.00,0.00
6,Python 3.11.3,binarytrees.py 21,66.995884,1251,1694300676.131710,-,-,1465,74.94,1955,1896,1.45,113457,0,42,1066,1737,1017,1308,0,3427,17,3600,0.00,0.02,0.04,0.04,0.10,0.00,1.67,0.01,23.00,4.94,0.03,0.08,20.00,72,73,99.28,450,300,318.25,99.78,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.19,652.52,0.34,40.34,0.00,0.00
7,Python 3.11.3,binarytrees.py 21,67.134771,1255,1694300743.300711,-,-,1469,75.27,1951,1896,1.44,114256,0,113,1314,1768,978,1198,2,2829,10,3456,0.00,0.04,0.04,0.03,0.09,0.00,1.33,0.01,23.01,4.89,0.02,0.07,19.74,73,73,99.26,450,300,319.41,99.78,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,801.93,653.60,0.35,40.29,0.00,0.00
8,Python 3.11.3,binarytrees.py 21,67.306516,1229,1694300810.651171,-,-,1460,74.69,1955,1896,1.44,113124,0,33,3736,1695,319,423,2,2517,22,3669,0.00,0.05,0.03,0.01,0.05,0.00,1.36,0.02,23.62,4.90,0.01,0.06,20.34,70,72,99.24,450,300,317.13,99.78,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,803.76,655.45,0.36,40.34,0.00,0.00
9,Python 3.11.3,binarytrees.py 21,66.996705,1242,1694300877.683685,-,-,1466,74.74,1961,1896,1.45,112446,0,18,3472,1889,375,511,0,2511,22,3746,0.00,0.04,0.03,0.01,0.06,0.00,1.36,0.01,23.56,4.87,0.01,0.08,20.29,73,74,99.29,450,300,317.29,99.78,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.11,652.11,0.35,40.36,0.00,0.00
10,Python 3.11.3,binarytrees.py 21,67.284027,1222,1694300944.999600,-,-,1455,74.31,1958,1896,1.45,112950,0,64,1421,1941,1396,1536,0,2825,14,3678,0.00,0.02,0.05,0.05,0.11,0.00,1.51,0.01,23.77,5.22,0.04,0.09,20.34,74,75,99.26,450,300,316.81,99.78,0.65,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,803.82,655.41,0.35,39.95,0.00,0.00
