version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail
g++-11 11.4.0,nbody_2.c 5000000,0,1689864611,183499,nbody_2_g++-11,6500,1928,1756,100,0,332,2,325,5,0,14.1,0.8,0,85.2,0,0,0,0,15795.0 MiB,4450.8 MiB,4161.0 MiB,7183.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10706.0 MiB
g++-11 11.4.0,nbody_2.c 5000000,1,1689864612,183499,nbody_2_g++-11,6500,1928,1756,100,0,332,2,325,5,0,12.6,1.6,0,85.8,0,0,0,0,15795.0 MiB,4451.0 MiB,4160.6 MiB,7183.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10706.3 MiB
g++-11 11.4.0,nbody_2.c 5000000,2,1689864614,183499,nbody_2_g++-11,6500,1928,1756,100,0,332,2,325,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,4458.1 MiB,4161.4 MiB,7175.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10713.4 MiB
g++-11 11.4.0,nbody_2.c 5000000,3,1689864615,183499,nbody_2_g++-11,6500,1928,1756,100,0,332,2,325,5,0,12.6,0.8,0,85,1.6,0,0,0,15795.0 MiB,4454.1 MiB,4165.5 MiB,7175.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10709.4 MiB
g++-11 11.4.0,nbody_2.c 5000000,4,1689864616,183499,nbody_2_g++-11,6500,1928,1756,93.8,0,332,2,325,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,4453.2 MiB,4166.5 MiB,7175.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10708.4 MiB
g++-11 11.4.0,nbody_2.c 5000000,5,1689864617,183499,nbody_2_g++-11,6500,1928,1756,93.8,0,332,2,325,5,0,13.5,0.8,0,85,0.8,0,0,0,15795.0 MiB,4453.4 MiB,4166.2 MiB,7175.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10708.7 MiB
g++-11 11.4.0,nbody_2.c 5000000,6,1689864618,183499,nbody_2_g++-11,6500,1928,1756,93.8,0,332,2,325,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,4453.4 MiB,4166.2 MiB,7175.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10708.7 MiB
g++-11 11.4.0,nbody_2.c 5000000,7,1689864619,183499,nbody_2_g++-11,6500,1928,1756,100,0,332,2,325,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,4453.2 MiB,4166.5 MiB,7175.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,10708.4 MiB
