test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,11.0.20.1,binarytrees.java 21,1.964839,2059,1693990301.638206,-,-,2638,69.24,3812,1896,1.12,4788,0,22,397,261,123,499,0,964,1,571,0.00,0.62,0.42,0.17,1.62,0.00,12.28,0.20,15.19,13.81,0.15,1.44,15.36,76,76,97.26,300,300,324.98,98.89,2.81,2.76,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.28,67.30,0.06,5.62,0.00,0.00
2,11.0.20.1,binarytrees.java 21,1.971168,1817,1693990303.641506,-,-,2649,69.54,3810,1896,1.14,5191,0,59,192,265,136,525,1,1061,2,553,0.00,0.38,0.56,0.26,1.66,0.01,12.15,0.11,15.00,13.30,0.33,1.68,15.15,77,82,97.20,300,300,323.46,98.84,2.83,2.75,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.05,68.96,0.06,5.64,0.00,0.00
3,11.0.20.1,binarytrees.java 21,1.937644,2064,1693990305.612276,-,-,2594,68.09,3809,1896,1.12,4769,0,35,275,312,134,475,0,1155,2,584,0.00,0.48,0.66,0.23,1.63,0.00,12.73,0.05,15.79,13.91,0.28,1.81,15.91,80,85,96.97,300,300,320.03,98.88,3.03,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.02,67.09,0.06,5.55,0.00,0.00
4,11.0.20.1,binarytrees.java 21,1.921881,1902,1693990307.566135,-,-,2612,68.78,3799,1895,1.11,5803,0,81,546,371,163,476,0,1143,31,685,0.01,1.31,0.80,0.23,1.70,0.00,12.80,0.88,13.17,14.43,0.33,1.48,14.99,84,87,97.30,300,300,319.14,98.60,2.64,2.54,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.30,67.38,0.06,5.53,0.00,0.00
5,11.0.20.1,binarytrees.java 21,1.948512,1469,1693990309.547449,-,-,2541,68.54,3708,1896,1.14,6656,0,45,404,294,160,612,4,1154,37,559,0.00,0.75,0.68,0.29,2.05,0.03,12.34,1.11,13.71,14.12,0.36,1.84,15.14,90,90,96.79,300,300,321.33,98.64,3.01,2.93,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.59,65.39,0.06,5.57,0.00,0.00
6,11.0.20.1,binarytrees.java 21,1.937976,1728,1693990311.518408,-,-,2561,69.71,3675,1896,1.13,7381,0,24,406,269,172,541,0,1100,41,652,0.00,0.70,0.37,0.32,1.80,0.00,11.00,1.17,14.40,14.30,0.40,1.88,13.71,93,95,96.75,300,300,327.70,98.83,3.04,2.97,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.58,64.52,0.07,5.57,0.00,0.00
7,11.0.20.1,binarytrees.java 21,2.010402,1696,1693990313.561516,-,-,2427,68.48,3544,1896,1.16,7857,0,69,402,318,178,765,0,1363,64,803,0.01,0.57,0.44,0.33,2.29,0.00,13.17,1.46,12.74,12.34,0.38,2.16,16.64,96,97,96.85,300,300,314.07,98.64,2.92,2.86,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.22,59.99,0.07,5.62,0.00,0.00
8,11.0.20.1,binarytrees.java 21,1.996706,1983,1693990315.586865,-,-,2403,69.52,3457,1895,1.20,8553,0,45,822,513,250,845,4,1481,63,668,0.00,0.66,0.61,0.46,2.65,0.04,13.80,1.38,10.34,13.01,0.48,2.16,14.82,95,95,96.76,300,300,320.28,98.47,2.99,2.89,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.22,57.87,0.06,5.63,0.00,0.00
9,11.0.20.1,binarytrees.java 21,2.005368,2207,1693990317.625163,-,-,2401,69.77,3442,1896,1.20,7802,0,24,318,275,165,630,0,1290,76,645,0.00,0.77,0.35,0.25,1.84,0.00,12.44,2.10,11.98,13.35,0.29,1.58,15.01,95,95,96.84,300,300,324.25,98.91,2.89,2.81,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.68,57.46,0.07,5.64,0.00,0.00
10,11.0.20.1,binarytrees.java 21,2.014666,2312,1693990319.674117,-,-,2327,69.30,3359,1896,1.20,7608,0,26,507,315,141,726,1,1540,67,712,0.00,0.83,0.68,0.24,2.06,0.00,13.33,1.78,11.27,12.63,0.31,1.76,16.00,93,97,96.89,300,300,316.81,98.23,2.88,2.82,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.89,54.67,0.07,5.62,0.00,0.00
