test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.07,0.00,0.40,5.37,2.40,0.00,0.08,2.16,4473065595 ns,18213982372,4.073 GHz,43708876646,2.40,4472.17 msec,1.000,18200975774,4.070 GHz,3,8439198793,106819000,4472.19 msec,1.000,201 C,6902140788,1302829,0.02%,4,3439889260,2722,2722,0,537640,97490,18.133,10976486045,243117,0.00%,39704,7928,19.97%,631276,10999414750,240,0.00%,4861,5597,115.14%,0,0
2,v3.3.1,nbody_6.js 50000000,1.00,0.42,0.52,0.06,0.00,0.41,5.35,2.36,0.00,0.08,2.16,4555480265 ns,18575746005,4.078 GHz,43774046438,2.36,4554.63 msec,1.000,18572551973,4.078 GHz,4,8608562950,108965750,4554.64 msec,1.000,179 C,6910174163,1297661,0.02%,8,3440061503,2752,2752,0,498802,60254,12.080,10955119421,688328,0.01%,209622,84429,40.28%,596803,10970835105,110,0.00%,6325,3953,62.50%,0,0
3,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.40,2.42,0.00,0.09,2.16,4445615917 ns,18135176220,4.080 GHz,43691801744,2.41,4444.70 msec,1.000,18130583664,4.079 GHz,2,8403857608,106409907,4444.74 msec,1.000,139 C,6903905112,1324360,0.02%,8,3438793823,2743,2743,0,457556,179391,39.206,10964148337,241777,0.00%,40274,4847,12.04%,1829790,10957211444,12307,0.00%,54807,5373,9.80%,0,0
4,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.36,2.40,0.00,0.09,2.16,4463191942 ns,18120767513,4.060 GHz,43466488986,2.39,4462.83 msec,1.000,18132865025,4.063 GHz,1,8422167642,106666514,4462.84 msec,1.000,161 C,6901923458,1481540,0.02%,4,3457427706,2750,2750,0,265132,61174,23.073,11020498300,179693,0.00%,17834,2107,11.81%,380331,11013831455,92,0.00%,3858,18948,491.14%,0,0
5,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.39,2.41,0.00,0.09,2.16,4449283944 ns,18147809752,4.079 GHz,43767763575,2.41,4448.82 msec,1.000,18145770315,4.079 GHz,2,8413039296,106432091,4448.83 msec,1.000,132 C,6911427827,1271364,0.02%,4,3445667133,2715,2715,0,264736,33178,12.532,10991155586,159638,0.00%,17338,2849,16.43%,744588,10956873805,12050,0.00%,53105,14638,27.56%,0,0
6,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.40,2.41,0.00,0.09,2.16,4444183070 ns,18118211610,4.077 GHz,43635120484,2.41,4443.92 msec,1.000,18117592515,4.077 GHz,3,8397858646,106295181,4443.93 msec,1.000,121 C,6893781503,1418084,0.02%,17,3444997205,2676,2676,0,192283,36574,19.021,10988202101,159298,0.00%,11888,35171,295.85%,1551477,10989484871,10780,0.00%,2987,4618,154.60%,0,0
7,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.37,2.40,0.00,0.09,2.16,4463493475 ns,18189049383,4.076 GHz,43732568264,2.41,4462.50 msec,1.000,18181697100,4.074 GHz,3,8430477498,106727400,4462.50 msec,1.000,77 C,6909612705,1336883,0.02%,17,3455926764,2706,2706,0,708044,177761,25.106,11016931687,268442,0.00%,53720,8174,15.22%,673086,10944109170,1417,0.00%,7631,23545,308.54%,0,0
8,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.07,0.00,0.40,5.36,2.39,0.00,0.09,2.16,4473171520 ns,18235676396,4.077 GHz,43689784460,2.40,4472.78 msec,1.000,18231936987,4.076 GHz,2,8445172384,106905738,4472.80 msec,1.000,111 C,6908115278,1320464,0.02%,4,3458913303,2749,2749,0,386390,56063,14.509,10933503818,234882,0.00%,52590,3230,6.14%,554756,11019741312,38,0.00%,3983,4255,106.83%,0,0
9,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.07,0.00,0.40,5.39,2.38,0.01,0.09,2.15,4473887515 ns,18186371569,4.065 GHz,43505078423,2.39,4473.38 msec,1.000,18182429123,4.065 GHz,2,8440568036,106901465,4473.39 msec,1.000,135 C,6898187209,1469213,0.02%,4,3439773951,2761,2761,0,223006,40032,17.951,11046886107,187894,0.00%,12953,2539,19.60%,388840,11051487759,93,0.00%,3758,2748,73.12%,0,0
10,v3.3.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.40,2.41,0.00,0.09,2.16,4454510851 ns,18158278558,4.077 GHz,43765297546,2.41,4454.01 msec,1.000,18153274373,4.076 GHz,1,8411759849,106483427,4454.02 msec,1.000,129 C,6904297814,1340553,0.02%,8,3438303236,2714,2714,0,222621,48781,21.912,10944406582,161904,0.00%,14520,3324,22.89%,423715,10983870791,11435,0.00%,51881,17724,34.16%,0,0
