test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v4.9.1,nbody_6.js 50000000,1.00,0.42,0.52,0.06,0.00,0.41,5.35,2.37,0.00,0.09,2.16,4548392158 ns,18525572912,4.073 GHz,43825471349,2.36,4548.44 msec,1.000,18538104985,4.076 GHz,3,8593838046,108784075,4548.46 msec,1.000,204 C,6889514303,2634041,0.04%,52,3452866612,3181,3181,0,2803221,1043783,37.235,10987883627,824864,0.01%,15465,4097,26.49%,431556,10999015042,292,0.00%,4279,2329,54.43%,0,0
2,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.41,2.42,0.00,0.10,2.16,4460935768 ns,18185177346,4.077 GHz,43892625903,2.41,4460.54 msec,1.000,18182654475,4.076 GHz,5,8427069548,106688667,4460.56 msec,1.000,204 C,6887559705,2702696,0.04%,53,3446796057,3179,3179,0,221692,45711,20.619,11006863302,153270,0.00%,8695,2013,23.15%,377680,11013791311,154,0.00%,39632,23146,58.40%,0,0
3,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.40,2.42,0.00,0.10,2.16,4462674703 ns,18177438559,4.074 GHz,43774396906,2.41,4462.26 msec,1.000,18185731950,4.075 GHz,1,8430870946,106700408,4462.28 msec,1.000,189 C,6878452549,2740688,0.04%,53,3452106335,3177,3177,0,166462,34183,20.535,11007302996,149427,0.00%,12456,4338,34.83%,407134,11017227725,30,0.00%,2943,17876,607.41%,0,0
4,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.40,2.41,0.00,0.09,2.16,4460379496 ns,18189191451,4.078 GHz,43846165876,2.41,4460.14 msec,1.000,18199745644,4.081 GHz,2,8437166632,106788196,4460.16 msec,1.000,175 C,6898111272,2565508,0.04%,53,3445889677,3179,3179,0,288898,45929,15.898,10986922476,165847,0.00%,15537,3181,20.47%,406476,11002040879,0,0.00%,59442,16650,28.01%,0,0
5,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.40,2.41,0.00,0.10,2.16,4463813749 ns,18184394345,4.074 GHz,43864241354,2.41,4462.99 msec,1.000,18189568496,4.076 GHz,3,8435594172,106790534,4463.01 msec,1.000,158 C,6899083634,2644744,0.04%,53,3457265340,3181,3181,0,462595,107882,23.321,11000541877,231082,0.00%,31141,3060,9.83%,552298,10999141383,1154,0.00%,5803,23504,405.03%,0,0
6,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.07,0.00,0.40,5.39,2.41,0.00,0.09,2.15,4474428268 ns,18172506559,4.062 GHz,43768098675,2.41,4473.51 msec,1.000,18185169711,4.065 GHz,2,8457262584,107042711,4473.53 msec,1.000,151 C,6884826294,3281642,0.05%,66,3457119250,3181,3181,0,2510149,74476,2.967,11021387355,215205,0.00%,33400,8083,24.20%,593206,11022616036,132,0.00%,4659,6514,139.82%,0,0
7,v4.9.1,nbody_6.js 50000000,1.00,0.42,0.53,0.08,0.00,0.40,5.41,2.41,0.01,0.10,2.16,4485007458 ns,18286613066,4.078 GHz,43676495514,2.39,4484.72 msec,1.000,18284319554,4.077 GHz,1,8475518376,107291884,4484.75 msec,1.000,172 C,6917464552,2644409,0.04%,53,3453394486,3181,3181,0,304381,39068,12.835,11071633846,173590,0.00%,19522,3308,16.94%,469232,11050039586,264,0.00%,4086,7207,176.38%,0,0
8,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.07,0.00,0.40,5.40,2.41,0.01,0.10,2.15,4482274883 ns,18264198077,4.075 GHz,43536109264,2.38,4481.92 msec,1.000,18275720227,4.078 GHz,4,8471673362,107237776,4481.93 msec,1.000,145 C,6908839763,2624154,0.04%,53,3466254576,3181,3181,0,320905,51116,15.929,11017067033,192934,0.00%,20599,3570,17.33%,442310,11058997177,365,0.00%,2427,4309,177.54%,0,0
9,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.06,0.00,0.40,5.37,2.42,0.00,0.09,2.16,4463036461 ns,18160945158,4.070 GHz,43860170570,2.41,4462.64 msec,1.000,18160666564,4.069 GHz,3,8425993601,106692376,4462.64 msec,1.000,137 C,6883695714,3032853,0.04%,61,3457410328,3180,3180,0,208138,27249,13.092,10994924152,169362,0.00%,16900,4554,26.95%,439711,11009372679,286,0.00%,4275,17711,414.29%,0,0
10,v4.9.1,nbody_6.js 50000000,1.00,0.41,0.53,0.07,0.00,0.40,5.40,2.40,0.01,0.10,2.16,4469423510 ns,18215908885,4.077 GHz,43949756917,2.41,4467.59 msec,1.000,18218780185,4.078 GHz,5,8448702334,106939090,4467.61 msec,1.000,138 C,6891342559,3237439,0.05%,66,3456470195,3181,3181,0,1060540,33592,3.167,10940265278,184562,0.00%,27651,5141,18.59%,483361,11042639606,162,0.00%,3396,2558,75.32%,0,0
