test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-5 5.5.0,nbody_2.c 50000000,8.197696,1071,1692872660.595902,-,-,518,12.66,4089,1896,3.16,4365,0,0,56,99,41,111,0,797,3,1786,0.00,0.07,0.06,0.02,0.14,0.00,3.43,0.04,83.52,13.17,0.02,0.19,73.95,92,92,99.06,300,300,101.39,99.63,0.79,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.83,136.66,0.05,4.40,0.00,0.00
2,g++-5 5.5.0,nbody_2.c 50000000,8.349449,1147,1692872668.983132,-,-,513,12.65,4058,1896,3.13,14309,0,8,363,236,136,343,0,1902,950,7665,0.00,0.12,0.08,0.04,0.43,0.00,6.34,7.79,72.41,13.85,0.03,0.59,72.87,94,98,98.84,300,300,101.36,98.99,0.82,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.47,139.72,0.05,4.48,0.00,0.00
3,g++-5 5.5.0,nbody_2.c 50000000,8.397224,1172,1692872677.420734,-,-,508,12.56,4042,1896,3.15,7597,0,11,105,58,47,185,0,1041,178,3696,0.00,0.06,0.03,0.01,0.19,0.00,3.96,1.79,81.31,13.11,0.01,0.30,74.02,97,97,98.91,300,300,100.56,99.42,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.54,139.27,0.04,4.50,0.00,0.00
4,g++-5 5.5.0,nbody_2.c 50000000,9.032380,1095,1692872686.482739,-,-,509,12.65,4021,1896,2.92,11629,0,47,191,266,221,413,0,1751,556,6184,0.00,0.07,0.06,0.05,0.39,0.00,5.54,5.41,75.70,13.49,0.06,0.56,73.24,97,97,98.61,300,300,101.13,99.13,0.87,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.46,146.53,0.06,4.86,0.00,0.00
5,g++-5 5.5.0,nbody_2.c 50000000,8.895636,1094,1692872695.413991,-,-,482,12.65,3811,1896,3.13,18566,0,0,60,105,71,600,0,2414,1668,10633,0.00,0.02,0.03,0.02,0.67,0.00,7.09,10.57,68.84,13.70,0.02,0.67,72.96,94,97,99.04,300,300,100.79,99.08,0.74,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.77,126.29,0.05,4.77,0.00,0.00
6,g++-5 5.5.0,nbody_2.c 50000000,8.898195,1138,1692872704.348144,-,-,487,12.75,3822,1896,3.10,22105,0,41,606,160,113,973,0,3376,1812,12087,0.00,0.12,0.10,0.03,0.99,0.00,9.39,9.49,67.00,14.27,0.02,1.22,71.73,94,97,99.05,300,300,101.58,98.89,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.32,128.77,0.05,4.78,0.00,0.00
7,g++-5 5.5.0,nbody_2.c 50000000,8.885351,1103,1692872713.262226,-,-,487,12.75,3817,1896,3.11,20774,0,29,418,422,270,933,4,3146,1810,11289,0.00,0.05,0.11,0.07,0.91,0.01,8.86,10.09,67.04,14.18,0.04,1.14,71.88,95,98,98.96,300,300,101.92,98.98,0.83,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.25,128.77,0.06,4.78,0.00,0.00
8,g++-5 5.5.0,nbody_2.c 50000000,8.662228,1216,1692872721.961206,-,-,492,12.58,3913,1896,3.15,7706,0,42,122,74,51,272,0,1347,166,3673,0.00,0.05,0.03,0.01,0.28,0.00,4.78,1.83,80.35,13.18,0.01,0.39,73.84,95,98,98.79,300,300,100.66,99.39,0.85,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.50,132.33,0.05,4.65,0.00,0.00
9,g++-5 5.5.0,nbody_2.c 50000000,8.751550,1198,1692872730.745270,-,-,491,12.63,3890,1896,3.13,8971,0,26,350,323,181,374,0,1536,178,4544,0.00,0.05,0.09,0.05,0.33,0.00,5.48,2.02,79.26,13.38,0.05,0.41,73.54,95,98,98.92,300,300,101.03,99.39,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.14,131.95,0.05,4.69,0.00,0.00
10,g++-5 5.5.0,nbody_2.c 50000000,8.928936,1153,1692872739.709170,-,-,479,12.64,3789,1896,3.14,16513,0,20,105,194,119,505,0,2145,1375,8961,0.00,0.03,0.07,0.03,0.50,0.00,6.60,10.41,69.63,13.75,0.04,0.78,72.79,94,98,98.97,300,300,101.31,99.17,0.79,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.92,126.35,0.05,4.78,0.00,0.00
