test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.29,5.66,1.71,0.03,1.20,2.15,27277136395 ns,111013143294,4.070 GHz,190564445318,1.72,27274.21 msec,1.000,111019295608,4.070 GHz,7,51502882116,652015283,27274.21 msec,1.000,15 C,36200814129,31317801,0.09%,0,53917641562,621743,621743,0,792006261,248346809,31.357,76057504591,511150747,0.67%,15788982,3897127,24.68%,15697263,75797269213,1868875,0.00%,88262,1086072,1230.51%,0,0
2,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.65,1.72,0.02,1.19,2.15,27277422064 ns,110926342636,4.067 GHz,190198013247,1.71,27275.01 msec,1.000,110922616124,4.067 GHz,8,51504723089,652000043,27275.00 msec,1.000,10 C,36125665648,31290620,0.09%,0,53845489140,621744,621744,0,748722617,247072255,32.999,76012024447,504646280,0.66%,15983122,4716802,29.51%,14270407,75982073221,1914667,0.00%,85455,1074048,1256.86%,0,0
3,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.66,1.72,0.02,1.17,2.15,27290420469 ns,110945723505,4.066 GHz,190070382000,1.71,27288.00 msec,1.000,110964308252,4.066 GHz,4,51547937811,652586290,27288.01 msec,1.000,9 C,36155114517,31497769,0.09%,0,53856958561,621745,621745,0,766295170,237025368,30.931,76027656420,508608094,0.67%,17328480,4251837,24.54%,14204329,76046941366,1881193,0.00%,99398,1075263,1081.78%,0,0
4,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.65,1.72,0.02,1.17,2.15,27289369996 ns,110931529214,4.065 GHz,189944261900,1.71,27287.18 msec,1.000,110942783621,4.066 GHz,9,51537318952,652440320,27287.24 msec,1.000,10 C,36118233548,31619569,0.09%,0,53850034234,621745,621745,0,788644897,249070670,31.582,76019350873,514678810,0.68%,16997854,4384938,25.80%,14338502,76087712681,1887918,0.00%,82990,1085801,1308.35%,0,0
5,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.66,1.72,0.03,1.23,2.15,27261835700 ns,110958860500,4.070 GHz,190568753377,1.72,27259.54 msec,1.000,111009140290,4.072 GHz,14,51509684025,652040487,27259.55 msec,1.000,9 C,36166134365,31668628,0.09%,0,53930113632,621742,621742,0,781999191,240561252,30.762,75839687003,513095432,0.68%,15494389,3974396,25.65%,15703716,75800073374,1835516,0.00%,79972,1141331,1427.16%,0,0
6,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.65,1.71,0.03,1.19,2.15,27277591504 ns,111024070838,4.071 GHz,190364999793,1.72,27275.18 msec,1.000,111086095466,4.073 GHz,12,51566124641,652777127,27275.20 msec,1.000,11 C,36164946781,31720817,0.09%,0,53882438043,621741,621741,0,795713797,245077313,30.800,76029666537,512227326,0.67%,16890625,4525815,26.79%,15248142,75885016476,1853008,0.00%,81054,1084483,1337.98%,0,0
7,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.65,1.71,0.03,1.18,2.15,27308350917 ns,110945040719,4.063 GHz,189951737453,1.71,27306.03 msec,1.000,111002213283,4.065 GHz,8,51556098231,652646094,27306.03 msec,1.000,8 C,36164323508,31722609,0.09%,0,53918597963,621742,621742,0,769725336,255516363,33.196,76129011950,518189824,0.68%,16452671,4393886,26.71%,14997271,75986600336,1924482,0.00%,106215,1070325,1007.70%,0,0
8,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.29,5.65,1.71,0.03,1.19,2.16,27357516442 ns,111509626216,4.076 GHz,190369771194,1.71,27354.65 msec,1.000,111522987817,4.077 GHz,7,51710057362,654508207,27354.68 msec,1.000,10 C,36174883403,32161900,0.09%,0,53890207709,621742,621742,0,756062650,242165847,32.030,75823300151,505047357,0.67%,16163037,3947666,24.42%,15509595,75712764053,1950079,0.00%,84393,1089125,1290.54%,0,0
9,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.29,5.66,1.71,0.02,1.21,2.16,27262696470 ns,111082021650,4.075 GHz,190872654526,1.72,27260.58 msec,1.000,111094674044,4.075 GHz,15,51509796572,652008378,27260.59 msec,1.000,8 C,36228995746,31363046,0.09%,0,53901955904,621746,621746,0,778918294,240702627,30.902,75819357002,510197946,0.67%,15200174,3775914,24.84%,14706439,75770622246,1814904,0.00%,93537,1070970,1144.97%,0,0
10,g++-4.9 4.9.3,binaryTrees_6.c 21,1.00,0.58,0.51,0.19,0.01,0.28,5.65,1.72,0.03,1.20,2.15,27279589285 ns,110983275627,4.069 GHz,190369255128,1.71,27277.68 msec,1.000,111049583115,4.071 GHz,11,51530211970,652283767,27277.69 msec,1.000,9 C,36168871615,31344804,0.09%,0,53885065203,621741,621741,0,801683909,248742557,31.028,75988884614,508054543,0.67%,16837139,4247370,25.23%,15034007,75896794850,1881205,0.00%,89623,1091034,1217.36%,0,0
