test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,fibonacci.py 100000,0.293703,2752,1686762431.833234,-,-,543,15.14,3592,1894,1.66,782,0,1,326,219,117,317,0,374,3,120,0.00,1.91,1.84,1.46,7.73,0.00,33.86,0.58,37.15,21.50,1.98,9.10,52.29,73,75,93.97,300,300,117.52,96.47,5.35,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72,3.77,0.01,0.28,0.00,0.00
2,Python 3.11.3,fibonacci.py 100000,0.289778,1454,1686762432.163328,-,-,562,15.05,3735,1895,1.65,584,0,0,15,43,63,225,1,306,1,123,0.00,0.32,0.29,0.89,5.21,0.01,33.21,0.04,44.64,16.13,3.09,6.29,59.44,77,77,92.14,300,300,112.13,98.32,7.17,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,3.86,0.02,0.28,0.00,0.00
3,Python 3.11.3,fibonacci.py 100000,0.288227,1637,1686762432.492508,-,-,618,17.79,3476,1895,1.55,949,0,2,1707,956,275,296,0,345,0,92,0.00,4.81,5.01,2.67,5.23,0.00,38.27,0.00,25.89,24.94,1.98,5.45,49.84,74,75,93.68,300,300,131.21,98.16,5.68,5.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.81,3.86,0.01,0.30,0.00,0.00
4,Python 3.11.3,fibonacci.py 100000,0.286553,2421,1686762432.821002,-,-,693,19.70,3522,1895,1.47,885,0,11,1578,695,304,198,0,217,0,87,0.01,7.51,3.04,1.36,2.73,0.00,27.80,0.00,37.71,25.75,0.63,2.55,51.37,75,76,96.32,300,300,139.67,98.54,3.02,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,4.12,0.01,0.29,0.00,0.00
5,Python 3.11.3,fibonacci.py 100000,0.271219,1438,1686762433.133677,-,-,517,13.78,3754,1896,1.83,505,0,1,18,42,84,201,0,219,0,84,0.00,0.30,0.31,1.33,5.17,0.00,30.60,0.00,48.36,16.37,3.42,6.81,59.61,75,77,97.34,300,300,110.22,98.72,2.16,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30,3.58,0.00,0.22,0.00,0.00
6,Python 3.11.3,fibonacci.py 100000,0.281225,2477,1686762433.450839,-,-,631,17.52,3612,1891,1.54,836,0,4,1910,752,222,329,0,260,0,104,0.00,6.41,3.84,1.49,4.75,0.00,28.38,0.00,37.19,25.53,0.97,4.23,51.75,77,78,96.01,300,300,127.97,98.38,3.17,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,3.96,0.01,0.27,0.00,0.00
7,Python 3.11.3,fibonacci.py 100000,0.281624,4168,1686762433.771211,-,-,685,18.87,3638,1891,1.48,831,0,8,1444,726,236,186,0,239,0,54,0.01,5.30,2.73,1.69,4.63,0.00,25.35,0.00,41.08,23.05,0.65,4.95,52.48,75,81,96.58,300,300,134.18,98.04,2.25,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,4.17,0.00,0.27,0.00,0.00
8,Python 3.11.3,fibonacci.py 100000,0.281157,4198,1686762434.093378,-,-,620,17.29,3600,1890,1.61,697,0,7,1107,466,189,153,0,177,0,71,0.01,4.15,2.12,1.19,3.33,0.00,26.47,0.00,45.13,20.61,0.99,3.06,58.04,74,77,96.03,300,300,126.27,98.55,2.80,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,3.90,0.01,0.25,0.00,0.00
9,Python 3.11.3,fibonacci.py 100000,0.286010,1475,1686762434.415370,-,-,562,15.44,3641,1896,1.65,655,0,2,540,298,101,290,0,325,1,150,0.00,2.71,2.79,1.01,5.91,0.00,28.48,0.94,42.37,21.41,2.58,5.19,55.39,76,78,96.50,300,300,114.28,98.29,3.19,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,3.77,0.01,0.26,0.00,0.00
10,Python 3.11.3,fibonacci.py 100000,0.277658,1793,1686762434.735793,-,-,606,16.73,3625,1894,1.60,750,0,2,1547,681,248,246,0,190,0,53,0.00,5.28,2.76,2.66,3.87,0.00,27.10,0.00,41.52,22.21,1.64,3.16,56.27,75,75,97.60,300,300,124.06,99.14,2.08,2.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,3.82,0.00,0.26,0.00,0.00
