test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,fibonacci.py 100000,0.297975,1361,1686762397.430852,-,-,537,14.56,3689,1896,1.77,665,0,6,116,158,87,325,0,377,0,159,0.01,0.66,1.91,1.01,7.05,0.00,31.20,0.00,43.29,20.63,3.74,6.70,54.37,62,63,96.99,400,400,114.11,95.98,2.77,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57,3.72,0.01,0.26,0.00,0.00
2,Python 2.7.18,fibonacci.py 100000,0.295509,1524,1686762397.774891,-,-,804,22.62,3554,1895,1.38,1147,0,9,2990,1245,176,73,0,301,0,89,0.01,6.83,3.28,0.86,1.84,0.00,32.59,0.00,31.73,24.44,0.50,1.61,50.83,62,62,97.12,383,383,156.22,98.49,2.57,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.31,4.49,0.01,0.34,0.00,0.00
3,Python 2.7.18,fibonacci.py 100000,0.276818,1415,1686762398.093527,-,-,549,14.44,3799,1896,1.83,596,0,0,34,55,83,219,2,296,2,108,0.00,1.68,0.74,1.02,5.31,0.04,35.65,0.53,40.30,18.25,3.24,6.22,57.85,64,64,97.18,400,400,115.20,98.27,2.61,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,3.67,0.01,0.25,0.00,0.00
4,Python 2.7.18,fibonacci.py 100000,0.289640,3888,1686762398.423290,-,-,556,15.27,3660,1885,1.73,650,0,0,63,108,94,316,0,311,1,135,0.00,1.67,1.79,1.24,6.50,0.00,30.33,0.00,42.39,21.65,2.51,6.38,54.19,61,61,94.95,400,400,116.76,98.09,3.91,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,3.62,0.01,0.26,0.00,0.00
5,Python 2.7.18,fibonacci.py 100000,0.293054,1422,1686762398.756773,-,-,765,21.48,3562,1896,1.39,1478,0,131,2923,1327,161,90,0,206,0,104,0.10,7.18,4.64,0.75,1.82,0.00,27.08,0.00,36.98,24.13,0.42,1.47,52.50,65,65,97.59,400,400,146.48,98.90,2.33,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,4.30,0.01,0.31,0.00,0.00
6,Python 2.7.18,fibonacci.py 100000,0.280558,1612,1686762399.080452,-,-,557,15.12,3682,1896,1.74,562,0,2,391,190,145,193,0,210,0,104,0.00,1.89,1.26,1.89,4.27,0.00,27.50,0.00,47.96,18.93,3.17,3.70,59.08,63,64,95.88,400,400,116.12,98.86,3.88,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,3.60,0.01,0.25,0.00,0.00
7,Python 2.7.18,fibonacci.py 100000,0.300101,1369,1686762399.421271,-,-,542,14.91,3634,1896,1.69,615,0,2,50,98,36,223,0,379,1,188,0.00,0.81,0.98,0.56,5.41,0.00,31.55,0.12,45.33,17.56,1.64,8.27,57.63,69,69,97.63,400,400,110.23,98.36,2.41,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.45,3.59,0.01,0.26,0.00,0.00
8,Python 2.7.18,fibonacci.py 100000,0.294274,1501,1686762399.755080,-,-,749,21.30,3518,1895,1.40,995,0,4,3146,1374,170,73,0,191,0,62,0.00,6.75,3.23,0.92,1.56,0.00,24.12,0.00,42.12,22.61,0.13,1.43,54.52,63,64,97.53,383,383,146.01,99.18,2.43,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,4.21,0.01,0.31,0.00,0.00
9,Python 2.7.18,fibonacci.py 100000,0.286531,5983,1686762400.085250,-,-,553,15.36,3643,1874,1.75,640,0,2,464,188,144,208,0,259,0,62,0.00,2.21,0.75,1.90,5.22,0.00,34.88,0.00,38.65,17.54,2.71,5.29,59.10,67,67,94.23,400,400,115.82,98.55,3.98,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30,3.55,0.01,0.25,0.00,0.00
10,Python 2.7.18,fibonacci.py 100000,0.292152,1651,1686762400.413420,-,-,553,15.23,3631,1895,1.72,598,0,2,70,95,66,250,0,317,0,172,0.00,1.46,1.45,0.80,5.23,0.00,28.25,0.00,47.14,21.03,2.91,6.08,54.75,63,64,97.21,400,400,117.99,98.22,2.54,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,3.64,0.01,0.25,0.00,0.00
