test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.10.11,fibonacci.py 100000,0.310662,1374,1686762428.035427,-,-,539,14.66,3678,1896,1.64,830,0,6,91,115,94,380,2,517,3,202,0.01,0.43,0.60,1.12,9.18,0.01,37.53,0.60,35.51,18.97,2.14,11.79,52.45,75,76,91.42,300,300,116.42,96.01,7.71,7.65,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,4.02,0.02,0.32,0.00,0.00
2,Python 3.10.11,fibonacci.py 100000,0.314237,4122,1686762428.394573,-,-,670,18.67,3614,1883,1.41,1054,0,65,1095,1105,469,654,0,353,1,120,0.03,2.44,6.51,3.98,10.84,0.00,26.50,0.57,29.46,27.28,3.38,7.26,43.40,77,78,92.61,300,300,132.50,97.89,6.48,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.36,4.48,0.02,0.32,0.00,0.00
3,Python 3.10.11,fibonacci.py 100000,0.312467,6125,1686762428.751295,-,-,712,20.39,3521,1880,1.38,1056,0,5,1577,982,246,185,0,297,4,152,0.01,5.22,3.91,1.74,3.37,0.00,28.87,0.37,35.28,23.59,1.04,3.15,51.84,75,75,94.73,300,300,140.65,98.08,3.13,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.33,4.42,0.01,0.31,0.00,0.00
4,Python 3.10.11,fibonacci.py 100000,0.296942,1539,1686762429.088886,-,-,542,14.67,3699,1895,1.70,730,0,123,279,58,71,215,3,242,4,132,0.05,1.35,0.53,0.96,5.32,0.01,24.39,0.10,51.89,17.96,2.37,6.63,58.37,73,75,96.32,300,300,112.78,98.94,3.57,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,3.72,0.01,0.24,0.00,0.00
5,Python 3.10.11,fibonacci.py 100000,0.323543,1384,1686762429.700765,-,-,701,22.55,3089,1908,1.37,1223,0,6,3002,1312,244,216,0,272,0,119,0.00,6.25,3.64,1.42,3.08,0.00,27.63,0.00,35.93,23.81,1.05,1.84,50.75,76,77,99.52,300,300,153.84,99.33,1.59,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16,4.37,0.00,0.30,0.00,0.00
6,Python 3.10.11,fibonacci.py 100000,0.297415,1499,1686762430.040600,-,-,615,17.22,3571,1896,1.57,732,0,5,1115,453,196,186,0,191,2,94,0.01,3.86,1.80,1.70,4.40,0.00,22.28,1.59,47.03,20.07,1.61,4.31,56.79,74,74,96.83,300,300,126.84,98.93,2.90,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.85,4.05,0.00,0.27,0.00,0.00
7,Python 3.10.11,fibonacci.py 100000,0.298218,1412,1686762430.374594,-,-,624,17.49,3569,1896,1.53,842,0,1,1532,649,181,313,0,346,0,123,0.00,3.91,4.08,1.80,4.63,0.00,33.91,0.00,34.03,23.09,1.74,4.18,53.50,76,78,96.91,300,300,128.49,98.78,2.72,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,4.09,0.00,0.27,0.00,0.00
8,Python 3.10.11,fibonacci.py 100000,0.297320,1300,1686762430.714160,-,-,712,19.99,3562,1896,1.42,943,0,6,1962,1104,284,160,0,213,0,76,0.00,5.48,3.86,1.58,3.08,0.00,24.50,0.00,41.46,22.84,0.89,2.62,53.66,80,80,97.87,300,300,139.75,99.04,2.02,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.23,4.41,0.00,0.29,0.00,0.00
9,Python 3.10.11,fibonacci.py 100000,0.290415,2525,1686762431.047835,-,-,561,15.17,3707,1891,1.68,643,0,1,395,248,117,215,0,264,0,94,0.00,1.60,1.68,0.83,5.43,0.00,31.53,0.00,43.37,18.46,1.74,6.15,58.48,77,78,97.10,300,300,115.13,98.50,2.27,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,3.95,0.01,0.24,0.00,0.00
10,Python 3.10.11,fibonacci.py 100000,0.298724,2595,1686762431.384377,-,-,619,17.08,3635,1891,1.53,800,0,3,1745,757,225,314,0,291,1,120,0.00,6.00,3.88,2.00,4.26,0.00,28.53,0.00,37.81,26.37,1.03,3.02,52.50,75,75,96.74,300,300,125.76,98.52,2.69,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,4.19,0.01,0.27,0.00,0.00
