test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44,minutes,seconds_hundredths
3,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437790,221522,java,18.64,7541927936,965054464,18665472,741.2,5.8,28.0,4.0,0:18,0,0,1382137856,0,234496,0.0,965054464,290,1,286,3,0,94.4,2.8,0.0,2.8,0.0,0.0,0.0,0.0,15794.9 MiB,3498.4 MiB,2038.1 MiB,10258.3 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12978.8 MiB,,0,18.64
3,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437791,221522,java,24.76,7541927936,1181116006,18731008,275.0,7.0,21.0,4.0,0:24,0,0,1513463808,0,282624,0.0,1181116006,290,1,286,3,0,35.8,0.7,0.0,62.7,0.7,0.0,0.0,0.0,15794.9 MiB,3316.0 MiB,2227.5 MiB,10251.3 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12796.4 MiB,,0,24.76
4,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437792,221574,java,0.63,6996668416,233259008,18518016,387.5,1.4,20.0,3.0,0:00,0,0,528076800,0,53248,0.0,233259008,290,1,286,3,0,45.5,5.2,0.0,48.5,0.0,0.0,0.7,0.0,15794.9 MiB,4211.5 MiB,1325.0 MiB,10258.3 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13691.9 MiB,,0,00.63
4,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437793,221574,java,9.23,7541927936,534528000,18644992,631.2,3.2,28.0,3.0,0:09,0,0,1122463744,13312,129024,0.0,534528000,290,1,286,3,0,72.5,4.6,0.0,22.9,0.0,0.0,0.0,0.0,15794.9 MiB,3936.9 MiB,1599.7 MiB,10258.3 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13417.3 MiB,,0,09.23
4,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437794,221574,java,18.73,7541927936,966926336,18644992,758.8,5.8,28.0,3.0,0:18,0,0,1388797952,13312,234496,0.0,966926336,290,1,286,3,0,94.5,2.7,0.0,2.7,0.0,0.0,0.0,0.0,15794.9 MiB,3495.4 MiB,2041.1 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12975.8 MiB,,0,18.73
4,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437796,221574,java,24.64,7541927936,1181116006,18710528,268.8,7.0,21.0,3.0,0:24,0,0,1524854784,13312,282624,0.0,1181116006,290,1,286,3,0,34.3,3.0,0.0,62.7,0.0,0.0,0.0,0.0,15794.9 MiB,3308.3 MiB,2235.1 MiB,10251.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12788.8 MiB,,0,24.64
5,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437797,221626,java,0.66,6996668416,232910848,18440192,406.2,1.4,20.0,5.0,0:00,0,0,528089088,0,53248,0.0,232910848,290,1,286,3,0,48.1,5.2,0.0,46.7,0.0,0.0,0.0,0.0,15794.9 MiB,4207.6 MiB,1328.9 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13688.0 MiB,,0,00.66
5,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437798,221626,java,9.38,7541927936,541437952,18698240,700.0,3.3,28.0,5.0,0:09,0,0,1182445568,0,131072,0.0,541437952,290,1,286,3,0,78.8,4.5,0.0,16.7,0.0,0.0,0.0,0.0,15794.9 MiB,3908.4 MiB,1628.1 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13388.8 MiB,,0,09.38
5,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437799,221626,java,19.07,7541927936,971161600,18698240,744.4,5.9,28.0,5.0,0:19,0,0,1409380352,0,235520,0.0,971161600,289,1,285,3,0,94.3,3.2,0.0,2.5,0.0,0.0,0.0,0.0,15794.9 MiB,3503.3 MiB,2033.1 MiB,10258.5 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12983.7 MiB,,0,19.07
5,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437801,221626,java,25.28,7541927936,1073741824,18698240,106.2,6.8,21.0,5.0,0:25,0,0,1513394176,0,272384,0.0,1073741824,289,1,285,3,0,14.7,1.5,0.0,83.8,0.0,0.0,0.0,0.0,15794.9 MiB,3357.1 MiB,2186.3 MiB,10251.5 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12837.5 MiB,,0,25.28
6,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437802,221678,java,0.63,6996668416,233066496,18649088,393.8,1.4,20.0,3.0,0:00,0,0,528089088,0,53248,0.0,233066496,289,1,285,3,0,44.4,6.7,0.0,48.9,0.0,0.0,0.0,0.0,15794.9 MiB,4216.6 MiB,1319.9 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13697.0 MiB,,0,00.63
6,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437803,221678,java,9.57,6996668416,437678080,18649088,800.0,2.6,20.0,3.0,0:09,0,0,723791872,0,104448,0.0,437678080,289,1,285,3,0,83.7,7.8,0.0,8.5,0.0,0.0,0.0,0.0,15794.9 MiB,4008.7 MiB,1527.8 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13489.1 MiB,,0,09.57
6,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437804,221678,java,18.76,7541927936,890171392,18780160,770.6,5.4,28.0,3.0,0:18,0,0,1312710656,0,216064,0.0,890171392,289,1,285,3,0,94.4,3.5,0.0,2.1,0.0,0.0,0.0,0.0,15794.9 MiB,3589.3 MiB,1947.1 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13069.7 MiB,,0,18.76
6,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437805,221678,java,26.84,7541927936,1073741824,18780160,481.2,6.4,24.0,3.0,0:26,0,0,1435107328,0,257024,0.0,1073741824,289,1,285,3,0,56.1,2.0,0.0,41.9,0.0,0.0,0.0,0.0,15794.9 MiB,3418.3 MiB,2125.0 MiB,10251.6 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12898.7 MiB,,0,26.84
7,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437807,221730,java,0.64,6996668416,233029632,18571264,393.8,1.4,20.0,1.0,0:00,0,0,528121856,0,53248,0.0,233029632,289,1,285,3,0,46.3,6.6,0.0,47.1,0.0,0.0,0.0,0.0,15794.9 MiB,4211.1 MiB,1325.3 MiB,10258.5 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13691.5 MiB,,0,00.64
7,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437808,221730,java,9.62,6996668416,434503680,18632704,481.2,2.6,20.0,1.0,0:09,0,0,676020224,12288,103424,0.0,434503680,289,1,285,3,0,58.4,6.6,0.0,35.0,0.0,0.0,0.0,0.0,15794.9 MiB,4020.6 MiB,1515.7 MiB,10258.5 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13501.1 MiB,,0,09.62
7,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437809,221730,java,18.8,7541927936,858681344,18632704,764.7,5.2,28.0,1.0,0:18,0,0,1314230272,13312,207872,0.0,858681344,289,1,285,3,0,92.5,4.8,0.0,2.7,0.0,0.0,0.0,0.0,15794.9 MiB,3609.2 MiB,1927.2 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13089.6 MiB,,0,18.80
7,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437810,221730,java,27.38,7541927936,1073741824,18698240,482.4,6.4,24.0,1.0,0:27,0,0,1452388352,13312,256000,0.0,1073741824,289,1,285,3,0,59.5,2.7,0.0,37.8,0.0,0.0,0.0,0.0,15794.9 MiB,3416.5 MiB,2126.9 MiB,10251.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12896.9 MiB,,0,27.38
8,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437811,221786,java,0.65,6996668416,232927232,18714624,400.0,1.4,20.0,6.0,0:00,0,0,528117760,0,53248,0.0,232927232,289,1,285,3,0,45.2,7.4,0.0,46.7,0.0,0.0,0.7,0.0,15794.9 MiB,4209.0 MiB,1327.6 MiB,10258.3 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13689.4 MiB,,0,00.65
8,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437813,221786,java,9.67,6996668416,428683264,18714624,481.2,2.6,20.0,6.0,0:09,0,0,676016128,0,102400,0.0,428953600,289,1,285,3,0,60.0,5.7,0.0,33.6,0.7,0.0,0.0,0.0,15794.9 MiB,4031.3 MiB,1505.1 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13511.7 MiB,,0,09.67
8,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437814,221786,java,18.85,7541927936,902504448,18714624,782.4,5.4,28.0,6.0,0:18,0,0,1343725568,0,219136,0.0,902504448,289,1,285,3,0,95.9,2.7,0.0,1.4,0.0,0.0,0.0,0.0,15794.9 MiB,3572.8 MiB,1963.6 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13053.3 MiB,,0,18.85
8,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437815,221786,java,27.52,7541927936,1073741824,18714624,438.9,6.8,24.0,6.0,0:27,0,0,1508675584,0,272384,0.0,1073741824,289,1,285,3,0,59.5,2.0,0.0,38.6,0.0,0.0,0.0,0.0,15794.9 MiB,3360.9 MiB,2182.4 MiB,10251.6 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12841.4 MiB,,0,27.52
9,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437816,221838,java,0.62,6996668416,230322176,18821120,358.8,1.4,20.0,7.0,0:00,0,0,528076800,0,52224,0.0,230322176,289,1,285,3,0,41.9,8.1,0.0,50.0,0.0,0.0,0.0,0.0,15794.9 MiB,4220.6 MiB,1315.8 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13701.1 MiB,,0,00.62
9,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437817,221838,java,9.7,6996668416,423227392,18886656,458.8,2.6,20.0,7.0,0:09,0,0,675975168,0,100352,0.0,423227392,289,1,285,3,0,59.6,7.5,0.0,32.9,0.0,0.0,0.0,0.0,15794.9 MiB,4037.1 MiB,1499.4 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13517.5 MiB,,0,09.70
9,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437819,221838,java,19.1,7541927936,835043328,18952192,800.0,5.0,28.0,7.0,0:19,0,0,1280004096,0,202752,0.0,835043328,289,1,285,3,0,94.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,15794.9 MiB,3626.3 MiB,1910.1 MiB,10258.5 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13106.8 MiB,,0,19.10
9,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437820,221838,java,27.13,7541927936,1024458752,19017728,441.2,6.2,24.0,7.0,0:27,0,0,1403977728,0,248832,0.0,1024458752,289,1,285,3,0,55.4,2.9,0.0,41.7,0.0,0.0,0.0,0.0,15794.9 MiB,3445.7 MiB,2097.7 MiB,10251.5 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12926.2 MiB,,0,27.13
10,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,0,1701437821,221890,java,0.67,6996668416,234655744,18112512,412.5,1.4,20.0,4.0,0:00,0,0,528121856,0,54272,0.0,234655744,289,1,285,3,0,49.6,5.1,0.0,45.3,0.0,0.0,0.0,0.0,15794.9 MiB,4198.4 MiB,1338.0 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13678.9 MiB,,0,00.67
10,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,1,1701437822,221890,java,9.68,6996668416,437075968,18112512,506.2,2.6,20.0,4.0,0:09,0,0,724881408,0,104448,0.0,437075968,289,1,285,3,0,54.6,7.8,0.0,37.6,0.0,0.0,0.0,0.0,15794.9 MiB,4004.8 MiB,1531.7 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13485.2 MiB,,0,09.68
10,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,2,1701437824,221890,java,19.15,7541927936,882765824,18702336,800.0,5.3,28.0,4.0,0:19,0,0,1328046080,12288,214016,0.0,882765824,289,2,284,3,0,92.9,3.8,0.0,3.2,0.0,0.0,0.0,0.0,15794.9 MiB,3598.0 MiB,1938.5 MiB,10258.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,13078.4 MiB,,0,19.15
10,2023-07-18,binaryTrees_21_v7_original,1.8.0_382,binarytrees.java 21,3,1701437825,221890,java,27.51,7541927936,1073741824,18702336,464.7,6.4,24.0,4.0,0:27,0,0,1424179200,12288,258048,0.0,1073741824,289,1,285,3,0,57.2,3.9,0.0,38.8,0.0,0.0,0.0,0.0,15794.9 MiB,3412.2 MiB,2131.3 MiB,10251.4 MiB,4096.0 MiB,3287.6 MiB,808.4 MiB,12892.6 MiB,,0,27.51
1,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,0,1701438254,223549,java,0.55,8153378816,158818304,17698816,343.8,1.0,34.0,0.0,0:00,0,0,379674624,0,39936,0.0,158818304,288,1,284,3,0,40.3,7.2,0.0,51.8,0.0,0.0,0.7,0.0,15794.9 MiB,4245.3 MiB,1256.4 MiB,10293.1 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,13760.8 MiB,,0,00.55
1,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,1,1701438255,223549,java,9.2,8698638336,2147483648,17891328,800.0,13.1,42.0,0.0,0:09,0,0,2754555904,0,531456,0.0,2147483648,288,1,284,3,0,88.5,9.0,0.0,2.6,0.0,0.0,0.0,0.0,15794.9 MiB,2305.9 MiB,3195.5 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11821.4 MiB,,0,09.20
1,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,2,1701438256,223549,java,16.15,8698638336,2147483648,17891328,443.8,13.1,37.0,0.0,0:16,0,0,2755227648,0,532480,0.0,2147483648,288,1,284,3,0,55.9,1.4,0.0,42.7,0.0,0.0,0.0,0.0,15794.9 MiB,2303.3 MiB,3205.0 MiB,10286.6 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11818.8 MiB,,0,16.15
2,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,0,1701438258,223613,java,0.6,8153378816,166985728,17698816,368.8,1.0,34.0,7.0,0:00,0,0,379625472,0,41984,0.0,166985728,288,1,284,3,0,40.3,8.2,0.0,51.5,0.0,0.0,0.0,0.0,15794.9 MiB,4236.1 MiB,1265.3 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,13751.7 MiB,,0,00.60
2,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,1,1701438259,223613,java,9.22,8698638336,1717986918,17764352,700.0,10.7,42.0,7.0,0:09,0,0,2334453760,0,434176,0.0,1717986918,288,1,284,3,0,96.7,1.3,0.0,2.0,0.0,0.0,0.0,0.0,15794.9 MiB,2685.2 MiB,2816.2 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,12200.8 MiB,,0,09.22
2,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,2,1701438260,223613,java,16.19,8698638336,2254857830,17956864,400.0,13.4,37.0,7.0,0:16,0,0,2770419712,0,542720,0.0,2254857830,288,1,284,3,0,50.3,2.1,0.0,47.6,0.0,0.0,0.0,0.0,15794.9 MiB,2269.1 MiB,3239.2 MiB,10286.6 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11784.6 MiB,,0,16.19
3,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,0,1701438261,223673,java,0.57,8153378816,157888512,17653760,350.0,1.0,34.0,0.0,0:00,0,0,379568128,0,39936,0.0,157888512,288,1,284,3,0,41.0,5.8,0.0,53.2,0.0,0.0,0.0,0.0,15794.9 MiB,4247.8 MiB,1253.6 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,13763.3 MiB,,0,00.57
3,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,1,1701438262,223673,java,9.19,8698638336,2147483648,17784832,800.0,13.1,42.0,0.0,0:09,0,0,2754572288,0,532480,0.0,2147483648,288,1,284,3,0,85.3,13.3,0.0,1.3,0.0,0.0,0.0,0.0,15794.9 MiB,2305.1 MiB,3196.3 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11820.7 MiB,,0,09.19
3,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,2,1701438264,223673,java,16.32,8698638336,2469606195,17784832,362.5,14.7,37.0,0.0,0:16,0,0,3013640192,0,594944,0.0,2469606195,288,1,284,3,0,40.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,15794.9 MiB,2062.5 MiB,3445.9 MiB,10286.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11578.0 MiB,,0,16.32
4,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,0,1701438265,223733,java,0.6,8153378816,171134976,17674240,368.8,1.0,34.0,4.0,0:00,0,0,379686912,0,43008,0.0,171134976,288,1,284,3,0,42.1,6.0,0.0,51.9,0.0,0.0,0.0,0.0,15794.9 MiB,4230.6 MiB,1270.7 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,13746.2 MiB,,0,00.60
4,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,1,1701438266,223733,java,9.66,8698638336,2254857830,17805312,788.9,13.4,42.0,4.0,0:09,0,0,2801516544,0,542720,0.0,2254857830,288,1,284,3,0,98.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,15794.9 MiB,2259.7 MiB,3241.7 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11775.2 MiB,,0,09.66
4,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,2,1701438267,223733,java,16.58,8698638336,2254857830,17866752,323.5,13.4,35.0,4.0,0:16,0,0,2802118656,0,543744,0.0,2254857830,288,1,284,3,0,42.7,0.8,0.0,56.5,0.0,0.0,0.0,0.0,15794.9 MiB,2258.7 MiB,3249.7 MiB,10286.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11774.3 MiB,,0,16.58
5,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,0,1701438269,223797,java,0.61,8153378816,170401792,17350656,375.0,1.0,34.0,3.0,0:00,0,0,379531264,0,43008,0.0,170401792,288,1,284,3,0,42.6,6.6,0.0,50.7,0.0,0.0,0.0,0.0,15794.9 MiB,4238.1 MiB,1263.2 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,13753.7 MiB,,0,00.61
5,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,1,1701438270,223797,java,9.95,8698638336,2254857830,17739776,730.0,13.9,42.0,3.0,0:09,0,0,2882338816,0,565248,0.0,2254857830,288,1,284,3,0,97.4,2.1,0.0,0.5,0.0,0.0,0.0,0.0,15794.9 MiB,2181.0 MiB,3320.3 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11696.6 MiB,,0,09.95
5,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,2,1701438271,223797,java,16.68,8698638336,2362232012,17932288,250.0,14.0,35.0,3.0,0:16,0,0,2885148672,0,566272,0.0,2362232012,288,1,284,3,0,31.9,1.5,0.0,66.7,0.0,0.0,0.0,0.0,15794.9 MiB,2184.5 MiB,3323.7 MiB,10286.7 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11700.0 MiB,,0,16.68
6,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,0,1701438272,223857,java,0.59,8153378816,171700224,17698816,368.8,1.0,34.0,2.0,0:00,0,0,379625472,0,43008,0.0,171700224,288,1,284,3,0,41.4,7.5,0.0,51.1,0.0,0.0,0.0,0.0,15794.9 MiB,4237.6 MiB,1263.7 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,13753.2 MiB,,0,00.59
6,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,1,1701438273,223857,java,9.64,8698638336,2147483648,17829888,794.1,13.1,42.0,2.0,0:09,0,0,2756771840,0,532480,0.0,2147483648,288,1,284,3,0,93.0,3.2,0.0,1.3,0.0,0.0,2.5,0.0,15794.9 MiB,2306.0 MiB,3195.3 MiB,10293.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11821.6 MiB,,0,09.64
6,2018-01-16,binaryTrees_21_v7_original,9.0.4,binarytrees.java 21,2,1701438275,223857,java,17.45,8698638336,2362232012,17829888,447.1,14.0,37.0,2.0,0:17,0,0,2906652672,0,568320,0.0,2362232012,288,1,284,3,0,56.4,2.0,0.0,41.6,0.0,0.0,0.0,0.0,15794.9 MiB,2172.9 MiB,3335.4 MiB,10286.5 MiB,4096.0 MiB,3287.9 MiB,808.1 MiB,11688.5 MiB,,0,17.45
