test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.8.16,nbody.py 50000000,1.00,0.39,0.65,0.23,0.09,0.03,6.47,2.58,0.00,0.06,1.94,508741362605 ns,1862223284961,3.661 GHz,4801452386604,2.58,508704.77 msec,1.000,1862149643362,3.661 GHz,77,961671694083,12173554336,508705.34 msec,1.000,1957 C,940235545805,8032496577,0.85%,0,759782468419,8697,8697,0,76049542,1432239,1.883,1644556938840,455847832,0.03%,6388476,70979,1.11%,1093720448,1644544398248,51544,0.00%,8882683,139293323,1568.14%,0,0
2,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.22,0.09,0.03,6.50,2.61,0.00,0.11,1.91,506981994098 ns,1835793062519,3.621 GHz,4798886603750,2.61,506945.86 msec,1.000,1835811586043,3.621 GHz,53,958624256882,12135018576,506946.39 msec,1.000,1590 C,940287202592,7872412631,0.84%,0,759779032693,8614,8614,0,66692379,1577413,2.365,1645181166904,861126978,0.05%,4679696,71698,1.53%,91414666,1644882233807,943959,0.00%,6400695,30417733,475.23%,0,0
3,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.23,0.09,0.03,6.50,2.60,0.00,0.05,1.91,509436923271 ns,1845455192368,3.623 GHz,4799495853217,2.60,509399.95 msec,1.000,1845379650330,3.623 GHz,95,964076692914,12204233526,509400.48 msec,1.000,1496 C,939872365267,7966424243,0.85%,0,759334021751,8642,8642,0,82692616,1403729,1.698,1645226704543,410255115,0.02%,6651050,76736,1.15%,91128031,1644536564551,9594,0.00%,4378934,101474791,2317.34%,0,0
4,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.22,0.09,0.03,6.50,2.61,0.00,0.07,1.92,507591894776 ns,1839897831368,3.625 GHz,4799269541426,2.61,507554.61 msec,1.000,1839926920489,3.625 GHz,180,958190756220,12129504963,507555.18 msec,1.000,1422 C,940067496999,7977584566,0.85%,0,759404023596,8669,8669,0,94731677,2292364,2.420,1644810197522,544351360,0.03%,6358576,119546,1.88%,104852534,1644439333425,19940,0.00%,10803682,54519087,504.63%,0,0
5,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.51,2.62,0.00,0.04,1.91,505600115051 ns,1830476883495,3.621 GHz,4799733335711,2.62,505564.54 msec,1.000,1830475181219,3.621 GHz,55,956738566957,12111254815,505565.09 msec,1.000,1466 C,940264018138,7757717413,0.83%,0,759613539954,8664,8664,0,71563337,1505403,2.104,1644659852936,320486009,0.02%,6488411,90862,1.40%,95445586,1644576383828,6897,0.00%,4720955,56496279,1196.71%,0,0
6,Python 3.8.16,nbody.py 50000000,1.00,0.39,0.66,0.23,0.09,0.03,6.48,2.58,0.00,0.05,1.92,513225589624 ns,1856918947410,3.618 GHz,4798665868745,2.58,513186.54 msec,1.000,1856866115475,3.618 GHz,116,969410492375,12271578029,513187.17 msec,1.000,1485 C,940151802331,8587790427,0.91%,0,759602243451,8681,8681,0,138478281,2151370,1.554,1645063825616,394127012,0.02%,11063796,101632,0.92%,100597018,1644841703944,23803,0.00%,17096995,491101132,2872.44%,0,0
7,Python 3.8.16,nbody.py 50000000,1.00,0.39,0.65,0.23,0.10,0.03,6.47,2.55,0.00,0.05,1.90,525193377941 ns,1883630133999,3.587 GHz,4800598770819,2.55,525156.85 msec,1.000,1883595461654,3.587 GHz,135,992694132594,12566488408,525157.39 msec,1.000,1195 C,940279310120,9350582960,0.99%,0,759444968843,8621,8621,0,100328758,8571410,8.543,1644614435613,395556330,0.02%,8357265,724693,8.67%,138774393,1644476735381,45361,0.00%,14996715,990082737,6602.00%,0,0
8,Python 3.8.16,nbody.py 50000000,1.00,0.39,0.65,0.23,0.09,0.03,6.48,2.58,0.00,0.07,1.85,531629928705 ns,1864608286591,3.508 GHz,4798700566339,2.57,531595.03 msec,1.000,1864559074209,3.507 GHz,67,1006261826421,12738224636,531595.53 msec,1.000,1160 C,940234393724,8167937874,0.87%,0,759539856870,8639,8639,0,92695946,1487598,1.605,1644671207219,513219008,0.03%,7056441,71802,1.02%,1498163884,1644902105105,6447,0.00%,5583679,39863177,713.92%,0,0
9,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.03,6.51,2.63,0.00,0.05,1.91,506211632714 ns,1823957709179,3.603 GHz,4799948702463,2.63,506170.92 msec,1.000,1823856973443,3.603 GHz,90,956528813142,12108838638,506171.58 msec,1.000,1561 C,940223069319,7567627745,0.80%,0,759581704681,8626,8626,0,92440604,2679275,2.898,1644917335716,376342684,0.02%,6561435,146311,2.23%,96515133,1644651128532,38688,0.00%,9908737,7030546,70.95%,0,0
10,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.09,0.03,6.51,2.62,0.00,0.06,1.90,509116451342 ns,1830432734157,3.596 GHz,4800133057411,2.62,509078.44 msec,1.000,1830394656773,3.596 GHz,66,963507443750,12196855353,509079.09 msec,1.000,1416 C,940233935349,7601767505,0.81%,0,759503170407,8673,8673,0,58774879,2533859,4.311,1644927661063,477916653,0.03%,4410974,123189,2.79%,84201100,1644778418750,5758,0.00%,4763925,17888219,375.49%,0,0
