test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.001569,1036,1692868999.543773,-,-,1060,27.33,3800,1935,0.75,28,0,2,56,32,1,3,0,0,0,0,0.19,44.61,19.06,0.38,10.52,0.00,0.00,0.00,0.00,72.67,0.00,0.00,0.00,58,58,0.00,300,300,196.61,100.60,100.60,100.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00
2,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.002066,1288,1692868999.587891,-,-,802,25.85,2979,1976,0.74,28,0,0,26,37,20,9,0,0,0,0,0.00,20.33,28.27,21.73,7.26,0.00,0.00,0.00,0.00,72.12,1.91,0.13,0.00,55,55,0.00,317,317,192.37,98.47,85.85,83.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
3,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.002015,1276,1692868999.628148,-,-,953,29.50,3113,1968,0.66,24,0,1,21,60,6,6,0,0,0,0,0.10,20.45,40.99,5.21,6.90,0.00,0.00,0.00,0.00,70.35,0.15,0.00,0.00,57,57,0.00,300,300,188.21,98.69,99.44,98.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
4,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.001861,1192,1692868999.672661,-,-,910,26.93,3280,1953,0.74,26,0,0,21,18,10,17,0,9,0,0,0.00,16.23,9.40,28.48,17.79,0.00,3.49,0.00,0.00,54.69,18.23,0.15,0.00,55,55,0.00,300,300,192.11,100.25,83.54,82.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
5,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.002042,1293,1692868999.710231,-,-,932,28.26,3120,2004,0.66,47,0,2,18,45,21,1,0,0,0,0,0.15,26.20,28.35,21.01,0.29,0.00,0.00,0.00,0.00,69.18,2.56,0.00,0.00,58,58,0.00,300,300,207.74,102.22,103.70,102.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
6,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.001915,1284,1692868999.747505,-,-,732,23.50,3100,1906,0.82,31,0,0,8,23,17,10,0,1,0,0,0.00,16.92,31.02,12.85,15.40,0.00,0.94,0.00,0.00,74.65,0.49,1.36,0.00,58,58,0.00,300,300,186.83,99.41,92.74,91.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
7,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.002024,1260,1692868999.781743,-,-,641,20.48,3100,1914,0.85,23,0,0,8,2,9,28,0,0,0,0,0.00,12.55,1.68,24.01,42.34,0.00,0.00,0.00,0.00,37.72,23.89,17.91,0.00,56,57,49.41,300,300,164.37,98.63,94.80,94.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
8,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.001871,1278,1692868999.814298,-,-,655,20.38,3100,1967,0.88,26,0,1,12,5,19,6,0,2,0,0,0.11,31.16,7.80,32.98,9.30,0.00,1.55,0.00,0.00,61.25,18.38,0.00,0.00,55,55,0.00,300,300,157.90,97.34,91.55,89.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
9,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.002060,1257,1692868999.848629,-,-,674,20.58,3100,2004,0.83,37,0,1,9,23,5,12,0,1,0,0,0.10,17.52,18.74,16.12,29.08,0.00,2.67,0.00,0.00,62.44,0.07,16.91,0.00,55,55,0.00,300,300,165.46,99.74,90.29,90.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
10,g++-4.4 4.4.7,nbody_2_original.c 50000000,0.002193,1377,1692868999.883990,-,-,895,25.69,3100,2130,0.83,46,0,1,5,25,21,12,1,1,0,0,0.09,11.95,23.48,27.59,13.82,3.37,3.51,0.00,0.00,66.90,1.37,6.03,0.00,58,58,45.60,300,300,220.50,127.40,81.24,81.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00
