version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
v0.12.18,binaryTrees_7_original.js 21,0,1692189389,115311,,,,,,,,,,,,,,,,,,276,1,275,0,0,4.6,2.3,0.0,93.1,0.0,0.0,0.0,0.0,15795.0 MiB,8586.5 MiB,1445.0 MiB,5763.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13616.1 MiB
