test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.6 4.6.4,binaryTrees_2.c 21,1.00,0.40,0.62,0.20,0.03,0.14,6.88,2.49,0.00,2.36,2.16,16866123595 ns,68690374533,4.073 GHz,173589473048,2.53,16864.62 msec,1.000,68692327179,4.073 GHz,5,31854136287,403254631,16864.65 msec,1.000,18 C,38488303360,55053965,0.14%,0,29850507361,65664,65664,0,811339232,310277317,38.243,51702396642,608599374,1.18%,86667019,31484180,36.33%,3018448,51837234026,3251149,0.01%,47496,277793,584.88%,0,0
2,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.63,0.20,0.03,0.16,6.86,2.48,0.01,2.35,2.16,16893432393 ns,68655962427,4.065 GHz,174575085142,2.54,16891.22 msec,1.000,68636129593,4.063 GHz,5,31828118399,402861896,16891.24 msec,1.000,13 C,37968695664,54260427,0.14%,0,30127517989,65665,65665,0,798128723,297426139,37.265,52300070731,607246324,1.16%,90593487,35756765,39.47%,3136228,51694304887,3188910,0.01%,100325,289021,288.08%,0,0
3,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.61,0.20,0.03,0.14,6.89,2.53,0.00,2.21,2.07,17834471719 ns,69054527043,3.873 GHz,171637746735,2.49,17830.87 msec,1.000,68999110072,3.870 GHz,10,33372299918,422579395,17830.92 msec,1.000,8 C,38223450898,56621542,0.15%,0,30099122483,65663,65663,0,806254955,310529081,38.515,50977842697,621215450,1.22%,96856156,34373297,35.49%,4345379,52248678360,3066518,0.01%,267330,383010,143.27%,0,0
4,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.61,0.20,0.03,0.14,6.88,2.54,0.00,2.28,2.13,17286304667 ns,69230244934,4.005 GHz,169568991779,2.45,17284.52 msec,1.000,69208019168,4.004 GHz,11,32508879126,411463376,17284.53 msec,1.000,11 C,38144363882,56026747,0.15%,0,30184762790,65664,65664,0,783327166,300816943,38.402,50776773422,616531535,1.21%,93587842,32906390,35.16%,3434452,52753974938,3339031,0.01%,166540,296762,178.19%,0,0
5,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.61,0.21,0.03,0.14,6.90,2.57,0.00,2.20,2.12,17385170387 ns,69024342150,3.971 GHz,172590444127,2.50,17383.13 msec,1.000,69041344006,3.972 GHz,10,32550813868,412148411,17383.15 msec,1.000,11 C,37662302572,53122185,0.14%,0,31156689692,65662,65662,0,804857467,290480002,36.091,51619190820,625020638,1.21%,104388563,44028107,42.18%,3387190,52040995214,3010050,0.01%,236566,296264,125.24%,0,0
6,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.62,0.20,0.03,0.15,6.89,2.50,0.00,2.22,2.04,17999266796 ns,68792802253,3.823 GHz,172750195864,2.51,17995.49 msec,1.000,68775845856,3.822 GHz,19,33760524878,427371193,17995.59 msec,1.000,6 C,38247259327,55878077,0.15%,0,29905157019,65663,65663,0,801077806,314764998,39.293,51606927936,609208695,1.18%,91379195,31834249,34.84%,4238831,52171171882,3235927,0.01%,247996,456403,184.04%,0,0
7,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.63,0.20,0.03,0.16,6.85,2.42,0.01,2.28,2.12,17400852006 ns,68987487187,3.965 GHz,175424171908,2.54,17398.71 msec,1.000,68979202593,3.965 GHz,16,32540013639,411849555,17398.74 msec,1.000,9 C,37962726189,53365207,0.14%,0,29776599087,65663,65663,0,842013681,298955726,35.505,52799448826,597965723,1.13%,91220662,33337761,36.55%,3511927,51197810076,3369730,0.01%,254005,313883,123.57%,0,0
8,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.63,0.20,0.03,0.15,6.84,2.46,0.00,2.30,2.11,17438103819 ns,69071389055,3.961 GHz,176040777447,2.55,17435.98 msec,1.000,69004105960,3.958 GHz,17,32775471387,414802611,17436.00 msec,1.000,10 C,37955934072,57037634,0.15%,0,29559174075,65665,65665,0,815292819,303328592,37.205,52150678010,598828778,1.15%,89308867,34778327,38.94%,3373067,51274174789,3593004,0.01%,172199,296912,172.42%,0,0
9,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.39,0.62,0.21,0.03,0.15,6.89,2.56,0.00,2.20,2.10,17502768161 ns,68987715040,3.942 GHz,173971175986,2.52,17501.07 msec,1.000,69000869293,3.943 GHz,2,32892068903,416343081,17501.09 msec,1.000,9 C,37575880307,57787214,0.15%,0,31013764711,65663,65663,0,806315319,287369566,35.640,51646098832,618640350,1.20%,102664466,41415281,40.34%,3427325,52113159023,3053430,0.01%,155436,303215,195.07%,0,0
10,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.40,0.62,0.20,0.03,0.15,6.86,2.50,0.00,2.17,2.03,18205633493 ns,69436085261,3.815 GHz,173449570068,2.50,18201.24 msec,1.000,69431075001,3.815 GHz,14,34178809607,432696234,18201.26 msec,1.000,7 C,37852926016,62992695,0.17%,0,30197990405,65664,65664,0,818589255,300606208,36.722,51580508889,610596582,1.18%,100330021,38855547,38.73%,4149309,51683680147,3234522,0.01%,238962,485367,203.11%,0,0
