version,release_date,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 32
g++-4.6,2013-04-12,nbody_2.c 5000000,3,1689937935,204430,nbody_2_g++-4.6,6496.0,1948.0,1776.0,100.0,0.0,318,2,311,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5419.2 MiB,2570.7 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12338.5 MiB,
g++-4.6,2013-04-12,nbody_2.c 5000000,4,1689937936,204430,nbody_2_g++-4.6,6496.0,1948.0,1776.0,100.0,0.0,318,2,311,5,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5417.9 MiB,2572.0 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12337.3 MiB,
g++-4.6,2013-04-12,nbody_2.c 5000000,5,1689937937,204430,nbody_2_g++-4.6,6496.0,1948.0,1776.0,100.0,0.0,318,2,311,5,0,12.0,0.8,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,5417.9 MiB,2571.9 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12337.3 MiB,
g++-4.6,2013-04-12,nbody_2.c 5000000,6,1689937938,204430,nbody_2_g++-4.6,6496.0,1948.0,1776.0,100.0,0.0,318,2,311,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5418.4 MiB,2571.4 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12337.8 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,0,1689938384,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,100.0,0.0,314,2,307,5,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5580.7 MiB,2408.7 MiB,7805.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12519.0 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,1,1689938385,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,93.8,0.0,314,2,307,5,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5580.4 MiB,2408.6 MiB,7806.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12518.8 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,2,1689938386,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,100.0,0.0,314,2,307,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5582.4 MiB,2414.6 MiB,7798.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12520.8 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,3,1689938387,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,93.8,0.0,314,2,307,5,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,5581.4 MiB,2415.6 MiB,7798.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12519.8 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,4,1689938388,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,100.0,0.0,314,2,307,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5580.9 MiB,2416.0 MiB,7798.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12519.3 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,5,1689938390,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,93.8,0.0,314,2,307,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5580.7 MiB,2416.3 MiB,7798.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12519.1 MiB,
g++-4.7,2014-06-12,nbody_2.c 5000000,6,1689938391,204919,nbody_2_g++-4.7,6496.0,1900.0,1724.0,93.8,0.0,314,2,307,5,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5580.7 MiB,2416.3 MiB,7798.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12519.1 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,0,1689938836,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,100.0,0.0,323,2,316,5,0,13.3,0.8,0.0,84.4,0.8,0.0,0.8,0.0,15795.0 MiB,5588.9 MiB,2405.2 MiB,7800.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12522.7 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,1,1689938837,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,93.8,0.0,323,2,316,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5588.1 MiB,2405.9 MiB,7801.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12522.0 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,2,1689938838,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,100.0,0.0,323,2,316,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5596.1 MiB,2405.7 MiB,7793.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12530.0 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,3,1689938839,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,100.0,0.0,323,2,316,5,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5595.8 MiB,2406.0 MiB,7793.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12529.7 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,4,1689938840,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,100.0,0.0,323,2,316,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5595.6 MiB,2406.2 MiB,7793.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12529.5 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,5,1689938842,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,100.0,0.0,323,2,316,5,0,13.6,0.0,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,5595.8 MiB,2405.9 MiB,7793.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12529.7 MiB,
g++-4.8,2015-06-23,nbody_2.c 5000000,6,1689938843,205514,nbody_2_g++-4.8,6496.0,1916.0,1740.0,93.8,0.0,323,2,316,5,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,5596.1 MiB,2405.7 MiB,7793.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12530.0 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,0,1689939290,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,93.8,0.0,317,2,310,5,0,14.2,0.8,0.0,85.0,0.0,0.0,0.0,0.0,15795.0 MiB,5661.7 MiB,2339.6 MiB,7793.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.5 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,1,1689939291,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,100.0,0.0,317,2,310,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5660.9 MiB,2340.1 MiB,7794.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.8 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,2,1689939292,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,100.0,0.0,317,2,310,5,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,5663.4 MiB,2345.6 MiB,7785.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12598.3 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,3,1689939293,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,93.8,0.0,317,2,310,5,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,5663.2 MiB,2345.9 MiB,7785.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12598.1 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,4,1689939294,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,100.0,0.0,317,2,310,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5663.2 MiB,2345.9 MiB,7785.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12598.1 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,5,1689939296,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,100.0,0.0,317,2,310,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5663.4 MiB,2345.7 MiB,7785.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12598.3 MiB,
g++-4.9,2015-06-26,nbody_2.c 5000000,6,1689939297,205995,nbody_2_g++-4.9,6496.0,1988.0,1812.0,100.0,0.0,317,2,310,5,0,11.9,0.8,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,5663.7 MiB,2345.4 MiB,7785.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12598.6 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,0,1689939741,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,5681.7 MiB,2317.2 MiB,7796.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12619.2 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,1,1689939742,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,14.2,0.0,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5680.0 MiB,2318.5 MiB,7796.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12617.5 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,2,1689939744,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5687.7 MiB,2318.9 MiB,7788.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12625.1 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,3,1689939745,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,12.5,1.6,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5686.7 MiB,2319.9 MiB,7788.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12624.2 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,4,1689939746,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5686.4 MiB,2320.1 MiB,7788.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12623.9 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,5,1689939747,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,12.6,1.6,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5686.4 MiB,2320.0 MiB,7788.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12624.0 MiB,
g++-5,2017-10-10,nbody_2.c 5000000,6,1689939748,206455,nbody_2_g++-5,6496.0,1904.0,1728.0,100.0,0.0,314,2,307,5,0,12.8,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,5686.4 MiB,2320.0 MiB,7788.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12624.0 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,0,1689940192,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,100.0,0.0,316,2,309,5,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,5660.6 MiB,2328.2 MiB,7806.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12608.0 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,1,1689940193,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,93.8,0.0,316,2,309,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5660.1 MiB,2328.5 MiB,7806.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12607.5 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,2,1689940194,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,100.0,0.0,316,2,309,5,0,12.8,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,5667.5 MiB,2329.1 MiB,7798.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12614.9 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,3,1689940196,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,100.0,0.0,316,2,309,5,0,13.3,0.8,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,5667.0 MiB,2329.6 MiB,7798.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12614.4 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,4,1689940197,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,100.0,0.0,316,2,309,5,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5666.7 MiB,2329.8 MiB,7798.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12614.2 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,5,1689940198,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,100.0,0.0,317,2,310,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5666.7 MiB,2329.8 MiB,7798.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12614.2 MiB,
g++-6,2018-10-26,nbody_2.c 5000000,6,1689940199,207851,nbody_2_g++-6,6496.0,1912.0,1736.0,100.0,0.0,317,2,310,5,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5667.2 MiB,2329.3 MiB,7798.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12614.7 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,0,1689941467,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,100.0,0.0,320,2,313,5,0,14.3,0.0,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,5641.5 MiB,2340.9 MiB,7812.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.1 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,1,1689941468,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,93.8,0.0,320,2,313,5,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5638.1 MiB,2350.0 MiB,7806.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12591.6 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,2,1689941469,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,100.0,0.0,320,2,313,5,0,14.1,0.8,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,5641.8 MiB,2348.2 MiB,7805.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.4 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,3,1689941470,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,100.0,0.0,320,2,313,5,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5642.0 MiB,2347.9 MiB,7805.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.7 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,4,1689941472,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,100.0,0.0,320,2,313,5,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5642.8 MiB,2347.2 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.4 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,5,1689941473,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,100.0,0.0,320,2,313,5,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5642.5 MiB,2347.4 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.2 MiB,
g++-8,2021-05-14,nbody_2.c 5000000,6,1689941474,208689,nbody_2_g++-8,6496.0,1952.0,1776.0,100.0,0.0,320,2,313,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5642.5 MiB,2347.4 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.2 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,0,1689941927,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,100.0,0.0,316,2,309,5,0,14.8,0.8,0.0,84.4,0.0,0.0,0.0,0.0,15795.0 MiB,5609.3 MiB,2368.6 MiB,7817.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12567.2 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,1,1689941928,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,93.8,0.0,316,2,309,5,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5607.2 MiB,2370.7 MiB,7817.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12565.1 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,2,1689941929,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,100.0,0.0,316,2,309,5,0,12.8,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,5621.5 MiB,2364.0 MiB,7809.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12579.6 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,3,1689941930,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,100.0,0.0,316,2,309,5,0,13.1,2.3,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,5621.0 MiB,2364.4 MiB,7809.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12579.2 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,4,1689941931,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,100.0,0.0,316,2,309,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5620.8 MiB,2364.6 MiB,7809.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12578.9 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,5,1689941932,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,100.0,0.0,316,2,309,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5620.1 MiB,2365.3 MiB,7809.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12578.2 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,6,1689941934,209170,nbody_2_g++-9,6500.0,1888.0,1712.0,93.8,0.0,316,2,309,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5620.1 MiB,2365.3 MiB,7809.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12578.2 MiB,
g++-9,2022-05-27,nbody_2.c 5000000,7,1689941935,209170,,,,,,,315,1,309,5,0,9.5,0.0,0.0,90.5,0.0,0.0,0.0,0.0,15795.0 MiB,5612.2 MiB,2365.3 MiB,7817.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12570.3 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,0,1689942393,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,100.0,0.0,315,2,308,5,0,14.2,0.8,0.0,85.0,0.0,0.0,0.0,0.0,15795.0 MiB,5603.1 MiB,2372.3 MiB,7819.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12563.2 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,1,1689942395,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,93.8,0.0,315,2,308,5,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,5603.6 MiB,2371.6 MiB,7819.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12563.8 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,2,1689942396,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,100.0,0.0,315,2,308,5,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5605.2 MiB,2378.0 MiB,7811.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12565.3 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,3,1689942397,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,93.8,0.0,315,2,308,5,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,5605.1 MiB,2378.1 MiB,7811.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12565.3 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,4,1689942398,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,100.0,0.0,315,2,308,5,0,12.8,0.0,0.0,87.2,0.0,0.0,0.0,0.0,15795.0 MiB,5605.1 MiB,2378.1 MiB,7811.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12565.3 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,5,1689942399,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,100.0,0.0,315,2,308,5,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5604.4 MiB,2378.9 MiB,7811.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12564.6 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,6,1689942400,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,100.0,0.0,315,2,308,5,0,12.6,0.8,0.0,85.8,0.0,0.0,0.8,0.0,15795.0 MiB,5605.4 MiB,2377.9 MiB,7811.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12565.6 MiB,
g++-10,2023-07-07,nbody_2.c 5000000,7,1689942402,209641,nbody_2_g++-10,6500.0,1928.0,1756.0,93.8,0.0,315,2,308,5,0,12.5,1.6,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5605.6 MiB,2377.6 MiB,7811.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12565.8 MiB,
g++-11,2023-05-29,nbody_2.c 5000000,0,1689942862,210091,nbody_2_g++-11,6500.0,1912.0,1736.0,100.0,0.0,317,2,310,5,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15795.0 MiB,5590.3 MiB,2382.9 MiB,7821.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12552.8 MiB,
g++-11,2023-05-29,nbody_2.c 5000000,1,1689942863,210091,nbody_2_g++-11,6500.0,1912.0,1736.0,100.0,0.0,317,2,310,5,0,12.6,1.6,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5590.3 MiB,2382.9 MiB,7821.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12552.8 MiB,
