version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
g++-8 ,nbody_2.c 5000000,0,1689941467,208689,nbody_2_g++-8,6496,1952,1776,100.0,0.0,320,2,313,5,0,14.3,0.0,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,5641.5 MiB,2340.9 MiB,7812.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.1 MiB
g++-8 ,nbody_2.c 5000000,1,1689941468,208689,nbody_2_g++-8,6496,1952,1776,93.8,0.0,320,2,313,5,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5638.1 MiB,2350.0 MiB,7806.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12591.6 MiB
g++-8 ,nbody_2.c 5000000,2,1689941469,208689,nbody_2_g++-8,6496,1952,1776,100.0,0.0,320,2,313,5,0,14.1,0.8,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,5641.8 MiB,2348.2 MiB,7805.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.4 MiB
g++-8 ,nbody_2.c 5000000,3,1689941470,208689,nbody_2_g++-8,6496,1952,1776,100.0,0.0,320,2,313,5,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5642.0 MiB,2347.9 MiB,7805.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12595.7 MiB
g++-8 ,nbody_2.c 5000000,4,1689941472,208689,nbody_2_g++-8,6496,1952,1776,100.0,0.0,320,2,313,5,0,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5642.8 MiB,2347.2 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.4 MiB
g++-8 ,nbody_2.c 5000000,5,1689941473,208689,nbody_2_g++-8,6496,1952,1776,100.0,0.0,320,2,313,5,0,13.5,0.0,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5642.5 MiB,2347.4 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.2 MiB
g++-8 ,nbody_2.c 5000000,6,1689941474,208689,nbody_2_g++-8,6496,1952,1776,100.0,0.0,320,2,313,5,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5642.5 MiB,2347.4 MiB,7805.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,12596.2 MiB
