version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2.c 5000000,7.5711,1115.8,1689937232.45843,0,0,514.8,12.64,4070.7,1896,2.35,10860.1,0,28.9,146,122.5,83.8,389.2,1.4,1887.2,598.1,5611.4,0,0.1,0.06,0.02,0.47,0,6.82,3.88,75.88,13.67,0.02,0.72,72.94,94.4,95.2,98.93,450,300,101.2,99.12,0.74,0.72,0,0,0,0,0,0,0,0,0,135.05,115.81,0.05,4.54,0,0
g++-4.6 4.6.4,nbody_2.c 5000000,7.47895,1108.5,1689937683.82,0,0,519.7,12.7,4092.2,1896,2.35,8268.8,0,23.2,178.3,143.8,80.6,304.6,3.2,1541,369.9,4035,0,0.15,0.06,0.02,0.37,0,6.07,2.65,77.86,13.5,0.03,0.52,73.25,93.5,93.5,98.9,450,300,101.34,99.34,0.75,0.73,0,0,0,0,0,0,0,0,0,132.48,113.47,0.05,4.49,0,0
g++-4.7 4.7.4,nbody_2.c 5000000,7.57935,1095.1,1689938136.11738,0,0,519.2,12.7,4087.6,1896,2.33,8627.8,0,54.4,220.9,143.8,113.1,347.5,2.3,1531.1,416.4,4295.9,0,0.14,0.06,0.04,0.36,0,5.99,2.7,77.9,13.55,0.05,0.5,73.2,92.8,93.1,98.92,450,300,101.42,99.32,0.74,0.72,0,0,0,0,0,0,0,0,0,133.96,114.68,0.05,4.57,0,0
g++-4.8 4.8.5,nbody_2.c 5000000,7.51273,1092.8,1689938588.36468,0,0,526.5,12.88,4087.6,1896,2.2,6654.3,0,64.2,491.7,269.1,140.1,513.1,5.5,1928.9,157.8,2867.1,0,0.22,0.12,0.05,0.55,0.01,7.38,1.08,77.59,13.84,0.06,0.7,72.51,91.9,92.6,98.52,450,300,102.72,99.31,1.16,1.13,0,0,0,0,0,0,0,0,0,131.74,112.53,0.09,4.6,0,0
g++-4.9 4.9.3,nbody_2.c 5000000,7.72243,1084.3,1689939042.26663,0,0,519,12.7,4087.4,1896,2.22,7110.2,0,34.1,268.5,147.1,78.9,296.6,4,1392.5,319.6,3164.9,0,0.14,0.07,0.03,0.32,0.01,5.62,2.36,78.67,13.44,0.04,0.44,73.39,92.2,93,98.95,300,300,101.38,99.38,0.75,0.74,0,0,0,0,0,0,0,0,0,135.25,115.58,0.04,4.66,0,0
g++-5 5.5.0,nbody_2.c 5000000,7.49405,1114.6,1689939493.9625,0,0,517.6,12.7,4075.9,1896,2.29,9578,0,38.6,257.5,152.2,123.7,392.4,2.1,1643.6,609.2,4688.6,0,0.16,0.07,0.04,0.4,0,6.34,4.21,75.97,13.68,0.06,0.57,73,92.5,93.3,98.92,300,300,101.45,99.18,0.78,0.76,0,0,0,0,0,0,0,0,0,131.44,112.39,0.04,4.52,0,0
g++-6 6.5.0,nbody_2.c 5000000,7.42986,1117.2,1689939945.02632,0,0,518.7,12.73,4073.7,1896,2.29,9212.4,0,33.3,282,149.1,97.1,403.7,2.4,1743.8,531.6,4482.5,0,0.15,0.09,0.03,0.45,0,6.68,3.74,76.01,13.72,0.04,0.63,72.88,91.9,93,98.94,300,300,101.71,99.19,0.78,0.76,0,0,0,0,0,0,0,0,0,130.99,112.09,0.04,4.49,0,0
g++-7 7.5.0,nbody_2.c 5000000,7.56912,1143,1689945378.39114,0,0,517.9,12.69,4080.3,1896,2.24,10402.9,0,53.1,205.2,152.2,102.6,337.7,4.3,1784.5,577.8,5312.1,0,0.14,0.06,0.03,0.41,0.01,6.59,3.81,76.16,13.63,0.03,0.58,73.06,92.2,93.8,98.94,450,315,101.34,99.2,0.74,0.72,0,0,0,0,0,0,0,0,0,133.91,114.69,0.05,4.56,0,0
g++-8 ,nbody_2.c 5000000,7.46407,1091.6,1689941219.72422,0,0,519.9,12.69,4096.4,1896,2.25,4504.2,0,34.4,214.8,122.3,64.7,170.2,2.1,1019.2,11.1,1750.2,0,0.12,0.07,0.03,0.19,0,4.69,0.09,82.05,13.32,0.02,0.27,73.69,91.1,91.4,98.94,300,300,101.5,99.56,0.74,0.73,0,0,0,0,0,0,0,0,0,131.4,112.47,0.04,4.5,0,0
g++-9 9.5.0,nbody_2.c 5000000,8.22826,1099.1,1689941678.69948,0,0,516.9,12.67,4079.4,1896,2.3,10493.4,0,41.7,231,204,115.6,324.5,2.4,1863.3,588.7,5277.1,0,0.12,0.06,0.04,0.36,0,6.26,3.62,76.77,13.61,0.04,0.52,73.16,92.6,93.3,98.99,450,300,101.34,99.22,0.71,0.69,0,0,0,0,0,0,0,0,0,145.6,124.68,0.05,4.95,0,0
