version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2_original.c 50000000,0.0019616,1254.1,1692868999.883990,0.00,0.00,825.40,24.85,3179.20,1975.70,0.78,31.60,0.00,0.80,18.40,27.00,12.90,10.40,0.10,1.40,0.00,0.00,0.07,21.79,20.88,19.04,15.27,0.34,1.22,0.00,0.00,64.20,6.71,4.25,0.00,56.50,56.60,9.50,301.70,301.70,187.21,102.28,92.37,91.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
g++-4.6 4.6.4,nbody_2_original.c 50000000,0.0018119,1169.8,1692869120.345607,0.00,0.00,696.80,20.61,3325.50,1956.10,0.87,25.10,0.00,1.00,11.30,9.50,10.00,13.10,0.00,2.80,0.00,0.00,0.12,18.69,10.10,16.28,27.14,0.00,9.85,0.00,0.00,56.87,10.02,9.31,3.18,53.70,54.10,9.52,300.00,300.00,170.28,99.40,96.79,95.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
g++-4.7 4.7.4,nbody_2_original.c 50000000,0.0018327,1202.1,1692869240.806802,0.00,0.00,680.90,20.44,3264.70,1964.20,0.90,24.70,0.00,0.20,10.00,16.50,9.40,14.80,0.00,0.80,0.00,0.00,0.02,16.97,16.52,13.15,33.20,0.00,2.76,0.00,0.00,55.97,5.98,17.61,0.00,52.40,52.40,9.38,300.00,300.00,170.28,98.98,85.67,84.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
g++-4.8 4.8.5,nbody_2_original.c 50000000,0.0024919,1819,1692869361.333722,0.00,0.00,773.30,24.29,3321.20,1835.60,0.85,29.20,0.00,1.10,15.70,21.50,11.30,13.30,0.00,1.90,0.00,0.00,0.14,17.20,20.72,12.04,18.52,0.00,5.17,0.00,0.00,59.33,6.52,9.86,0.00,52.30,52.60,2.83,300.00,300.00,170.97,91.16,83.78,83.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
g++-4.9 4.9.3,nbody_2_original.c 50000000,0.0019256,1258.7,1692869481.941019,0.00,0.00,662.60,20.59,3281.10,1903.50,0.89,22.20,0.00,0.60,9.40,14.30,9.70,12.10,0.00,1.50,0.00,0.00,0.07,15.86,16.41,17.94,21.70,0.00,8.04,0.00,0.00,57.38,10.74,9.77,1.52,50.80,51.00,30.88,300.00,300.00,161.10,97.54,65.98,65.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
g++-5 5.5.0,nbody_2_original.c 50000000,0.0018712,1213.3,1692869602.549303,0.00,0.00,749.40,22.41,3304.10,1933.30,0.83,30.40,0.00,1.00,13.70,15.90,12.60,12.20,0.00,1.40,0.00,0.00,0.15,18.53,15.04,19.60,22.07,0.00,3.99,0.00,0.00,57.42,13.31,6.85,0.00,51.10,51.30,3.84,300.00,300.00,176.18,99.41,90.60,90.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
g++-6 6.5.0,nbody_2_original.c 50000000,3.58733,1129.2,1692869759.355793,0.00,0.00,518.80,12.67,4093.60,1896.00,3.40,2034.90,0.00,14.10,158.40,121.80,78.10,122.70,0.10,441.30,3.70,753.20,0.00,0.16,0.11,0.07,0.27,0.00,4.50,0.09,82.08,13.30,0.06,0.28,73.68,83.10,83.50,98.93,300.00,300.00,101.28,99.60,0.96,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.43,50.49,0.03,1.95,0.00,0.00
g++-7 7.5.0,nbody_2_original.c 50000000,2.57516,1110.7,1692869906.042259,0.00,0.00,521.20,12.74,4090.80,1896.00,3.08,1638.50,0.00,15.20,178.90,111.10,62.40,98.50,0.40,407.70,2.50,536.70,0.00,0.25,0.13,0.08,0.31,0.01,5.87,0.07,80.49,13.48,0.07,0.31,73.40,83.90,84.50,98.72,300.00,300.00,101.64,99.57,1.14,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.25,37.84,0.03,1.41,0.00,0.00
g++-8 ,nbody_2_original.c 50000000,2.84607,1126.8,1692870055.558213,0.00,0.00,520.30,12.71,4093.10,1896.30,2.95,1714.10,0.00,6.60,107.50,78.50,49.30,77.90,0.80,428.10,9.20,593.20,0.00,0.23,0.08,0.06,0.24,0.00,5.42,0.21,81.01,13.35,0.07,0.23,73.65,86.40,87.10,98.79,300.00,300.00,101.37,99.59,1.03,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.04,42.92,0.03,1.55,0.00,0.00
g++-9 9.5.0,nbody_2_original.c 50000000,2.78276,1100.9,1692870204.324067,0.00,0.00,524.00,12.81,4089.60,1896.00,2.92,1813.40,0.00,22.50,239.60,155.70,94.30,133.40,0.50,422.90,2.70,591.60,0.00,0.24,0.15,0.10,0.36,0.00,5.68,0.04,80.56,13.57,0.08,0.29,73.25,83.90,84.90,98.74,300.00,300.00,101.99,99.57,1.08,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.24,39.29,0.02,1.52,0.00,0.00
