test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.36,5.42,2.37,0.00,0.00,2.16,4058062821 ns,16361598946,4.021 GHz,38770499079,2.39,4069.35 msec,1.003,16387253455,4.027 GHz,16,7607876782,96414120,4069.45 msec,1.003,803 C,2512171652,22796,0.00%,0,4065520817,5252,5243,8,1520474,520463,34.230,9539316624,473489,0.00%,9717,1211,12.46%,359923,9373665788,510,0.00%,3113,2969,95.37%,0,0
2,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.37,5.38,2.29,0.02,0.02,2.16,4067276149 ns,16385966336,4.017 GHz,38196826408,2.35,4079.39 msec,1.003,16368630883,4.012 GHz,20,7593294412,96235505,4079.54 msec,1.003,729 C,2485310648,90814,0.00%,0,4082993584,5271,5262,8,207571,32074,15.452,9580277302,472493,0.00%,95184,38173,40.10%,923609,9618621640,154,0.00%,4394,3198,72.78%,0,0
3,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.02,0.01,0.36,5.40,2.36,0.00,0.00,2.16,4071029182 ns,16304900427,3.994 GHz,38479454354,2.37,4082.55 msec,1.003,16355539410,4.006 GHz,13,7595779807,96292542,4082.69 msec,1.003,647 C,2493365847,35284,0.00%,0,4064137030,5272,5263,8,436701,110232,25.242,9578661403,502749,0.01%,112594,36040,32.01%,1052412,9592027474,193,0.00%,6079,3992,65.67%,0,0
4,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.37,5.40,2.36,0.00,0.00,2.16,4052453312 ns,16355995686,4.025 GHz,38717281301,2.38,4063.84 msec,1.003,16389714515,4.033 GHz,18,7610764571,96427981,4063.93 msec,1.003,602 C,2510058065,25803,0.00%,0,4086380137,5280,5268,11,1528788,511854,33.481,9575649651,154246,0.00%,13152,1326,10.08%,387998,9372402635,30,0.00%,5591,4333,77.50%,0,0
5,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.36,5.39,2.34,0.00,0.02,2.16,4054677793 ns,16334503100,4.017 GHz,38677857042,2.38,4066.10 msec,1.003,16362337754,4.024 GHz,14,7599783752,96262045,4066.20 msec,1.003,583 C,2503664980,25934,0.00%,0,4074827446,5272,5263,8,1522892,503131,33.038,9584069486,471269,0.00%,12407,655,5.28%,384781,9359431134,185,0.00%,3559,2532,71.14%,0,0
6,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.36,5.42,2.37,0.00,0.00,2.16,4053348946 ns,16375551635,4.029 GHz,38776308451,2.38,4063.94 msec,1.003,16412930493,4.039 GHz,24,7623987483,96594603,4064.03 msec,1.003,547 C,2512620084,41379,0.00%,0,4076149581,5273,5264,8,1795526,520583,28.993,9574901285,178415,0.00%,24597,1219,4.96%,463704,9381486089,69,0.00%,3209,5524,172.14%,0,0
7,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.02,0.01,0.37,5.37,2.32,0.00,0.02,2.16,4066137335 ns,16361423684,4.013 GHz,38577023989,2.38,4076.86 msec,1.003,16387610842,4.020 GHz,15,7608764372,96410446,4077.01 msec,1.003,559 C,2478675808,38369,0.00%,0,4037486622,5274,5265,8,540909,75446,13.948,9590827733,499799,0.01%,124712,36881,29.57%,1134789,9606172052,55,0.00%,4913,7319,148.97%,0,0
8,17.0.8.1,nbody.java 50000000,1.00,0.43,0.59,0.03,0.00,0.38,5.34,2.26,0.02,0.30,2.16,4106796144 ns,16388527867,3.979 GHz,38080625903,2.30,4118.86 msec,1.003,16422756570,3.987 GHz,13,7607415662,96405201,4118.99 msec,1.003,538 C,2488377701,173797,0.01%,0,4020914526,5275,5263,11,466959,58083,12.439,9395923523,197309,0.00%,35738,1564,4.38%,471330,9591348781,672,0.00%,5099,5127,100.55%,0,0
9,17.0.8.1,nbody.java 50000000,1.00,0.43,0.60,0.03,0.01,0.36,5.39,2.33,0.00,0.02,2.15,4057610199 ns,16372054918,4.023 GHz,38593731829,2.38,4069.90 msec,1.003,16373056910,4.023 GHz,12,7603677253,96344166,4070.04 msec,1.003,541 C,2505071172,34813,0.00%,0,4073010072,5276,5267,8,333201,490603,147.239,9557894073,489647,0.01%,104018,957,0.92%,407026,9344235952,23,0.00%,5902,3345,56.68%,0,0
10,17.0.8.1,nbody.java 50000000,1.00,0.43,0.60,0.03,0.01,0.37,5.35,2.30,0.01,0.02,2.16,4089841383 ns,16366352500,3.990 GHz,38503946509,2.35,4101.57 msec,1.003,16402058157,3.999 GHz,15,7612907292,96428398,4101.72 msec,1.003,544 C,2486069424,34271,0.00%,0,4032575449,5253,5244,8,501190,41726,8.325,9580187803,162954,0.00%,21921,1410,6.43%,445494,9626413662,46,0.00%,20601,11903,57.78%,0,0
