test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.04,0.01,0.39,5.37,2.19,0.00,0.02,2.16,3851549326 ns,15370414161,3.971 GHz,33898355966,2.19,3870.57 msec,1.005,15410904583,3.981 GHz,10,7152935076,90642448,3870.71 msec,1.005,694 C,1843968766,18767,0.00%,0,4047560610,3739,3729,8,111483,35486,31.831,9464998730,121143,0.00%,11380,1327,11.66%,345460,9523774545,77,0.00%,2960,15100,510.14%,0,0
2,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.04,0.01,0.39,5.37,2.15,0.00,0.16,2.16,3846934323 ns,15453013828,3.998 GHz,33926166939,2.21,3865.53 msec,1.005,15445262727,3.996 GHz,15,6983472628,88594660,3865.69 msec,1.005,637 C,1805969112,65356,0.00%,0,3980938385,3736,3726,8,398124,56822,14.272,9328024110,187388,0.00%,30860,2683,8.69%,546302,9410848949,11324,0.00%,16140,19198,118.95%,0,0
3,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.39,5.37,2.15,0.01,0.18,2.16,3851690541 ns,15400062917,3.979 GHz,33728671549,2.18,3870.43 msec,1.005,15382438330,3.974 GHz,20,7136770788,90435587,3870.56 msec,1.005,576 C,1837030642,75751,0.00%,0,4032322002,3737,3727,8,390467,28935,7.410,9474484488,155656,0.00%,23747,1794,7.55%,481813,9496839188,525,0.00%,5082,4375,86.09%,0,0
4,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.38,5.36,2.14,0.00,0.17,2.16,3866713709 ns,15369269611,3.956 GHz,33786098595,2.17,3885.32 msec,1.005,15426595635,3.970 GHz,15,7138782591,90461821,3885.47 msec,1.005,576 C,1837350926,69641,0.00%,0,4039630816,3733,3721,10,213283,38992,18.282,9366656222,157752,0.00%,23155,901,3.89%,449903,9464158503,540,0.00%,3589,3647,101.62%,0,0
5,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.40,5.36,2.15,0.01,0.19,2.16,3859853585 ns,15343189670,3.956 GHz,33679263964,2.17,3878.44 msec,1.005,15389149120,3.968 GHz,16,7147152638,90574861,3878.60 msec,1.005,588 C,1839654682,116400,0.01%,0,4027324449,3737,3727,8,223845,48334,21.593,9413603049,129655,0.00%,15906,1317,8.28%,411718,9481118218,170,0.00%,4881,5924,121.37%,0,0
6,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.39,5.37,2.14,0.01,0.18,2.16,3853827349 ns,15356509018,3.965 GHz,33661734929,2.17,3872.67 msec,1.005,15360833429,3.966 GHz,17,7134881315,90445582,3872.81 msec,1.005,531 C,1839784513,73059,0.00%,0,4039756032,3736,3726,8,248849,36362,14.612,9454665707,136074,0.00%,13390,2026,15.13%,377322,9513086410,0,0.00%,2622,4297,163.88%,0,0
7,13.0.2,nbody.java 50000000,1.00,0.46,0.56,0.04,0.02,0.39,5.38,2.15,0.01,0.19,2.16,3877120182 ns,15812956541,4.059 GHz,33221246553,2.12,3895.74 msec,1.005,15377636496,3.947 GHz,18,7135205271,90402177,3895.89 msec,1.005,549 C,1818246976,71418,0.00%,0,4044514070,3736,3726,8,196300,30668,15.623,9471253028,126968,0.00%,13143,1871,14.24%,382608,9501531833,231,0.00%,3349,3801,113.50%,0,0
8,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.39,5.36,2.15,0.00,0.18,2.16,3853717900 ns,15380757229,3.973 GHz,33650885788,2.17,3871.68 msec,1.005,15369130240,3.970 GHz,16,7129543299,90318548,3871.85 msec,1.005,468 C,1835306472,78399,0.00%,0,4034670105,3740,3728,10,329536,39847,12.092,9452468834,190625,0.00%,30494,1363,4.47%,491407,9507848388,85,0.00%,3504,6807,194.26%,0,0
9,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.39,5.36,2.14,0.00,0.11,2.16,3858164392 ns,15402030814,3.972 GHz,33753521750,2.18,3877.46 msec,1.005,15392931938,3.970 GHz,13,7145326677,90519234,3877.65 msec,1.005,524 C,1835293407,56484,0.00%,0,4040118708,3738,3728,8,582061,108354,18.616,9435480202,204391,0.00%,30825,2128,6.90%,557580,9519718253,162,0.00%,2214,7410,334.69%,0,0
10,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.38,5.37,2.15,0.01,0.19,2.16,3852120487 ns,15334570308,3.960 GHz,33637625032,2.17,3872.46 msec,1.005,15374650955,3.970 GHz,18,7130983480,90388935,3872.63 msec,1.005,490 C,1840026337,181341,0.01%,0,4035474282,3739,3729,8,204002,25834,12.664,9453714360,134850,0.00%,15419,1247,8.09%,392959,9510760396,177,0.00%,5886,6728,114.31%,0,0
