test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,19.0.2,binarytrees.java 21,3.350929,1851,1693300180.000819,-,-,661,16.48,4011,1896,2.32,3451,0,3,417,371,76,394,2,985,15,1363,0.00,1.45,1.22,0.07,0.64,0.02,7.78,0.40,71.81,16.81,0.12,0.65,65.93,76,76,98.48,450,300,116.54,99.24,1.36,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.13,61.13,0.05,5.70,0.00,0.00
2,19.0.2,binarytrees.java 21,3.444743,1984,1693300183.479788,-,-,658,16.40,4009,1896,2.30,3536,0,4,420,433,111,314,0,930,6,1344,0.00,1.53,1.06,0.07,0.54,0.00,7.91,0.11,72.27,16.40,0.07,0.55,66.59,80,80,98.27,450,300,116.28,99.37,1.50,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.31,63.01,0.06,5.77,0.00,0.00
3,19.0.2,binarytrees.java 21,3.363561,2129,1693300186.873886,-,-,659,16.48,3999,1896,2.30,4344,0,1,343,383,125,509,0,1053,98,1802,0.00,1.34,0.98,0.16,0.80,0.00,7.85,2.20,70.03,15.88,0.30,0.96,66.38,82,82,98.11,450,450,115.48,99.02,1.61,1.57,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.47,62.43,0.06,5.71,0.00,0.00
4,19.0.2,binarytrees.java 21,3.487887,1990,1693300190.392479,-,-,660,16.47,4005,1896,2.27,3511,0,4,419,416,79,327,0,1001,15,1374,0.00,1.02,1.23,0.06,0.56,0.00,8.67,0.47,71.39,15.90,0.10,0.60,66.92,87,91,98.05,450,300,115.37,99.31,1.57,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.27,65.79,0.07,5.80,0.00,0.00
5,19.0.2,binarytrees.java 21,3.506718,2119,1693300193.931313,-,-,652,16.33,3994,1896,2.29,5749,0,4,400,448,151,512,0,1346,206,2545,0.00,0.95,0.81,0.12,0.78,0.00,9.37,4.90,66.55,15.40,0.13,0.97,67.18,93,93,97.93,450,300,115.81,98.97,1.65,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.79,66.18,0.07,5.83,0.00,0.00
6,19.0.2,binarytrees.java 21,3.617568,2138,1693300197.579233,-,-,634,16.30,3889,1896,2.29,8320,0,1,349,412,114,724,1,2021,477,3797,0.00,0.63,0.69,0.08,1.13,0.00,12.03,6.85,62.08,15.62,0.22,1.07,66.79,92,92,98.02,450,300,116.64,98.70,1.68,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.82,62.91,0.07,5.91,0.00,0.00
7,19.0.2,binarytrees.java 21,3.526202,1992,1693300201.136261,-,-,631,16.29,3873,1896,2.33,7066,0,1,415,382,121,699,0,1669,324,3159,0.00,0.87,0.85,0.08,1.22,0.00,10.98,5.24,64.29,15.67,0.14,1.33,66.58,91,97,97.98,450,300,115.65,98.70,1.75,1.72,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.99,60.27,0.07,5.85,0.00,0.00
8,19.0.2,binarytrees.java 21,3.620368,2112,1693300204.786622,-,-,634,16.24,3902,1896,2.28,6893,0,4,486,377,157,626,1,1534,305,3030,0.00,0.87,0.59,0.12,1.04,0.00,10.36,6.42,64.19,15.15,0.12,1.16,67.33,94,94,98.08,450,300,114.69,98.80,1.59,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.21,63.31,0.07,5.91,0.00,0.00
9,19.0.2,binarytrees.java 21,3.508695,2551,1693300208.323892,-,-,633,16.47,3844,1896,2.30,8084,0,97,658,574,344,789,0,1705,350,3419,0.01,0.93,0.60,0.31,1.18,0.00,11.58,5.81,62.95,15.79,0.36,1.25,66.14,90,93,98.04,450,300,117.07,98.80,1.70,1.65,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.85,58.17,0.07,5.84,0.00,0.00
10,19.0.2,binarytrees.java 21,3.612548,1956,1693300211.966911,-,-,642,16.51,3892,1896,2.26,7541,0,34,446,379,172,637,4,1733,355,3190,0.00,0.77,0.78,0.12,1.14,0.00,11.02,5.71,63.77,15.29,0.14,1.32,66.75,95,95,97.99,450,300,115.59,98.85,1.60,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.49,63.49,0.07,5.92,0.00,0.00
