test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.7 4.7.4,binaryTrees_2.c 21,14.978090,1631,1692792593.830403,-,-,463,12.80,3614,1896,2.62,8314,0,1,175,135,70,294,1,1895,6,2942,0.00,0.07,0.06,0.01,0.16,0.00,4.56,0.02,82.24,13.28,0.01,0.25,73.65,59,59,98.40,300,300,102.02,99.53,1.64,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.96,171.62,0.24,11.62,0.00,0.00
2,g++-4.7 4.7.4,binaryTrees_2.c 21,15.030169,1656,1692792608.906567,-,-,461,12.80,3600,1896,2.63,8268,0,18,118,125,79,277,0,1786,19,3156,0.00,0.05,0.05,0.02,0.15,0.00,4.22,0.09,82.57,13.24,0.02,0.22,73.72,63,64,98.14,300,300,102.20,99.53,1.69,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.18,175.61,0.25,11.73,0.00,0.00
3,g++-4.7 4.7.4,binaryTrees_2.c 21,15.056554,1643,1692792624.008288,-,-,463,12.83,3609,1896,2.61,19203,0,9,395,298,485,535,1,2836,1058,9828,0.00,0.20,0.07,0.04,0.31,0.00,5.58,3.39,77.50,13.76,0.02,0.27,73.11,66,66,98.16,300,300,101.98,99.27,1.60,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.72,180.33,0.24,11.70,0.00,0.00
4,g++-4.7 4.7.4,binaryTrees_2.c 21,15.145539,1604,1692792639.191134,-,-,458,12.73,3595,1896,2.63,25144,0,29,304,476,238,431,0,3011,1448,13712,0.00,0.21,0.04,0.02,0.31,0.00,5.77,3.86,76.94,14.00,0.02,0.49,72.76,66,66,98.21,300,300,101.97,99.02,1.54,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.61,181.87,0.23,11.72,0.00,0.00
5,g++-4.7 4.7.4,binaryTrees_2.c 21,15.051615,1640,1692792654.284123,-,-,458,12.70,3604,1896,2.64,10630,0,18,118,123,126,307,0,2045,219,4405,0.00,0.05,0.04,0.02,0.22,0.00,4.78,0.58,81.54,13.28,0.03,0.38,73.61,67,67,98.10,300,300,101.73,99.44,1.66,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.79,180.49,0.25,11.69,0.00,0.00
6,g++-4.7 4.7.4,binaryTrees_2.c 21,14.949640,1643,1692792669.267103,-,-,461,12.79,3608,1896,2.64,9914,0,25,379,459,284,453,0,1767,200,4183,0.00,0.07,0.06,0.04,0.22,0.00,3.83,0.73,82.20,13.38,0.04,0.27,73.53,66,66,98.11,300,300,102.34,99.46,1.70,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.03,180.78,0.26,11.64,0.00,0.00
7,g++-4.7 4.7.4,binaryTrees_2.c 21,15.030042,1664,1692792684.335970,-,-,459,12.73,3602,1896,2.64,13096,0,6,84,160,96,302,0,2295,470,6333,0.00,0.05,0.10,0.04,0.17,0.00,5.24,2.07,79.51,13.47,0.07,0.28,73.44,69,69,98.17,300,300,101.79,99.37,1.57,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.62,182.01,0.24,11.66,0.00,0.00
8,g++-4.7 4.7.4,binaryTrees_2.c 21,15.259139,1622,1692792699.632904,-,-,454,12.75,3561,1896,2.63,25430,0,22,140,167,108,766,0,3607,1987,13380,0.00,0.06,0.03,0.02,0.49,0.00,6.63,6.66,73.21,13.85,0.02,0.69,72.69,67,67,98.16,300,300,102.10,98.87,1.67,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.83,178.84,0.25,11.83,0.00,0.00
9,g++-4.7 4.7.4,binaryTrees_2.c 21,15.033501,1642,1692792714.704088,-,-,458,12.75,3597,1896,2.64,14523,0,30,129,116,43,398,5,2573,618,7182,0.00,0.08,0.03,0.01,0.21,0.00,5.50,2.34,78.98,13.48,0.01,0.33,73.44,66,66,98.16,300,300,102.12,99.35,1.61,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.38,180.83,0.24,11.66,0.00,0.00
10,g++-4.7 4.7.4,binaryTrees_2.c 21,15.108724,2027,1692792729.852541,-,-,459,12.76,3601,1896,2.62,18051,0,0,74,84,99,576,1,2937,928,9343,0.00,0.04,0.02,0.01,0.30,0.00,5.84,3.06,77.87,13.39,0.01,0.46,73.37,67,67,98.12,300,300,101.63,99.25,1.64,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.39,181.80,0.25,11.72,0.00,0.00
