test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-13 13.1.0,nbody_2.c 50000000,78.297202,1401,1695345043.386683,-,-,517,12.62,4099,1896,2.32,41209,0,60,379,580,462,1026,6,5864,319,17016,0.00,0.04,0.02,0.01,0.08,0.00,2.52,0.32,84.33,12.89,0.01,0.14,74.34,96,96,99.45,450,300,100.59,99.65,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1359.74,1195.17,0.25,22.30,0.00,0.00
2,g++-13 13.1.0,nbody_2.c 50000000,82.777785,1678,1695345126.224233,-,-,495,12.72,3891,1896,2.31,98150,0,181,705,1185,923,2375,48,11190,4555,53474,0.00,0.02,0.02,0.02,0.23,0.00,3.88,4.79,78.22,13.52,0.02,0.33,73.40,94,95,99.57,450,300,101.68,99.25,0.44,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1294.33,1118.91,0.26,23.84,0.00,0.00
3,g++-13 13.1.0,nbody_2.c 50000000,85.390904,1261,1695345211.649161,-,-,475,12.60,3768,1896,2.32,100121,0,24,511,868,601,2185,3,10385,6572,52558,0.00,0.03,0.02,0.01,0.22,0.00,3.64,7.04,76.35,13.47,0.02,0.35,73.57,84,86,99.59,450,300,100.99,99.31,0.43,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1228.73,1048.39,0.27,24.29,0.00,0.00
4,g++-13 13.1.0,nbody_2.c 50000000,91.825099,1187,1695345303.516010,-,-,444,12.65,3512,1896,2.31,42307,0,88,1235,1037,491,1101,7,6700,132,14246,0.00,0.07,0.03,0.01,0.08,0.00,2.49,0.09,84.56,13.09,0.01,0.13,74.12,84,84,99.49,450,300,101.30,99.79,0.39,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096.68,903.10,0.24,26.12,0.00,0.00
5,g++-13 13.1.0,nbody_2.c 50000000,91.742446,1209,1695345395.319433,-,-,443,12.63,3512,1896,2.31,41024,0,75,573,748,381,1035,4,5518,78,12984,0.00,0.03,0.02,0.01,0.08,0.00,2.05,0.04,85.12,12.94,0.01,0.11,74.31,85,85,99.55,450,300,101.10,99.79,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1095.79,902.47,0.23,26.06,0.00,0.00
6,g++-13 13.1.0,nbody_2.c 50000000,91.219560,1263,1695345486.576651,-,-,444,12.65,3510,1896,2.32,42483,0,149,893,891,463,1025,3,6131,110,15174,0.00,0.06,0.02,0.01,0.09,0.00,2.33,0.07,84.73,13.02,0.01,0.12,74.20,82,82,99.49,450,300,101.08,99.79,0.39,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1089.43,896.78,0.24,25.94,0.00,0.00
7,g++-13 13.1.0,nbody_2.c 50000000,91.104421,1229,1695345577.714023,-,-,443,12.63,3512,1896,2.33,40879,0,33,494,984,648,1128,3,4974,60,12622,0.00,0.02,0.02,0.01,0.09,0.00,1.90,0.05,85.24,12.94,0.02,0.15,74.27,87,87,99.56,450,300,101.13,99.79,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088.34,896.61,0.25,25.89,0.00,0.00
8,g++-13 13.1.0,nbody_2.c 50000000,91.308721,1260,1695345669.058808,-,-,443,12.61,3514,1896,2.33,41814,0,18,537,637,450,1016,8,5802,35,15044,0.00,0.03,0.01,0.01,0.08,0.00,2.21,0.02,84.99,12.86,0.01,0.14,74.38,82,82,99.45,450,300,100.77,99.79,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1090.59,897.96,0.25,25.95,0.00,0.00
9,g++-13 13.1.0,nbody_2.c 50000000,91.327675,1256,1695345760.452252,-,-,443,12.61,3513,1896,2.33,42206,0,36,344,750,695,1145,0,6161,74,15228,0.00,0.02,0.02,0.01,0.09,0.00,2.36,0.05,84.81,12.87,0.02,0.14,74.36,81,83,99.46,450,300,100.82,99.79,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1090.90,898.16,0.24,25.93,0.00,0.00
10,g++-13 13.1.0,nbody_2.c 50000000,91.239674,1278,1695345851.729921,-,-,444,12.64,3513,1896,2.32,41739,0,19,196,600,497,1163,0,6012,59,15494,0.00,0.01,0.01,0.01,0.09,0.00,2.25,0.04,84.92,12.83,0.01,0.15,74.37,83,83,99.46,450,300,100.79,99.79,0.39,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1089.73,897.23,0.24,25.92,0.00,0.00
