test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.39,0.65,0.26,0.05,0.04,6.32,2.59,0.01,0.85,1.84,203778707303 ns,710437764928,3.487 GHz,1842290398842,2.59,203761.77 msec,1.000,710388864570,3.486 GHz,39,385633612803,4881695823,203762.07 msec,1.000,2008 C,362954677413,1885001406,0.52%,0,287774322075,2458207,2458207,0,3708776360,1293382629,34.874,591768244376,2700396972,0.46%,227085632,84262742,37.11%,278549624,592130747128,11169065,0.00%,403523,54946960,13616.81%,0,0
2,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.66,0.24,0.06,0.04,6.44,2.64,0.01,0.83,1.78,207271987336 ns,698718971199,3.371 GHz,1842927924755,2.64,207254.57 msec,1.000,698649040431,3.371 GHz,66,392318148058,4966359705,207254.86 msec,1.000,1375 C,362798814603,2091148891,0.58%,0,287705482103,2458069,2458069,0,3870060506,1251549725,32.339,592087101343,2673460499,0.45%,234194933,81216141,34.68%,263619856,591642289859,11529003,0.00%,333068,63685638,19120.91%,0,0
3,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.67,0.24,0.05,0.04,6.44,2.66,0.01,0.84,1.78,206355916048 ns,693776440656,3.362 GHz,1842824276473,2.66,206338.02 msec,1.000,693740229124,3.362 GHz,42,390574171536,4944288461,206338.32 msec,1.000,1329 C,362983025247,1900706188,0.52%,0,287865075294,2458147,2458147,0,3683031819,1248813440,33.907,592483311553,2718666881,0.46%,230070843,82132529,35.70%,278801795,592139525230,11341053,0.00%,461032,52704222,11431.79%,0,0
4,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.67,0.24,0.05,0.04,6.45,2.66,0.01,0.84,1.78,205879881932 ns,692740858440,3.365 GHz,1842290056761,2.66,205861.46 msec,1.000,692729794398,3.365 GHz,44,389679327343,4932960231,205861.81 msec,1.000,1309 C,362779945514,1873291640,0.52%,0,287686935270,2458171,2458171,0,3744139845,1266646236,33.830,592005223536,2709698543,0.46%,231462714,81976733,35.42%,276027022,591998231518,11444033,0.00%,321234,52666090,16394.93%,0,0
5,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.67,0.24,0.05,0.04,6.45,2.67,0.01,0.82,1.78,205391872281 ns,691790780128,3.368 GHz,1843409755722,2.66,205373.62 msec,1.000,691753056495,3.368 GHz,47,388777799064,4921544893,205373.90 msec,1.000,1352 C,362901691919,1868698311,0.51%,0,287729719922,2458089,2458089,0,3668533118,1253243521,34.162,591574576749,2639444026,0.45%,223844432,80757413,36.08%,265757704,592215631165,11610483,0.00%,369344,52480408,14209.09%,0,0
6,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.66,0.25,0.05,0.04,6.44,2.65,0.01,0.81,1.78,206302725116 ns,695267654094,3.370 GHz,1843807852488,2.65,206284.59 msec,1.000,695211843338,3.370 GHz,63,390494099242,4943284554,206284.87 msec,1.000,1473 C,363078429875,1893717818,0.52%,0,287757308102,2458009,2458009,0,3761378127,1274827662,33.893,592099249418,2641466475,0.45%,240071399,84485155,35.19%,293998941,592204722625,11410852,0.00%,993132,52839697,5320.51%,0,0
7,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.67,0.24,0.05,0.04,6.45,2.66,0.01,0.82,1.78,205837633574 ns,693317556016,3.369 GHz,1842538316507,2.66,205819.34 msec,1.000,693294821153,3.368 GHz,42,389605232143,4932018271,205819.71 msec,1.000,1384 C,362843478442,1878889990,0.52%,0,287915836820,2458097,2458097,0,3644308817,1257347718,34.502,592267015342,2640381914,0.45%,221647163,80585583,36.36%,270334084,591844094986,11456851,0.00%,271059,52596093,19403.93%,0,0
8,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.66,0.25,0.05,0.04,6.43,2.65,0.02,0.82,1.75,209797931082 ns,695370037421,3.315 GHz,1842487526227,2.65,209780.02 msec,1.000,695366198076,3.315 GHz,81,397037885196,5026095375,209780.36 msec,1.000,1360 C,363021209754,1888852094,0.52%,0,287716930279,2460903,2460903,0,3619789516,1282821520,35.439,591723959220,2657168715,0.45%,229004193,83373108,36.41%,280763064,592610240551,11210771,0.00%,2526297,53184705,2105.24%,0,0
9,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.66,0.25,0.05,0.04,6.44,2.65,0.02,0.83,1.78,206359840457 ns,695595921401,3.371 GHz,1843799722580,2.65,206340.99 msec,1.000,695601225781,3.371 GHz,55,390596572961,4944557944,206341.32 msec,1.000,1389 C,363070306404,1916382640,0.53%,0,287826203802,2458136,2458136,0,3606204492,1277750299,35.432,591963175460,2670270898,0.45%,228137155,81258885,35.62%,279751908,592229139214,11276838,0.00%,1630914,53291819,3267.60%,0,0
10,Python 3.9.16,binarytrees_compatible_all.py 21,1.00,0.38,0.67,0.24,0.05,0.04,6.45,2.66,0.01,0.84,1.78,205552245517 ns,692172940679,3.368 GHz,1843693122154,2.66,205533.96 msec,1.000,692167869905,3.368 GHz,21,389076012456,4925323020,205534.23 msec,1.000,1496 C,363094583936,1879608822,0.52%,0,287773547557,2458107,2458107,0,3655605125,1272069614,34.798,591969365001,2685546566,0.45%,232066602,81409718,35.08%,273838172,592171452900,11346137,0.00%,688567,52401351,7610.20%,0,0
