test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,0.99,0.37,0.65,0.22,0.07,0.06,6.84,2.7,0.0,1.21,2.01,172.775511437,654816345856,3.79,1769502033816,2.7,172758.8,1.0,654792363584,3.79,116,325396982289,4119191430,172759.01,1.0,1986.0,359721298668,2095357649,0.58%,0,276647659229,138006,138006,0,4802883690,1844377828,38.401,587156029798,3259433554,0.56%,266374249,98440624,36.96%,48784609,586542315607,15175928,0.00%,4221723,1722064,40.79%,0,0
2,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.36,0.66,0.21,0.07,0.06,6.89,2.75,0.0,1.08,1.74,195.83394931,643395716269,3.286,1768920996604,2.75,195819.5,1.0,643369076000,3.286,33,370665515706,4692260885,195819.79,1.0,1395.0,359947210614,1802978247,0.50%,0,277012654148,137924,137924,0,4775598767,1867529943,39.106,586132111339,3307796243,0.56%,275048855,106048056,38.56%,46536075,585776530283,15110040,0.00%,236811,1392710,588.11%,0,0
3,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.37,0.65,0.22,0.07,0.05,6.85,2.71,0.0,1.05,1.76,195.865485339,652163799797,3.33,1774071370437,2.72,195845.14,1.0,652105908611,3.33,19,370725200197,4693015418,195845.53,1.0,1582.0,360065223243,2109337456,0.59%,0,275894620456,137932,137932,0,4971209113,1967453709,39.577,584086573544,3364012863,0.58%,277988510,104052631,37.43%,47163916,587268556585,20108195,0.00%,208712,1627325,779.70%,0,0
4,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.36,0.66,0.21,0.07,0.06,6.9,2.76,0.0,1.1,1.77,192.134137392,642105362167,3.342,1768583294899,2.75,192118.25,1.0,642127943953,3.342,46,363434400256,4600785672,192118.56,1.0,1478.0,359822215885,1800033429,0.50%,0,276808187763,137974,137974,0,4771944731,1850400476,38.777,586905007446,3272439195,0.56%,269957237,102518335,37.98%,47659016,585821447553,15086943,0.00%,647398,1740125,268.79%,0,0
5,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.36,0.66,0.21,0.07,0.06,6.89,2.76,0.0,1.09,1.75,193.992669172,641565403725,3.308,1769468668440,2.76,193971.67,1.0,641563188515,3.308,21,367186854385,4648207477,193972.0,1.0,1541.0,359870902170,1807684771,0.50%,0,276577269720,137976,137976,0,4816808964,1878482528,38.998,586399643685,3311795535,0.56%,275395915,100009127,36.31%,50935172,586470810084,14968141,0.00%,141470,2069533,1462.88%,0,0
6,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.37,0.65,0.22,0.07,0.06,6.86,2.7,0.0,1.1,1.77,195.498171662,655029866753,3.351,1768625420428,2.7,195477.01,1.0,655018519019,3.351,56,369719777479,4680179511,195477.36,1.0,1495.0,360154463445,2132461656,0.59%,0,276855545257,137954,137954,0,4899476610,1887281826,38.52,585682424108,3364242987,0.57%,289153149,104118070,36.01%,51574685,586431760990,14834779,0.00%,2184244,1582043,72.43%,0,0
7,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.36,0.66,0.21,0.07,0.06,6.88,2.75,0.0,1.08,1.74,195.165901006,643421002836,3.297,1770487239756,2.75,195151.93,1.0,643407053645,3.297,41,369408984993,4676362745,195152.2,1.0,1468.0,359891005503,1796967816,0.50%,0,276525516921,137980,137980,0,4862386796,1887821334,38.825,586627214891,3266707789,0.56%,276754069,100722620,36.39%,44880789,586116438996,14869478,0.00%,232457,1448663,623.20%,0,0
8,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.36,0.66,0.21,0.07,0.06,6.89,2.75,0.0,1.08,1.74,194.567372539,642607552778,3.303,1770396101807,2.75,194553.59,1.0,642590769436,3.303,40,368272617712,4661967026,194553.85,1.0,1510.0,359857516432,1809944111,0.50%,0,276598354739,137953,137953,0,4985551711,1895624521,38.022,586226057260,3287882352,0.56%,277104398,102281698,36.91%,43905798,586583531175,14693332,0.00%,105344,3191583,3029.68%,0,0
9,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.36,0.66,0.21,0.07,0.06,6.89,2.75,0.0,1.1,1.75,193.644373811,642726768221,3.319,1769564720742,2.75,193627.15,1.0,642710784942,3.319,65,366516955321,4639735656,193627.5,1.0,1489.0,359918219967,1811350004,0.50%,0,276773188289,137982,137982,0,4838758842,1873038085,38.709,586782407147,3321411955,0.57%,271577656,102878870,37.88%,48965197,586207776009,15070524,0.00%,192794,1297749,673.13%,0,0
10,2011-05-26,binaryTrees_21,2.5.6,binarytrees_compatible_all.py 21,1.0,0.37,0.65,0.22,0.07,0.06,6.85,2.7,0.0,1.08,1.76,196.305494498,652824982589,3.326,1769385852383,2.71,196291.17,1.0,652843950181,3.326,32,371551224926,4703367532,196291.43,1.0,1583.0,360500008220,2126307668,0.59%,0,276784181461,137965,137965,0,4897912258,1927722160,39.358,584870085005,3329355566,0.57%,280787743,108302630,38.57%,42854553,586599262250,15029855,0.00%,241024,6876517,2853.04%,0,0
1,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,0.99,0.39,0.63,0.21,0.07,0.09,6.83,2.59,0.02,1.49,2.08,163.033646154,635228367284,3.897,1644384242765,2.59,163018.76,1.0,635214187851,3.897,115,305962902872,3872916298,163019.01,1.0,1958.0,306012262022,1615506367,0.53%,0,273764757812,2556779,2556779,0,5537216407,2062525369,37.248,559131157025,3768941130,0.67%,321470405,129799349,40.38%,220052996,558355731742,24076005,0.00%,5182749,16057048,309.82%,0,0
2,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.22,0.07,0.08,6.82,2.59,0.02,1.29,1.82,184.183663845,633101789736,3.438,1643546401154,2.6,184169.05,1.0,633095910689,3.438,37,348493781290,4411608722,184169.28,1.0,1070.0,306103509140,1617720135,0.53%,0,273799198950,2556771,2556771,0,5497414648,2080750123,37.85,558622682932,3728873999,0.67%,328452208,126736231,38.59%,256068743,558269342769,21381575,0.00%,784717,19305551,2460.19%,0,0
3,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.21,0.08,0.08,6.81,2.56,0.01,1.33,1.87,181.238408029,641304432340,3.539,1643941508045,2.56,181224.46,1.0,641221843393,3.538,97,342044209141,4329864359,181224.73,1.0,1382.0,305843714635,1911307824,0.62%,0,273213944586,2556744,2556744,0,5521246272,2111903434,38.25,558690232002,3782591250,0.68%,307219672,114278447,37.20%,211656608,560479951993,22750955,0.00%,2412691,16815823,696.97%,0,0
4,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.21,0.07,0.08,6.82,2.6,0.02,1.34,1.84,181.68504962,632996166414,3.484,1642309164071,2.59,181669.62,1.0,633022304592,3.484,72,343438226923,4347489217,181669.91,1.0,1442.0,305979439368,1638098775,0.54%,0,274285517959,2556727,2556727,0,5468702203,2076949285,37.979,558150421220,3827482863,0.69%,327943350,128386254,39.15%,218402756,559296110042,20609911,0.00%,956298,16172309,1691.14%,0,0
5,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.38,0.63,0.21,0.07,0.08,6.83,2.6,0.02,1.32,1.84,182.141580672,632157317964,3.471,1643331580232,2.6,182124.91,1.0,632148736265,3.471,69,344300110105,4358506702,182125.21,1.0,1464.0,306010596855,1637670143,0.54%,0,273966513409,2556761,2556761,0,5453700879,2081931699,38.175,558326346480,3759843832,0.67%,322432911,128841624,39.96%,248551037,559007229354,21384129,0.00%,1034046,16170229,1563.78%,0,0
6,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.21,0.07,0.08,6.82,2.6,0.02,1.32,1.82,183.475736077,632402369869,3.447,1644190803180,2.6,183460.84,1.0,632422633252,3.447,54,346833183778,4390577571,183461.13,1.0,1459.0,306162359078,1631495572,0.53%,0,273845715704,2556768,2556768,0,5433897395,2091215901,38.485,558284250287,3774506086,0.68%,326075320,131698505,40.39%,230440052,558410991978,21216638,0.00%,1167720,15978681,1368.37%,0,0
7,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.22,0.07,0.08,6.82,2.58,0.02,1.33,1.83,184.319927603,636983674196,3.456,1641864368477,2.58,184303.7,1.0,636982383929,3.456,58,348526801771,4411975637,184303.98,1.0,1439.0,306049299949,1618378351,0.53%,0,273833915382,2556820,2556820,0,5539308289,2095048509,37.821,558463144005,3820697985,0.68%,326263768,126209267,38.68%,240665653,559082659457,20941243,0.00%,1220368,16011967,1312.06%,0,0
8,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.21,0.07,0.08,6.82,2.6,0.02,1.33,1.83,182.525957214,631511155167,3.46,1643487348689,2.6,182510.71,1.0,631469367938,3.46,67,345177953428,4369636778,182510.92,1.0,1465.0,305995177096,1615545110,0.53%,0,273981941835,2556760,2556760,0,5478812852,2050131734,37.419,558670906512,3758015813,0.67%,320270369,130485389,40.74%,275738623,558468103903,21052998,0.00%,747329,17006944,2275.70%,0,0
9,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.22,0.07,0.08,6.81,2.58,0.02,1.31,1.83,184.371540148,637557962732,3.458,1643163123087,2.58,184356.11,1.0,637556269769,3.458,45,348290339467,4408976323,184356.42,1.0,1463.0,306124304603,1740833649,0.57%,0,274472989818,2556767,2556767,0,5372277097,2052032576,38.197,559521053179,3745915221,0.67%,319753780,131561386,41.14%,243092403,557351663002,24563311,0.00%,2198612,16187208,736.25%,0,0
10,2020-04-20,binaryTrees_21,2.7.18,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.21,0.07,0.08,6.81,2.6,0.02,1.33,1.8,185.695255382,633114626988,3.41,1642247765182,2.59,185680.17,1.0,633042126999,3.409,34,351151431839,4445258086,185680.39,1.0,1516.0,305958125176,1622907461,0.53%,0,273793143052,2556769,2556769,0,5498593775,2119365073,38.544,557931413875,3860323002,0.69%,330834476,128526180,38.85%,325748188,558716423655,20673181,0.00%,2040645,23716902,1162.23%,0,0
1,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.63,0.27,0.05,0.05,6.4,2.65,0.0,1.09,1.95,205.659777514,755020011473,3.672,1999771082054,2.65,205636.21,1.0,754985308018,3.671,137,387854921728,4909495956,205636.68,1.0,2026.0,419474763265,2074740774,0.49%,0,313138075030,121795,121795,0,5050774327,1896785099,37.554,635316661514,3494255861,0.55%,270147415,98479289,36.45%,63292283,635098398578,15228395,0.00%,3248054,1312577,40.41%,0,0
2,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.63,0.27,0.05,0.05,6.4,2.64,0.01,0.99,1.74,228.916480372,756098725440,3.303,1998875646831,2.64,228898.62,1.0,756117063194,3.303,33,433314867313,5485330510,228898.96,1.0,1451.0,419434924220,2037425637,0.49%,0,313427614471,121780,121780,0,4930793506,1906633366,38.668,635401560669,3551741739,0.56%,262441500,97256307,37.06%,59035470,635114741894,15595708,0.00%,118477,1870819,1579.06%,0,0
3,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.39,2.66,0.0,0.99,1.74,228.195461403,752524859446,3.298,1999191740909,2.66,228178.14,1.0,752537490967,3.298,87,431937524208,5467908641,228178.44,1.0,1449.0,419383980839,2084842942,0.50%,0,313277198878,121734,121734,0,5062535334,1897642171,37.484,635312713342,3537703794,0.56%,265481248,96589633,36.38%,58218268,635148680560,14873146,0.00%,167162,1549974,927.23%,0,0
4,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.38,2.66,0.0,0.98,1.71,232.338448898,753109776656,3.242,1998066978520,2.65,232318.01,1.0,753080595860,3.242,69,439731791556,5566593218,232318.42,1.0,1466.0,419291477886,2054119530,0.49%,0,313218267450,121827,121827,0,5197347013,1910498736,36.759,635537553572,3566420315,0.56%,269490741,96941383,35.97%,63174865,635609026645,15165753,0.00%,473866,1342498,283.31%,0,0
5,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.4,2.66,0.0,0.99,1.74,228.192930472,752286259105,3.297,1999093060493,2.66,228171.06,1.0,752270631918,3.297,41,431936988143,5467893228,228171.48,1.0,1433.0,419375547341,2055212328,0.49%,0,313305956443,121814,121814,0,4964303665,1874841090,37.766,635570279481,3518577807,0.55%,261168068,95302657,36.49%,63327368,635215976089,15148084,0.00%,143493,1559221,1086.62%,0,0
6,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.39,2.65,0.0,0.99,1.74,228.350409563,753066545822,3.298,1999219234499,2.65,228332.81,1.0,753106312538,3.298,56,432226131658,5471564001,228333.15,1.0,1471.0,419471939851,2045728461,0.49%,0,313184528818,121778,121778,0,5199972165,1886043596,36.27,635538492366,3509064332,0.55%,276503824,97462908,35.25%,55337971,635201883204,14965555,0.00%,218664,2783641,1273.02%,0,0
7,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.4,2.66,0.0,1.0,1.74,227.851161651,751401736188,3.298,1998647439050,2.66,227832.41,1.0,751355765565,3.298,52,431287268448,5459668281,227832.74,1.0,1470.0,419309153144,2057059799,0.49%,0,313259772963,121745,121745,0,5013373731,1903082579,37.96,635130196016,3549929589,0.56%,255571663,95208529,37.25%,56598010,635388105662,14969040,0.00%,117365,1330824,1133.92%,0,0
8,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.63,0.27,0.05,0.05,6.39,2.64,0.0,0.99,1.74,229.115915776,756495975711,3.302,1998127364936,2.64,229098.74,1.0,756455484498,3.302,37,433688330005,5490069101,229099.05,1.0,1478.0,419251519168,2142086517,0.51%,0,313158434021,121811,121811,0,4894638449,1888903203,38.591,635132933898,3554468632,0.56%,259037820,101778215,39.29%,54491538,635597753888,15194825,0.00%,697219,1433780,205.64%,0,0
9,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.4,2.66,0.0,0.97,1.74,228.492365783,752683019455,3.294,1999295147717,2.66,228472.97,1.0,752661715035,3.294,57,432511056198,5475160193,228473.33,1.0,1484.0,419343737787,2078968546,0.50%,0,313152000668,121728,121728,0,5024942438,1890782859,37.628,635619274044,3476272140,0.55%,253411909,95281567,37.60%,60584771,635439501131,15058049,0.00%,94254,1814643,1925.27%,0,0
10,2009-02-13,binaryTrees_21,3.0.1,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.27,0.05,0.05,6.4,2.66,0.0,0.99,1.74,227.873168972,751549133551,3.298,1998709894079,2.66,227853.6,1.0,751532509238,3.298,45,431329155281,5460224326,227853.97,1.0,1486.0,419220739637,2063829534,0.49%,0,313250680619,121754,121754,0,4978100510,1874363069,37.652,635507308305,3522832356,0.55%,268168948,99141470,36.97%,71952189,635460657146,14776979,0.00%,212949,1774865,833.47%,0,0
1,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.67,2.71,0.01,1.16,1.94,194.520807079,712012828973,3.661,1926635975397,2.71,194503.47,1.0,711959051783,3.66,66,367336599700,4650018328,194503.76,1.0,2072.0,370187466615,1671432162,0.45%,0,312480801878,1942835,1942835,0,4706665607,1688697125,35.879,633021348202,3543405827,0.56%,307267733,115201589,37.49%,259015669,633378711459,15682634,0.00%,2442363,15788998,646.46%,0,0
2,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.69,2.71,0.01,0.98,1.74,215.858864652,709352128092,3.287,1918561561675,2.7,215837.66,1.0,709381749432,3.287,34,408578780433,5172214612,215838.02,1.0,1533.0,368325062721,1662147036,0.45%,0,312607044501,1942810,1942810,0,4689803423,1661629706,35.431,632922339311,3331129827,0.53%,329109499,124707525,37.89%,255751346,632022582338,15458174,0.00%,755672,13002455,1720.65%,0,0
3,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.71,2.73,0.01,1.05,1.74,216.671972163,713081434689,3.291,1944734776248,2.73,216649.74,1.0,713102758638,3.291,54,410106427312,5191548829,216650.1,1.0,1489.0,373972918773,1668183020,0.45%,0,313038742081,1942786,1942786,0,4852163736,1669566578,34.409,635492218865,3562553150,0.56%,331344220,121947435,36.80%,255961462,635669029693,15590383,0.00%,388433,11797775,3037.27%,0,0
4,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.65,0.24,0.05,0.06,6.67,2.68,0.01,1.0,1.74,217.28007988,715480802864,3.293,1923024843950,2.69,217262.67,1.0,715424881058,3.293,43,411272956123,5206315487,217262.97,1.0,1515.0,368303546864,1763676761,0.48%,0,312771620453,1942898,1942898,0,4655941984,1643744641,35.304,632380620720,3404504718,0.54%,334438284,135059775,40.38%,316876095,630592219117,15250383,0.00%,9046328,18163937,200.79%,0,0
5,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.68,2.72,0.01,1.0,1.71,219.303719405,708709639166,3.232,1927238158325,2.72,219284.8,1.0,708704632937,3.232,76,415046768742,5254093338,219285.16,1.0,1472.0,370241893958,1620121718,0.44%,0,312087398272,1942840,1942840,0,4797663368,1708733072,35.616,633067436953,3437040549,0.54%,294707091,109037632,37.00%,259054438,634417284960,14722027,0.00%,456267,11693695,2562.91%,0,0
6,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.65,0.24,0.05,0.06,6.67,2.68,0.01,1.02,1.74,217.405990525,716253288874,3.295,1918968674372,2.68,217389.47,1.0,716258871071,3.295,48,411503292048,5209232037,217389.79,1.0,1472.0,368521889240,1810571806,0.49%,0,312591152195,1942854,1942854,0,4642993067,1683374876,36.256,632319827929,3487326139,0.55%,331849976,131637306,39.67%,301154634,632494646539,15209587,0.00%,3295855,12073038,366.31%,0,0
7,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.68,2.72,0.01,1.0,1.74,215.017146485,707797563550,3.292,1928038473847,2.72,214999.79,1.0,707819486805,3.292,50,406980225985,5151965522,215000.15,1.0,1478.0,370387447991,1645030121,0.44%,0,312001469515,1942885,1942885,0,4676409667,1711960043,36.608,633570675224,3364098306,0.53%,293345058,104783576,35.72%,252202360,633591731285,15071007,0.00%,513342,14041592,2735.33%,0,0
8,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.7,2.72,0.01,1.0,1.74,216.016228637,710266737330,3.288,1936467993211,2.73,215992.53,1.0,710256810819,3.288,25,408868379894,5175882356,215992.91,1.0,1549.0,372177536886,1646831898,0.44%,0,312881171920,1942843,1942843,0,4680979591,1696270446,36.238,634241094017,3390707906,0.53%,313430664,115143205,36.74%,263100253,634578005827,15384660,0.00%,824442,11892934,1442.54%,0,0
9,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.65,0.24,0.05,0.05,6.66,2.69,0.01,1.01,1.74,217.578329412,717140872339,3.296,1923091742239,2.68,217555.59,1.0,717132846557,3.296,62,411839019583,5213494669,217555.91,1.0,1571.0,370359977940,1894047438,0.51%,0,312082943534,1942825,1942825,0,4731321797,1695197814,35.829,632644182289,3421605221,0.54%,311720546,114061203,36.59%,265100263,634339946713,15381536,0.00%,14984879,14002829,93.45%,0,0
10,2019-03-18,binaryTrees_21,3.4.10,binarytrees_compatible_all.py 21,1.0,0.37,0.66,0.24,0.05,0.05,6.67,2.7,0.01,1.05,1.74,216.000677537,710987279193,3.292,1918152768137,2.7,215978.52,1.0,710982615734,3.292,64,408832436348,5175417129,215978.85,1.0,1490.0,368314983972,1834558986,0.50%,0,312428426182,1942890,1942890,0,4775145711,1689635221,35.384,632725192508,3563499032,0.56%,310692263,110119143,35.44%,341850361,631977714732,15225685,0.00%,1488087,12030300,808.44%,0,0
1,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.05,6.51,2.61,0.02,1.25,1.91,209.32521205,756855792054,3.616,1976710956480,2.61,209308.26,1.0,756807215753,3.616,69,395393501029,5005079171,209308.62,1.0,1967.0,386400926608,1591620617,0.41%,0,321604231500,2508662,2508662,0,5457095557,2099010021,38.464,644690481964,4090446398,0.63%,343410661,129468480,37.70%,440203812,646001537815,19534920,0.00%,2910192,14013002,481.51%,0,0
2,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.06,6.5,2.61,0.01,1.11,1.74,229.698456901,755683098020,3.29,1977072812130,2.62,229672.17,1.0,755623900077,3.29,43,434762334626,5503670406,229672.6,1.0,1463.0,386735434226,1609596926,0.42%,0,321774438941,2508661,2508661,0,5491094619,2070475126,37.706,645906617127,4009892054,0.62%,352391848,139503316,39.59%,431964746,644925126153,19858916,0.00%,1362848,14271984,1047.22%,0,0
3,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.26,0.05,0.06,6.46,2.58,0.01,1.11,1.74,232.473075468,767006617878,3.3,1976586574382,2.58,232452.61,1.0,766988951963,3.3,42,440033447060,5570389790,232452.89,1.0,1543.0,386725039715,1994835307,0.52%,0,321713208425,2508623,2508623,0,5577106306,2076535191,37.233,645449555577,4035201363,0.63%,344190779,137975342,40.09%,457446737,645196788854,19778765,0.00%,2237823,15173877,678.06%,0,0
4,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.06,6.5,2.62,0.01,1.09,1.74,230.43024797,760836181976,3.302,1993117368125,2.62,230411.19,1.0,760868861858,3.302,64,436152838685,5521267786,230411.58,1.0,1455.0,390395378094,1601922964,0.41%,0,322431722469,2508679,2508679,0,5611391558,2047733159,36.492,647766666889,3949806411,0.61%,345622489,132472387,38.33%,399929773,648059465901,19548262,0.00%,678170,14077792,2075.85%,0,0
5,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.06,6.52,2.62,0.01,1.07,1.74,231.266389645,760557523639,3.289,1994543659083,2.62,231244.35,1.0,760547884379,3.289,45,437735070488,5541286193,231244.73,1.0,1480.0,390387022012,1591220615,0.41%,0,322279205686,2508702,2508702,0,5498258543,2069435942,37.638,648257883799,3875896742,0.60%,342408689,136995219,40.01%,400000784,647869211425,19654902,0.00%,647316,13954906,2155.81%,0,0
6,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.26,0.05,0.06,6.46,2.57,0.01,1.11,1.72,236.231250129,767932777562,3.251,1976183210227,2.57,236206.08,1.0,767939582860,3.251,60,447083949000,5659617988,236206.44,1.0,1465.0,386962821550,1979748739,0.51%,0,321821186494,2508691,2508691,0,5682372534,2206374300,38.828,645829486148,4102169186,0.64%,354193572,142217265,40.15%,426193732,645473879159,19907596,0.00%,1191285,15841384,1329.77%,0,4
7,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.39,0.64,0.26,0.05,0.06,6.48,2.6,0.01,1.13,1.74,231.018005384,761146759059,3.295,1977076070233,2.6,230992.83,1.0,761145782406,3.295,46,437250935226,5535188447,230993.21,1.0,1471.0,386855251315,1787102854,0.46%,0,321764705986,2508725,2508725,0,5794379851,2068423315,35.697,645354106586,4076721262,0.63%,366224986,136018610,37.14%,415765203,645561980831,19861763,0.00%,770593,14121198,1832.51%,0,0
8,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.05,6.5,2.62,0.01,1.09,1.74,230.32791931,758204931860,3.292,1983907960068,2.62,230310.9,1.0,758236749587,3.292,61,435972206614,5518979994,230311.23,1.0,1474.0,388641006880,1618985361,0.42%,0,321787175920,2508687,2508687,0,5495472478,2069157615,37.652,646524768602,3936773689,0.61%,346094178,128751372,37.20%,396450694,647129716390,19471189,0.00%,1142470,13991879,1224.70%,0,0
9,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.05,6.5,2.62,0.01,1.15,1.74,229.781055266,754810209279,3.285,1976499449909,2.62,229761.42,1.0,754818989370,3.285,54,434937707928,5505884991,229761.71,1.0,1556.0,386687810539,1623356009,0.42%,0,321728207155,2508634,2508634,0,5631734469,2081884611,36.967,645062187685,4112578542,0.64%,329589860,124983783,37.92%,406145442,645769456599,19694847,0.00%,492350,14186487,2881.38%,0,0
10,2020-09-05,binaryTrees_21,3.5.10,binarytrees_compatible_all.py 21,1.0,0.38,0.64,0.26,0.04,0.06,6.48,2.61,0.01,1.09,1.74,230.447648898,761012062494,3.303,1985159882956,2.61,230430.07,1.0,760954660751,3.302,55,436190501432,5521735347,230430.41,1.0,1460.0,388681515930,1654145493,0.43%,0,321666636263,2508717,2508717,0,5574256107,2064351064,37.034,647095053675,3931788905,0.61%,352504943,137586573,39.03%,433546403,646458052587,19719183,0.00%,1475032,14213633,963.62%,0,0
1,2021-09-04,binaryTrees_21,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.32,2.52,0.02,0.97,1.94,210.168794952,770913426476,3.668,1937755202355,2.51,210150.45,1.0,770948720775,3.669,111,397030173256,5026008148,210150.83,1.0,2007.0,379606418281,2027270012,0.53%,0,324063501395,3072394,3072394,0,4628836814,1649628956,35.638,604786631815,3175363506,0.53%,266802437,95837115,35.92%,447101942,604158416649,14994751,0.00%,2309805,213603107,9247.67%,0,0
