version,release_date,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 43
10.0.2,2018-07-17,nbody.java 50000000,2,1693916554,923892,java,0:02.55,7954164,33208,17476,106.7,0.2,34,4,0:02,0,4,371220,8,4753,0,33208,296,1,280,15,0,13.5,1.5,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,6996.5 MiB,1721.6 MiB,7076.8 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13335.6 MiB,
10.0.2,2018-07-17,nbody.java 50000000,3,1693916556,923892,java,0:03.73,7954164,33208,17476,100.0,0.2,34,4,0:03,0,4,371220,8,4753,0,33208,296,1,280,15,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6995.7 MiB,1722.5 MiB,7076.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13334.9 MiB,
11.0.20.1,2023-08-22,nbody.java 50000000,0,1693916840,924541,java,0:00.19,6807240,38236,26992,112.5,0.2,17,0,0:00,0,4,355836,8,3700,0,38236,296,1,280,15,0,15.4,2.9,0.0,81.6,0.0,0.0,0.0,0.0,15794.9 MiB,6983.5 MiB,1724.5 MiB,7086.9 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13325.0 MiB,
11.0.20.1,2023-08-22,nbody.java 50000000,1,1693916841,924541,java,0:01.36,6807240,38236,26992,100.0,0.2,17,0,0:01,0,4,355836,8,3700,0,38236,296,1,280,15,0,13.8,0.8,0.0,85.4,0.0,0.0,0.0,0.0,15794.9 MiB,6984.0 MiB,1723.8 MiB,7087.1 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13325.5 MiB,
11.0.20.1,2023-08-22,nbody.java 50000000,2,1693916842,924541,java,0:02.54,6807240,38236,26992,106.7,0.2,17,0,0:02,0,4,355836,8,3700,0,38236,296,1,280,15,0,13.8,0.0,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6990.6 MiB,1725.2 MiB,7079.1 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13332.2 MiB,
11.0.20.1,2023-08-22,nbody.java 50000000,3,1693916844,924541,java,0:03.71,6807240,38236,26992,100.0,0.2,17,0,0:03,0,4,355836,8,3700,0,38236,296,1,280,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,6989.9 MiB,1725.9 MiB,7079.1 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13331.4 MiB,
12.0.2,2019-07-16,nbody.java 50000000,0,1693917126,925163,java,0:00.18,6824492,37964,25884,112.5,0.2,17,1,0:00,0,4,356288,8,3875,0,37964,297,1,281,15,0,16.5,1.5,0.0,81.2,0.0,0.0,0.8,0.0,15794.9 MiB,6939.6 MiB,1724.3 MiB,7131.0 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13325.3 MiB,
12.0.2,2019-07-16,nbody.java 50000000,1,1693917127,925163,java,0:01.36,6824492,37964,25884,100.0,0.2,17,1,0:01,0,4,356288,8,3875,0,37964,297,1,281,15,0,12.9,2.3,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,6938.6 MiB,1724.9 MiB,7131.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.4 MiB,
12.0.2,2019-07-16,nbody.java 50000000,2,1693917129,925163,java,0:02.53,6824492,37964,25884,100.0,0.2,17,1,0:02,0,4,356288,8,3875,0,37964,297,1,281,15,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6940.4 MiB,1731.2 MiB,7123.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13326.2 MiB,
12.0.2,2019-07-16,nbody.java 50000000,3,1693917130,925163,java,0:03.70,6824492,37964,25884,100.0,0.2,17,1,0:03,0,4,356288,8,3875,0,37964,297,1,281,15,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,6939.6 MiB,1731.9 MiB,7123.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13325.4 MiB,
13.0.2,2020-01-14,nbody.java 50000000,0,1693917412,925789,java,0:00.18,6801944,37520,25584,112.5,0.2,17,5,0:00,0,4,356120,8,3798,0,37520,296,1,280,15,0,16.2,0.8,0.0,83.1,0.0,0.0,0.0,0.0,15794.9 MiB,6898.1 MiB,1722.8 MiB,7173.9 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13326.8 MiB,
13.0.2,2020-01-14,nbody.java 50000000,1,1693917413,925789,java,0:01.35,6801944,37520,25584,100.0,0.2,17,5,0:01,0,4,356120,8,3798,0,37520,296,1,280,15,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6895.4 MiB,1725.2 MiB,7174.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.2 MiB,
13.0.2,2020-01-14,nbody.java 50000000,2,1693917415,925789,java,0:02.52,6801944,37520,25584,100.0,0.2,17,5,0:02,0,4,356120,8,3798,0,37520,296,1,280,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,6898.1 MiB,1730.5 MiB,7166.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13326.9 MiB,
13.0.2,2020-01-14,nbody.java 50000000,3,1693917416,925789,java,0:03.69,6801944,37520,25584,93.8,0.2,17,5,0:03,0,4,356120,8,3798,0,37520,296,1,280,15,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,6897.9 MiB,1730.7 MiB,7166.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13326.6 MiB,
14.0.2,2020-07-14,nbody.java 50000000,0,1693917700,927195,java,0:00.18,6871416,37480,25392,120.0,0.2,18,2,0:00,0,4,357480,8,3856,0,37480,300,1,284,15,0,15.4,1.5,0.0,83.1,0.0,0.0,0.0,0.0,15794.9 MiB,6845.2 MiB,1726.0 MiB,7223.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13323.6 MiB,
14.0.2,2020-07-14,nbody.java 50000000,1,1693917701,927195,java,0:01.36,6871416,37480,25392,106.7,0.2,18,2,0:01,0,4,357480,8,3857,0,37480,300,1,284,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,6843.7 MiB,1727.1 MiB,7224.1 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13322.2 MiB,
14.0.2,2020-07-14,nbody.java 50000000,2,1693917702,927195,java,0:02.52,6871416,37480,25392,100.0,0.2,18,2,0:02,0,4,357480,8,3857,0,37480,300,1,284,15,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,6846.3 MiB,1732.4 MiB,7216.2 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.8 MiB,
14.0.2,2020-07-14,nbody.java 50000000,3,1693917703,927195,java,0:03.70,6871416,37480,25392,100.0,0.2,18,2,0:03,0,4,357480,8,3857,0,37480,300,1,284,15,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6846.2 MiB,1732.6 MiB,7216.1 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.7 MiB,
15.0.2,2021-01-19,nbody.java 50000000,0,1693917989,927813,java,0:00.16,6864832,35968,24880,106.7,0.2,18,2,0:00,0,4,358692,8,3635,0,35968,296,1,280,15,0,12.5,1.6,0.0,85.9,0.0,0.0,0.0,0.0,15794.9 MiB,6804.8 MiB,1723.5 MiB,7266.6 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13325.8 MiB,
15.0.2,2021-01-19,nbody.java 50000000,1,1693917990,927813,java,0:01.33,6864832,35968,24880,106.7,0.2,18,2,0:01,0,4,358692,8,3640,0,35968,296,1,280,15,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,6803.5 MiB,1724.6 MiB,7266.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.7 MiB,
15.0.2,2021-01-19,nbody.java 50000000,2,1693917991,927813,java,0:02.50,6864832,35968,24880,106.7,0.2,18,2,0:02,0,4,358692,8,3640,0,35968,296,1,280,15,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6810.7 MiB,1725.4 MiB,7258.8 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13331.8 MiB,
15.0.2,2021-01-19,nbody.java 50000000,3,1693917992,927813,java,0:03.67,6864832,35968,24880,106.7,0.2,18,2,0:03,0,4,358692,8,3640,0,35968,296,1,280,15,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,6810.2 MiB,1726.0 MiB,7258.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13331.4 MiB,
16.0.2,2021-07-20,nbody.java 50000000,0,1693918277,928500,java,0:00.15,6921584,36304,26068,93.8,0.2,19,2,0:00,0,4,354788,8,3478,0,36304,296,1,280,15,0,14.1,0.0,0.0,85.9,0.0,0.0,0.0,0.0,15794.9 MiB,6760.1 MiB,1725.6 MiB,7309.2 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.0 MiB,
16.0.2,2021-07-20,nbody.java 50000000,1,1693918278,928500,java,0:01.32,6921584,36304,26068,106.7,0.2,19,2,0:01,0,4,354788,8,3478,0,36304,296,1,280,15,0,13.6,1.5,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,6758.4 MiB,1726.9 MiB,7309.6 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13322.4 MiB,
16.0.2,2021-07-20,nbody.java 50000000,2,1693918279,928500,java,0:02.49,6921584,36304,26068,100.0,0.2,19,2,0:02,0,4,354788,8,3478,0,36304,296,1,280,15,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6773.4 MiB,1719.8 MiB,7301.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13337.4 MiB,
16.0.2,2021-07-20,nbody.java 50000000,3,1693918280,928500,java,0:03.66,6921584,36304,26068,106.7,0.2,19,2,0:03,0,4,354788,8,3478,0,36304,296,1,280,15,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15794.9 MiB,6771.2 MiB,1722.1 MiB,7301.6 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13335.2 MiB,
17.0.8.1,2023-08-22,nbody.java 50000000,0,1693918565,929157,java,0:00.18,6990144,39556,21392,112.5,0.2,19,4,0:00,0,4,362968,8,5326,0,39556,296,1,280,15,0,15.4,0.8,0.0,83.8,0.0,0.0,0.0,0.0,15794.9 MiB,6723.6 MiB,1717.0 MiB,7354.3 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13332.6 MiB,
17.0.8.1,2023-08-22,nbody.java 50000000,1,1693918566,929157,java,0:01.35,6990144,39556,21392,100.0,0.2,19,4,0:01,0,4,362968,8,5326,0,39556,296,1,280,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6720.9 MiB,1719.3 MiB,7354.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13330.1 MiB,
17.0.8.1,2023-08-22,nbody.java 50000000,2,1693918567,929157,java,0:02.51,6990144,39556,21392,93.8,0.2,19,4,0:02,0,4,362968,8,5326,0,39556,296,1,280,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6727.1 MiB,1721.1 MiB,7346.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13336.2 MiB,
17.0.8.1,2023-08-22,nbody.java 50000000,3,1693918569,929157,java,0:03.69,6990144,39556,21392,100.0,0.2,19,4,0:03,0,4,362968,8,5326,0,39556,296,1,280,15,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,6727.6 MiB,1720.6 MiB,7346.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13336.7 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,0,1693918851,929810,java,0:00.16,6989224,36416,26520,100.0,0.2,19,5,0:00,0,4,354612,8,3379,0,36416,296,1,280,15,0,13.7,1.5,0.0,84.7,0.0,0.0,0.0,0.0,15794.9 MiB,6675.7 MiB,1719.0 MiB,7400.2 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13330.6 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,1,1693918853,929810,java,0:01.33,6989224,36416,26520,100.0,0.2,19,5,0:01,0,4,354612,8,3380,0,36416,296,1,280,15,0,13.0,1.5,0.0,84.7,0.8,0.0,0.0,0.0,15794.9 MiB,6675.2 MiB,1719.1 MiB,7400.6 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13330.3 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,2,1693918854,929810,java,0:02.50,6989224,36416,26520,100.0,0.2,19,5,0:02,0,4,354612,8,3380,0,36416,296,1,280,15,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6682.9 MiB,1719.4 MiB,7392.6 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13337.9 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,3,1693918855,929810,java,0:03.67,6989224,36416,26520,100.0,0.2,19,5,0:03,0,4,354612,8,3380,0,36416,296,1,280,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6682.4 MiB,1719.9 MiB,7392.6 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13337.5 MiB,
19.0.2,2023-01-17,nbody.java 50000000,0,1693919138,930458,java,0:00.20,6999892,41584,28940,125.0,0.3,19,3,0:00,0,4,356628,8,4223,0,41584,297,1,281,15,0,18.3,0.8,0.0,80.9,0.0,0.0,0.0,0.0,15794.9 MiB,6610.1 MiB,1738.3 MiB,7446.5 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13311.2 MiB,
19.0.2,2023-01-17,nbody.java 50000000,1,1693919139,930458,java,0:01.36,6999892,41584,28940,93.8,0.3,19,3,0:01,0,4,356628,8,4224,0,41584,297,1,281,15,0,12.4,0.0,0.0,87.6,0.0,0.0,0.0,0.0,15794.9 MiB,6609.6 MiB,1738.5 MiB,7446.8 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13310.8 MiB,
19.0.2,2023-01-17,nbody.java 50000000,2,1693919140,930458,java,0:02.54,6999892,41584,28940,100.0,0.3,19,3,0:02,0,4,356628,8,4224,0,41584,297,1,281,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6612.7 MiB,1743.3 MiB,7438.9 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13313.9 MiB,
19.0.2,2023-01-17,nbody.java 50000000,3,1693919141,930458,java,0:03.71,6999892,41584,28940,100.0,0.3,19,3,0:03,0,4,356628,8,4224,0,41584,297,1,281,15,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,6612.8 MiB,1743.3 MiB,7438.8 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13314.1 MiB,
20.0.2,2023-07-18,nbody.java 50000000,0,1693919424,931093,java,0:00.19,6864876,40436,20744,118.8,0.3,18,2,0:00,0,4,359388,8,5768,0,40436,296,1,280,15,0,16.7,2.3,0.0,80.3,0.8,0.0,0.0,0.0,15794.9 MiB,6605.5 MiB,1727.8 MiB,7461.5 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13321.7 MiB,
20.0.2,2023-07-18,nbody.java 50000000,1,1693919425,931093,java,0:01.36,6864876,40436,20744,93.8,0.3,18,2,0:01,0,4,359388,8,5768,0,40436,296,1,280,15,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6604.5 MiB,1728.6 MiB,7461.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13320.7 MiB,
20.0.2,2023-07-18,nbody.java 50000000,2,1693919426,931093,java,0:02.53,6864876,40436,20744,93.8,0.3,18,2,0:02,0,4,359388,8,5768,0,40436,296,1,280,15,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,6609.0 MiB,1732.1 MiB,7453.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13325.2 MiB,
20.0.2,2023-07-18,nbody.java 50000000,3,1693919427,931093,java,0:03.70,6864876,40436,20744,93.8,0.3,18,2,0:03,0,4,359388,8,5768,0,40436,296,1,280,15,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,6608.5 MiB,1732.6 MiB,7453.7 MiB,4096.0 MiB,3676.2 MiB,419.8 MiB,13324.7 MiB,
