version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,binaryTrees_6.c 21,4.22601,1185,1699625189.441441,0.00,0.00,519.40,12.73,4078.60,1896.20,2.14,2697.90,0.00,10.80,37.50,45.50,32.20,69.70,1.20,511.90,2.50,697.60,0.00,0.07,0.03,0.02,0.16,0.00,4.79,0.02,82.14,13.16,0.03,0.22,73.85,69.40,69.80,98.81,300.00,300.00,101.76,99.63,1.24,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.36,52.89,0.04,2.83,0.00,0.00
g++-4.6 4.6.4,binaryTrees_6.c 21,4.21218,1219.9,1699625683.841559,0.00,0.00,518.50,12.73,4073.50,1896.20,1.92,2341.40,0.00,11.40,41.70,44.90,33.80,69.20,1.10,510.80,2.80,647.20,0.00,0.08,0.04,0.02,0.15,0.01,4.69,0.04,82.20,13.15,0.04,0.22,73.86,67.20,67.60,98.81,300.00,300.00,101.77,99.62,1.23,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.53,53.11,0.04,2.83,0.00,0.00
g++-4.7 4.7.4,binaryTrees_6.c 21,3.56768,1287.2,1699626171.765009,0.00,0.00,518.50,12.73,4070.30,1896.00,1.90,1873.40,0.00,9.90,28.00,38.80,24.80,64.90,0.40,442.50,2.60,536.60,0.00,0.05,0.05,0.02,0.18,0.00,4.90,0.03,81.97,13.16,0.03,0.24,73.83,66.00,67.20,98.83,300.00,300.00,101.75,99.61,1.23,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.83,44.77,0.04,2.60,0.00,0.00
g++-4.8 4.8.5,binaryTrees_6.c 21,3.60126,1254.3,1699626653.814189,0.00,0.00,519.40,12.77,4067.70,1896.00,1.92,1949.00,0.00,7.20,48.80,45.20,30.90,73.30,0.20,498.10,2.70,552.10,0.00,0.11,0.04,0.03,0.20,0.00,5.51,0.02,81.27,13.25,0.03,0.28,73.67,66.70,67.50,98.66,300.00,300.00,101.96,99.59,1.35,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.75,45.59,0.04,2.62,0.00,0.00
g++-4.9 4.9.3,binaryTrees_6.c 21,3.59046,1131.9,1699627136.094249,0.00,0.00,518.50,12.75,4066.70,1896.00,1.91,1965.90,0.00,9.30,24.60,39.10,33.50,72.10,0.50,513.80,2.10,601.30,0.00,0.05,0.04,0.02,0.20,0.00,5.44,0.02,81.41,13.20,0.04,0.28,73.74,67.00,67.40,98.70,300.00,300.00,101.77,99.58,1.33,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.66,45.54,0.04,2.62,0.00,0.00
g++-5 5.5.0,binaryTrees_6.c 21,3.47598,1206.5,1699627617.165095,0.00,0.00,518.90,12.76,4066.00,1896.00,1.93,1906.20,0.00,7.40,33.10,36.00,26.90,57.50,1.00,438.30,3.50,674.20,0.00,0.06,0.05,0.03,0.16,0.00,4.95,0.06,81.88,13.20,0.04,0.21,73.79,66.10,66.40,98.70,300.00,300.00,101.86,99.59,1.34,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.16,43.28,0.04,2.58,0.00,0.00
g++-6 6.5.0,binaryTrees_6.c 21,3.48903,1468.8,1699628085.433451,0.00,0.00,518.70,12.76,4066.00,1896.10,1.79,1931.80,0.00,10.60,20.10,33.30,28.80,65.60,0.60,450.30,3.20,718.30,0.00,0.04,0.03,0.02,0.18,0.00,4.96,0.04,81.90,13.22,0.04,0.26,73.73,66.10,66.40,98.71,300.00,300.00,101.97,99.56,1.35,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.32,43.42,0.04,2.58,0.00,0.00
g++-7 7.5.0,binaryTrees_6.c 21,3.70206,1285,1699628556.049193,0.00,0.00,518.80,12.76,4067.40,1896.10,1.84,2008.00,0.00,7.00,35.90,42.00,32.80,68.20,0.60,453.00,2.80,686.30,0.00,0.08,0.04,0.03,0.17,0.00,4.78,0.04,82.06,13.27,0.04,0.25,73.69,67.30,67.40,98.74,300.00,300.00,102.10,99.58,1.29,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.60,46.29,0.04,2.65,0.00,0.00
g++-8 ,binaryTrees_6.c 21,4.42417,1222.5,1699629047.885612,0.00,0.00,516.10,12.71,4062.00,1896.30,1.73,2350.30,0.00,10.50,28.00,39.10,34.10,77.00,0.60,493.60,5.20,833.20,0.00,0.06,0.03,0.03,0.17,0.00,4.33,0.06,82.58,13.14,0.02,0.24,73.89,66.40,66.70,98.81,300.00,300.00,101.66,99.60,1.22,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.72,55.88,0.04,2.93,0.00,0.00
g++-9 9.5.0,binaryTrees_6.c 21,4.38608,1274.8,1699629546.511018,0.00,0.00,515.90,12.71,4059.50,1896.20,1.77,2356.30,0.00,11.30,47.00,48.80,33.10,72.00,1.30,505.30,4.50,850.00,0.00,0.05,0.04,0.02,0.15,0.00,4.45,0.10,82.43,13.22,0.02,0.21,73.83,67.50,67.60,98.81,300.00,300.00,101.73,99.57,1.21,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.56,56.80,0.04,2.92,0.00,0.00
g++-10 10.5.0,binaryTrees_6.c 21,3.09246,1295.5,1699630031.878694,0.00,0.00,517.60,12.76,4055.00,1896.20,1.93,1802.70,0.00,9.10,32.70,34.90,24.30,51.00,0.10,452.60,3.90,651.90,0.00,0.04,0.04,0.03,0.17,0.00,5.87,0.12,80.91,13.20,0.04,0.23,73.76,66.30,66.80,98.67,300.00,300.00,102.02,99.55,1.38,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.77,39.71,0.04,2.44,0.00,0.00
g++-11 11.4.0,binaryTrees_6.c 21,3.12211,1561.8,1699630492.815972,0.00,0.00,517.30,12.72,4065.40,1895.90,1.91,1789.80,0.00,8.40,24.00,37.40,23.50,56.60,0.90,441.50,3.80,658.80,0.00,0.05,0.05,0.02,0.19,0.00,5.70,0.11,81.07,13.26,0.04,0.28,73.70,66.90,67.20,98.86,300.00,300.00,101.79,99.52,1.19,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.48,40.34,0.03,2.44,0.00,0.00
g++-12 12.3.0,binaryTrees_6.c 21,3.09075,1150.5,1699630954.010019,0.00,0.00,517.00,12.73,4061.00,1896.00,1.93,1768.10,0.00,18.40,25.30,38.00,30.80,57.30,0.40,441.10,3.30,578.20,0.00,0.03,0.04,0.04,0.19,0.00,5.63,0.04,81.24,13.17,0.06,0.26,73.78,65.70,66.60,98.82,300.00,300.00,101.72,99.56,1.22,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.14,39.09,0.03,2.43,0.00,0.00
g++-13 13.1.0,binaryTrees_6.c 21,3.08852,1158.1,1699631414.549124,0.00,0.00,516.80,12.73,4060.80,1896.00,1.94,1751.90,0.00,13.10,28.10,34.60,28.20,54.60,0.60,418.70,2.50,614.80,0.00,0.06,0.03,0.03,0.18,0.00,5.54,0.05,81.31,13.24,0.05,0.23,73.75,66.20,67.40,98.79,300.00,300.00,101.76,99.53,1.22,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.79,39.75,0.03,2.43,0.00,0.00
