test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.36,0.71,0.00,0.00,0.28,6.74,2.86,0.00,0.00,2.16,2954941071 ns,12051419663,4.079 GHz,34415194556,2.86,2954.38 msec,1.000,12050728400,4.079 GHz,1,5584287469,70700484,2954.37 msec,1.000,22 C,647796253,22053,0.00%,0,5077153951,143,143,0,282320,20965,7.426,7887222631,142848,0.00%,29845,12071,40.45%,454957,7956966581,2743,0.00%,3546,3548,100.06%,0,0
2,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.35,0.71,0.00,0.00,0.28,6.75,2.86,0.00,0.00,2.16,2926474519 ns,11950131996,4.085 GHz,34169607313,2.86,2925.49 msec,1.000,11946039413,4.083 GHz,0,5534989204,70065753,2925.50 msec,1.000,11 C,650856439,27055,0.00%,0,5037799923,142,142,0,752315,215045,28.584,7905644903,155417,0.00%,24920,4945,19.84%,492530,7913494448,47,0.00%,2480,6225,251.01%,0,0
3,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.35,0.71,0.00,0.00,0.29,6.73,2.85,0.00,0.00,2.16,2933648012 ns,11930607886,4.068 GHz,34049096183,2.85,2933.14 msec,1.000,11927539130,4.066 GHz,1,5533168499,70044829,2933.15 msec,1.000,17 C,650126216,16224,0.00%,0,5058059050,143,143,0,426482,166995,39.156,7915558827,190197,0.00%,14586,948,6.50%,339550,7918371032,390,0.00%,2765,3299,119.31%,0,0
4,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.35,0.71,0.00,0.00,0.28,6.53,2.86,0.00,0.00,2.16,2927857746 ns,11927903608,4.075 GHz,34040683881,2.85,2927.16 msec,1.000,11904335711,4.067 GHz,1,5526845951,69994494,2927.17 msec,1.000,14 C,649128554,19919,0.00%,0,5043438667,142,142,0,365286,172516,47.228,7914940048,110128,0.00%,10150,946,9.32%,329530,7912499153,63,0.00%,1193,2887,241.99%,0,0
5,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.35,0.71,0.00,0.00,0.29,6.74,2.86,0.00,0.00,2.16,2933085279 ns,11936578191,4.071 GHz,34141361862,2.86,2932.41 msec,1.000,11938213147,4.071 GHz,3,5533781886,70064117,2932.42 msec,1.000,4 C,650690875,21401,0.00%,0,5056288505,144,144,0,607209,189084,31.140,7890568113,191129,0.00%,16568,1043,6.30%,355799,7922272393,470,0.00%,1976,3291,166.55%,0,0
6,g++-11 11.4.0,nbody_2_original.c 50000000,0.99,0.35,0.71,0.00,0.00,0.29,6.56,2.85,0.00,0.00,2.16,2943158319 ns,11988627531,4.074 GHz,34161776869,2.85,2942.61 msec,1.000,11984207087,4.073 GHz,1,5553870809,70297086,2942.61 msec,1.000,11 C,650723941,14096,0.00%,0,5049210186,145,145,0,110406,14828,13.430,7899786390,168314,0.00%,29041,13260,45.66%,299693,7906692901,7,0.00%,3782,2223,58.78%,0,0
7,g++-11 11.4.0,nbody_2_original.c 50000000,0.99,0.35,0.71,0.00,0.00,0.29,6.75,2.85,0.00,0.00,2.15,2956113072 ns,11944758774,4.042 GHz,34100920911,2.85,2955.36 msec,1.000,11954374388,4.045 GHz,2,5554457535,70323744,2955.36 msec,1.000,2 C,652036875,21489,0.00%,0,5059189902,142,142,0,319926,24021,7.508,7913370341,135756,0.00%,19497,792,4.06%,472382,7921264475,2720,0.00%,7727,3630,46.98%,0,0
8,g++-11 11.4.0,nbody_2_original.c 50000000,0.99,0.35,0.71,0.00,0.00,0.29,6.75,2.86,0.00,0.00,2.14,2988534343 ns,11954112749,4.001 GHz,34123518158,2.86,2987.50 msec,1.000,11970817078,4.007 GHz,2,5592212272,70849987,2987.51 msec,1.000,1 C,651388505,29611,0.00%,0,5058626570,142,142,0,336828,37574,11.155,7912188080,159862,0.00%,25194,4038,16.03%,515448,7906497003,568,0.00%,10218,5486,53.69%,0,0
9,g++-11 11.4.0,nbody_2_original.c 50000000,1.00,0.42,0.60,0.00,0.00,0.40,5.90,2.39,0.00,0.01,2.16,3510201912 ns,14297977606,4.075 GHz,34119974769,2.39,3509.09 msec,1.000,14299361712,4.075 GHz,4,6629829452,83934555,3509.08 msec,1.000,3 C,650987513,23632,0.00%,0,5054848508,145,145,0,435476,59284,13.614,7897001952,195425,0.00%,24184,3831,15.84%,519882,7911936688,23,0.00%,2781,7842,281.98%,0,0
10,g++-11 11.4.0,nbody_2_original.c 50000000,0.99,0.35,0.71,0.00,0.00,0.29,6.74,2.85,0.00,0.00,2.09,3052462323 ns,11952481111,3.917 GHz,34021206662,2.84,3051.38 msec,1.000,11933305470,3.911 GHz,3,5705332145,72280859,3051.41 msec,1.000,1 C,648954504,30702,0.00%,0,5056092702,142,142,0,649989,166995,25.692,7905353675,152372,0.00%,34626,1533,4.43%,502092,7900004403,516,0.00%,11987,5437,45.36%,0,0
