test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.00,0.10,7.05,3.16,0.00,0.00,2.15,8467307399 ns,34269117623,4.048 GHz,108163596881,3.16,8465.96 msec,1.000,34268538271,4.048 GHz,6,15936236471,201784157,8465.98 msec,1.000,2 C,17905729202,68561,0.00%,0,16701871053,136,136,0,920139,67464,7.332,30662840179,463485,0.00%,64405,4155,6.45%,1211512,30654466948,1042,0.00%,52514,12537,23.87%,0,0
2,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.00,0.10,7.06,3.16,0.00,0.00,2.07,8873460393 ns,34254264670,3.861 GHz,108116072393,3.15,8871.78 msec,1.000,34260383397,3.862 GHz,8,16554426704,209660600,8871.84 msec,1.000,2 C,17906636709,85589,0.00%,0,16701040682,139,139,0,1316455,84915,6.450,30696680966,535057,0.00%,76858,4545,5.91%,1270215,30635983755,913,0.00%,126367,13231,10.47%,0,0
3,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.00,0.10,7.06,3.16,0.00,0.00,2.15,8504683998 ns,34276424406,4.031 GHz,108228670657,3.16,8503.70 msec,1.000,34275848270,4.031 GHz,3,15940644495,201768734,8503.71 msec,1.000,2 C,17900510298,51989,0.00%,0,16694309611,137,137,0,812389,191243,23.541,30681505862,404614,0.00%,36433,2016,5.53%,968802,30669806042,250,0.00%,89859,8629,9.60%,0,0
4,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.00,0.10,7.04,3.16,0.00,0.00,2.11,8688615181 ns,34277790040,3.946 GHz,108178552852,3.16,8687.37 msec,1.000,34283794971,3.946 GHz,4,16229500102,205455681,8687.38 msec,1.000,3 C,17914239098,57719,0.00%,0,16722115297,139,139,0,469396,47528,10.125,30675986089,435020,0.00%,36009,3436,9.54%,1015430,30666735436,124,0.00%,115751,9704,8.38%,0,0
5,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.00,0.10,7.06,3.16,0.00,0.00,1.96,9304457290 ns,34289802015,3.686 GHz,108268096118,3.16,9302.82 msec,1.000,34289712704,3.686 GHz,10,17530774773,221935577,9302.84 msec,1.000,2 C,17910913093,79005,0.00%,0,16712250173,139,139,0,1413289,151001,10.684,30681011875,602978,0.00%,81248,5892,7.25%,1402623,30668179433,1349,0.00%,84875,18693,22.02%,0,0
6,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.13,0.00,0.10,7.05,3.16,0.00,0.00,1.96,9294314536 ns,34300556590,3.691 GHz,108262515641,3.16,9292.85 msec,1.000,34290804233,3.690 GHz,10,17465440161,221045221,9292.87 msec,1.000,2 C,17904171198,90723,0.00%,0,16703011959,140,140,0,959726,60013,6.253,30661839050,520299,0.00%,67819,2571,3.79%,1350636,30644971623,697,0.00%,105314,17354,16.48%,0,0
7,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.00,0.10,7.04,3.16,0.00,0.00,1.96,9308280224 ns,34306431360,3.686 GHz,108232889954,3.15,9306.65 msec,1.000,34312006360,3.687 GHz,12,17517314923,221781991,9306.67 msec,1.000,2 C,17917750612,74436,0.00%,0,16717374987,137,137,0,1152117,64501,5.598,30680302055,567072,0.00%,83492,4374,5.24%,1460874,30638480913,806,0.00%,91357,15234,16.68%,0,0
8,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.00,0.10,7.05,3.15,0.00,0.00,2.11,8640763277 ns,34407856798,3.983 GHz,107901385371,3.14,8639.72 msec,1.000,34437034141,3.986 GHz,9,16281032400,206115648,8639.75 msec,1.000,2 C,17823010317,60027,0.00%,0,16725076360,139,139,0,918833,187014,20.353,30749154251,519119,0.00%,86021,5165,6.00%,1294748,30737260473,766,0.00%,58534,14111,24.11%,0,0
9,g++-10 10.5.0,nbody_2.c 50000000,0.99,0.32,0.77,0.14,0.00,0.10,7.04,3.15,0.00,0.00,1.94,9400531153 ns,34369924453,3.657 GHz,108121919315,3.15,9398.73 msec,1.000,34359777525,3.656 GHz,9,17726688233,224378018,9398.76 msec,1.000,2 C,17908406217,84393,0.00%,0,16684142781,136,136,0,1606434,88712,5.522,30646396742,602244,0.00%,107759,15117,14.03%,1672679,30614855775,3944,0.00%,89144,17671,19.82%,0,0
10,g++-10 10.5.0,nbody_2.c 50000000,1.00,0.32,0.77,0.14,0.00,0.10,7.05,3.16,0.00,0.00,1.94,9381378627 ns,34371212271,3.664 GHz,108312996729,3.15,9379.72 msec,1.000,34377832654,3.665 GHz,18,17700722955,224075092,9379.74 msec,1.000,2 C,17895452573,79937,0.00%,0,16713526235,137,137,0,1657676,199091,12.010,30624851841,607620,0.00%,77677,3025,3.89%,1438430,30626252069,1821,0.00%,73014,15564,21.32%,0,0
