test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.31,0.79,0.12,0.00,0.08,7.22,3.20,0.00,0.00,2.14,8670412339 ns,34846341741,4.020 GHz,111493209442,3.20,8668.81 msec,1.000,34876654472,4.023 GHz,3,16324533892,206567078,8668.83 msec,1.000,2 C,16809217128,104868,0.00%,0,15870149636,137,137,0,928258,97633,10.518,33161593377,491131,0.00%,68549,5922,8.64%,1139687,33196636953,2804,0.00%,54758,16349,29.86%,0,0
2,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.31,0.79,0.12,0.00,0.09,7.22,3.20,0.00,0.00,2.16,8603772801 ns,35076533673,4.077 GHz,111079186764,3.17,8602.89 msec,1.000,35082258114,4.078 GHz,2,16261930590,205892455,8602.89 msec,1.000,3 C,16775484493,128729,0.00%,0,15761990173,137,137,0,742242,57183,7.704,33210564239,388985,0.00%,55736,3242,5.82%,949338,33217609097,623,0.00%,19778,7442,37.63%,0,0
3,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.31,0.79,0.12,0.00,0.08,7.23,3.19,0.00,0.00,2.13,8731249456 ns,35020579667,4.011 GHz,111588799539,3.19,8730.18 msec,1.000,35035905803,4.013 GHz,5,16464967726,208373607,8730.19 msec,1.000,2 C,16863741555,121634,0.00%,0,15914517132,136,136,0,755290,63824,8.450,33126150224,437540,0.00%,66518,4303,6.47%,1049646,33274962745,366,0.00%,45852,10671,23.27%,0,0
4,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.31,0.79,0.12,0.00,0.08,7.23,3.21,0.00,0.00,2.09,8908987761 ns,34890131893,3.917 GHz,111884866598,3.21,8907.90 msec,1.000,34903830939,3.918 GHz,3,16714166783,211557499,8907.91 msec,1.000,2 C,16800026290,95659,0.00%,0,15861378993,139,139,0,679468,45052,6.630,33172333275,424989,0.00%,47892,2559,5.34%,1090431,33156624601,3059,0.00%,81850,8045,9.83%,0,0
5,g++-4.8 4.8.5,nbody_2.c 50000000,0.98,0.31,0.79,0.12,0.00,0.08,7.21,3.20,0.00,0.00,2.07,9066672819 ns,34972717026,3.858 GHz,111832994793,3.20,9065.54 msec,1.000,34960032864,3.856 GHz,6,16867458660,213490149,9065.61 msec,1.000,1 C,16796898525,85149,0.00%,0,15847472693,138,138,0,738217,59507,8.061,33155988544,454720,0.00%,53924,2592,4.81%,1026336,33154243669,302,0.00%,143513,10641,7.41%,0,0
6,g++-4.8 4.8.5,nbody_2.c 50000000,0.98,0.31,0.79,0.12,0.00,0.08,7.23,3.20,0.00,0.00,2.07,9055275996 ns,34891146864,3.854 GHz,111802025340,3.20,9054.17 msec,1.000,34908635679,3.856 GHz,6,16887393258,213800613,9054.18 msec,1.000,2 C,16828553689,120458,0.00%,0,15849918556,136,136,0,712204,40218,5.647,33166599428,453853,0.00%,50135,3000,5.98%,1070996,33124916264,263,0.00%,143501,13752,9.58%,0,0
7,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.31,0.79,0.12,0.00,0.09,7.22,3.20,0.00,0.00,2.05,9084580580 ns,34947118564,3.847 GHz,111881337344,3.20,9083.49 msec,1.000,34937165984,3.846 GHz,6,17012533117,215290349,9083.55 msec,1.000,2 C,16805504405,85144,0.00%,0,15863734228,137,137,0,578068,54605,9.446,33204861965,428040,0.00%,36880,3422,9.28%,1017029,33155929754,178,0.00%,116375,11285,9.70%,0,0
8,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.31,0.79,0.12,0.00,0.09,7.19,3.18,0.00,0.00,2.05,9143723040 ns,35144559619,3.844 GHz,111699270525,3.18,9142.47 msec,1.000,35165865374,3.846 GHz,5,17112035767,216580625,9142.48 msec,1.000,2 C,16790944855,76660,0.00%,0,15850783904,139,139,0,664796,70814,10.652,33178042686,518583,0.00%,59482,13913,23.39%,1046650,33147935167,172,0.00%,91041,6959,7.64%,0,0
9,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.31,0.79,0.12,0.00,0.08,7.24,3.20,0.00,0.00,1.90,9726377585 ns,34916900283,3.590 GHz,111805430188,3.20,9724.89 msec,1.000,34909659284,3.590 GHz,9,18333935617,232112741,9724.90 msec,1.000,2 C,16806461404,110732,0.00%,0,15845585396,136,136,0,1265098,106245,8.398,33175769701,588254,0.00%,92134,8159,8.86%,1368643,33148801639,498,0.00%,92893,17503,18.84%,0,0
10,g++-4.8 4.8.5,nbody_2.c 50000000,0.98,0.31,0.79,0.12,0.00,0.08,7.24,3.21,0.00,0.00,2.07,9046244571 ns,34875126436,3.856 GHz,111867849034,3.21,9045.04 msec,1.000,34905204111,3.859 GHz,6,16889954244,213867845,9045.05 msec,1.000,2 C,16818770188,108226,0.00%,0,15856087452,141,141,0,596204,62113,10.418,33140054040,444190,0.00%,45160,4321,9.57%,1087006,33150076348,333,0.00%,132581,12470,9.41%,0,0
