test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-5 5.5.0,nbody_2_original.c 50000000,0.002692,1734,1692865069.350818,-,-,582,25.64,2200,1955,0.79,24,0,0,10,18,27,24,0,0,0,0,0.00,7.39,12.56,22.44,34.81,0.00,0.00,0.00,0.00,44.30,13.53,16.53,0.00,42,42,74.29,300,300,183.57,99.33,30.55,30.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00
2,g++-5 5.5.0,nbody_2_original.c 50000000,0.002068,1384,1692865069.400912,-,-,811,27.43,2922,1918,0.75,35,0,0,20,24,8,27,0,8,0,0,0.00,9.91,39.31,11.56,9.57,0.00,3.05,0.00,0.00,69.79,1.35,1.43,0.00,44,45,0.00,300,300,181.40,98.50,93.29,92.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
3,g++-5 5.5.0,nbody_2_original.c 50000000,0.001972,1219,1692865069.448362,-,-,916,27.58,3200,1967,0.69,20,0,1,29,34,8,14,0,4,0,0,0.10,21.65,17.65,13.18,22.46,0.00,0.56,0.00,0.00,63.02,3.86,5.54,0.00,46,46,0.00,300,300,192.66,99.40,100.04,99.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
4,g++-5 5.5.0,nbody_2_original.c 50000000,0.001856,1194,1692865069.488580,-,-,911,28.75,3100,1937,0.76,37,0,6,50,18,0,16,0,5,0,0,0.59,34.05,25.70,0.00,10.88,0.00,2.64,0.00,0.00,71.25,0.00,0.00,0.00,49,49,53.88,300,300,194.40,100.16,97.49,97.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
5,g++-5 5.5.0,nbody_2_original.c 50000000,0.002005,1250,1692865069.529062,-,-,839,26.29,3100,1951,0.75,40,0,0,28,25,15,15,0,8,0,0,0.00,35.96,13.97,5.74,10.02,0.00,10.62,0.00,0.00,61.33,1.59,9.20,1.60,48,48,0.00,300,300,177.22,99.67,67.57,66.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
6,g++-5 5.5.0,nbody_2_original.c 50000000,0.006187,4892,1692865069.570467,-,-,585,22.12,3100,1616,1.02,46,0,0,42,36,10,3,0,0,0,0,0.00,26.26,27.07,0.99,12.17,0.00,0.00,0.00,0.00,77.71,0.18,0.00,0.00,50,49,0.00,300,300,88.11,48.33,46.24,46.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.00,0.00,0.00,0.00
7,g++-5 5.5.0,nbody_2_original.c 50000000,0.002144,1315,1692865069.609919,-,-,936,29.05,3100,1970,0.64,24,0,1,16,7,23,37,0,0,0,0,0.09,15.58,7.79,10.77,40.02,0.00,0.00,0.00,0.00,49.29,1.89,19.76,0.00,49,49,0.00,300,300,194.90,100.92,101.14,100.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
8,g++-5 5.5.0,nbody_2_original.c 50000000,0.002058,1319,1692865069.643557,-,-,656,21.15,3100,1898,0.82,26,0,0,5,21,13,11,0,0,0,0,0.00,4.37,24.88,28.47,21.43,0.00,0.00,0.00,0.00,58.25,18.73,1.87,0.00,49,49,0.00,300,300,170.36,98.59,95.45,94.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.01,0.00,0.00
9,g++-5 5.5.0,nbody_2_original.c 50000000,0.001969,1306,1692865069.676156,-,-,718,22.65,3100,1939,0.79,21,0,0,7,22,12,10,0,1,0,0,0.00,7.77,25.60,30.47,10.36,0.00,5.13,0.00,0.00,58.86,18.07,0.42,0.00,48,48,0.00,300,300,166.72,98.42,98.42,98.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
10,g++-5 5.5.0,nbody_2_original.c 50000000,0.001911,1288,1692865069.709763,-,-,680,21.19,3100,1962,0.86,27,0,0,4,5,11,25,0,0,0,0,0.00,3.87,6.23,23.97,47.67,0.00,0.00,0.00,0.00,33.83,25.22,19.76,0.00,48,48,52.33,300,300,174.12,99.82,101.43,99.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
