test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.002287,1456,1692869120.056572,-,-,694,27.13,2500,1941,0.80,24,0,3,39,35,7,3,0,7,0,0,0.31,32.44,16.70,10.36,4.42,0.00,11.06,0.00,0.00,72.56,0.31,0.00,0.00,48,49,43.73,300,300,198.81,100.79,77.62,77.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
2,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001944,1275,1692869120.101924,-,-,680,22.82,2892,1953,0.85,37,0,1,14,5,10,21,0,0,0,0,0.15,27.83,7.36,11.42,33.08,0.00,0.00,0.00,0.00,64.34,11.40,1.44,0.00,50,50,51.44,300,300,186.37,99.16,101.52,99.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
3,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001770,1134,1692869120.134387,-,-,750,21.81,3300,1975,0.84,17,0,1,10,9,13,13,0,1,0,0,0.17,13.16,12.60,13.05,36.84,0.00,5.93,0.00,0.00,52.55,12.03,13.61,0.00,52,52,0.00,300,300,175.92,100.45,101.61,99.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
4,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001671,1087,1692869120.164603,-,-,816,23.31,3400,1953,0.84,36,0,1,14,13,7,15,0,4,0,0,0.18,16.34,22.38,9.87,21.54,0.00,9.16,0.00,0.00,74.58,0.00,2.10,0.00,54,54,0.00,300,300,184.26,100.74,96.35,96.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
5,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001719,1141,1692869120.195531,-,-,711,20.56,3459,1896,0.90,16,0,0,7,6,18,16,0,1,0,0,0.00,21.23,7.80,32.87,16.11,0.00,1.51,0.00,0.00,71.40,5.07,2.97,0.00,55,55,0.00,300,300,164.30,97.73,96.48,94.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
6,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001630,1038,1692869120.226205,-,-,718,19.71,3500,1972,0.93,18,0,2,11,13,13,4,0,1,0,0,0.18,40.00,9.82,17.06,11.35,0.00,5.34,0.00,0.00,67.59,12.69,0.00,0.00,55,55,0.00,300,300,172.45,101.24,100.08,99.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
7,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001753,1166,1692869120.257173,-,-,736,20.31,3500,1963,0.87,22,0,0,5,1,11,30,0,0,0,0,0.00,10.27,2.80,26.13,43.53,0.00,0.00,0.00,0.00,43.12,18.94,17.62,0.00,55,56,0.00,300,300,169.77,98.05,94.38,94.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
8,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001680,1057,1692869120.286835,-,-,771,21.46,3404,2002,0.84,24,0,2,11,9,17,6,0,0,0,0,0.24,15.30,14.82,27.08,25.71,0.00,0.00,0.00,0.00,57.64,20.90,0.00,0.00,57,57,0.00,300,300,175.02,102.60,99.36,98.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
9,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001921,1225,1692869120.315836,-,-,479,13.36,3500,1943,0.95,32,0,0,1,1,4,12,0,4,0,0,0.00,5.62,3.02,14.94,58.82,0.00,6.40,0.00,0.00,32.61,18.87,33.68,1.48,54,56,0.00,300,300,131.36,97.13,99.85,97.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00
10,g++-4.6 4.6.4,nbody_2_original.c 50000000,0.001744,1119,1692869120.345607,-,-,613,15.58,3800,1963,0.88,25,0,0,1,3,0,11,0,10,0,0,0.00,4.70,3.67,0.00,20.01,0.00,59.06,0.00,0.00,32.35,0.00,21.73,30.34,57,57,0.00,300,300,144.49,96.10,100.66,96.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00
