version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,nbody.py 50000000,532.047,1246,1694313756.19817,0,0,442.8,12.66,3499,1896,2.66,219677.8,0,410.3,8693.1,5739.3,2802.2,5573.6,23.1,26621.6,761.6,75171.7,0,0.05,0.02,0.01,0.07,0,1.72,0.1,85.33,12.94,0.01,0.11,74.29,78.9,79.7,99.85,450,300,101.14,99.77,0.08,0.08,0,0,0,0,0,0,0,0,0,6460.98,5366.52,0.28,150.99,0,0
Python 2.7.18,nbody.py 50000000,457.321,1283.8,1694329472.32259,0,0,440.4,12.73,3460.2,1896,2.78,187437.7,3.2,633.3,10867.6,6926.9,2979.3,6360.2,19.5,24872,513.8,60607.2,0,0.05,0.03,0.01,0.09,0,1.82,0.08,85.15,13.02,0.01,0.12,74.11,78.4,79.9,99.84,450,300,101.74,99.78,0.09,0.09,0,0,0,0,0,0,0,0,0,5529.74,4585.84,0.28,130.64,0,0
Python 3.0.1,nbody.py 50000000,572.36,1277.1,1694344668.59697,0,0,442.1,12.71,3479.3,1896,2.48,238530.6,0,760.3,14226.4,6870.2,3479.3,7437.1,29.2,29843,518.5,79661.2,0,0.06,0.03,0.01,0.08,0,1.76,0.05,85.29,12.98,0.02,0.11,74.2,80.1,80.5,99.85,450,300,101.46,99.79,0.08,0.08,0,0,0,0,0,0,0,0,0,6886.85,5696.66,0.34,161.38,0,0
Python 3.4.10,nbody.py 50000000,495.932,1278.4,1694361617.24184,0,0,438.1,12.72,3446.1,1896,2.59,201160.4,0,743,9737.5,6669.6,3267.3,6427.6,26,25721,375.1,67527.7,0,0.05,0.03,0.01,0.08,0,1.76,0.05,85.27,12.99,0.01,0.11,74.17,79,80,99.9,450,300,101.58,99.78,0.08,0.08,0,0,0,0,0,0,0,0,0,5959.01,4926.57,0.27,139.84,0,0
Python 3.5.10,nbody.py 50000000,494.078,1286.1,1694376968.36004,0,0,438.3,12.72,3447.2,1896,2.59,208735.5,0,794.4,12593.3,7354.5,3299.8,6196.8,24.6,25925.3,819.1,70969.1,0,0.06,0.03,0.01,0.08,0,1.78,0.12,85.18,12.94,0.01,0.11,74.22,80.6,80.9,99.85,450,300,101.42,99.77,0.08,0.08,0,0,0,0,0,0,0,0,0,5950.22,4920.94,0.27,139.41,0,0
Python 3.6.15,nbody.py 50000000,499.872,1281.3,1694392298.68092,0,0,438.1,12.66,3461.1,1896,2.52,195036,0,483.1,8388.7,5526.9,2421.2,5405.1,27.6,25876.2,308.1,61840.4,0,0.03,0.02,0.01,0.08,0,1.76,0.04,85.37,12.91,0.01,0.1,74.32,80.4,81.3,99.85,450,300,101.2,99.78,0.08,0.08,0,0,0,0,0,0,0,0,0,5988.96,4947.71,0.27,140.53,0,0
Python 3.7.16,nbody.py 50000000,455.986,1313.9,1694426043.315668,0.00,0.00,460.70,12.66,3638.30,1896.00,2.68,237871.40,4.00,589.30,7110.80,5069.90,3093.30,6295.90,30.30,28225.10,3923.00,101476.40,0.00,0.04,0.03,0.01,0.10,0.00,1.99,0.48,84.65,13.02,0.01,0.14,74.16,82.20,83.20,99.51,450.00,300.00,101.22,99.69,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6438.82,5300.64,0.29,271.99,0.00,0.00
Python 3.8.16,nbody.py 50000000,543.618,1247.2,1694441498.878468,0.00,0.00,430.30,12.71,3387.60,1896.00,2.58,261594.50,0.00,650.90,9956.90,6518.80,3579.30,7792.60,36.30,31821.00,2915.80,105791.60,0.00,0.04,0.03,0.01,0.10,0.00,1.92,0.31,84.86,12.99,0.01,0.13,74.15,80.20,81.40,99.46,300.00,300.00,101.53,99.76,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6567.20,5206.98,0.25,325.93,0.00,0.00
Python 3.9.16,nbody.py 50000000,522.125,1340.2,1694457912.672193,0.00,0.00,456.90,12.66,3608.30,1896.00,2.60,249405.40,0.00,568.30,9544.60,5729.30,2728.50,5997.90,27.20,29350.80,2966.20,97772.30,0.00,0.05,0.02,0.01,0.08,0.00,1.87,0.44,84.83,13.02,0.01,0.13,74.19,81.30,82.40,99.83,450.00,300.00,101.23,99.73,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6904.40,5821.78,0.28,146.71,0.00,0.00
Python 3.10.11,nbody.py 50000000,539.391,1334.5,1694474226.116414,0.00,0.00,456.90,12.70,3596.00,1896.00,2.49,249471.20,3.20,678.80,13564.80,7753.90,3078.50,6110.70,27.70,28213.40,2577.70,88612.20,0.00,0.06,0.03,0.01,0.08,0.00,1.77,0.34,84.97,13.05,0.01,0.11,74.12,83.20,84.40,99.88,450.00,300.00,101.54,99.74,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7116.92,5999.21,0.28,152.01,0.00,0.00
Python 3.11.3,nbody.py 50000000,267.293,1294.7,1694488186.958388,0.00,0.00,455.30,12.73,3577.80,1896.00,2.77,138272.50,0.00,303.00,7009.30,4615.30,2448.80,4736.90,14.70,17350.40,2380.40,55333.40,0.00,0.05,0.03,0.02,0.11,0.00,2.13,0.67,84.22,13.07,0.02,0.14,74.05,81.30,82.50,99.80,450.00,300.00,101.65,99.71,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3553.64,2999.91,0.27,75.65,0.00,0.00
Python 3.12.0b1,nbody.py 50000000,289.156,1278.3,1694496773.691250,0.00,0.00,459.00,12.68,3620.20,1896.00,2.67,188894.00,0.00,244.10,6423.40,4473.70,2381.40,4878.70,17.70,20395.10,7933.50,83743.60,0.00,0.04,0.03,0.02,0.12,0.00,2.27,2.22,82.57,13.15,0.01,0.17,73.99,82.90,84.20,99.80,300.00,300.00,101.42,99.62,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3974.38,3370.77,0.24,81.67,0.00,0.00
Python 3.13.0a0,nbody.py 50000000,305.057,1254,1694506073.139290,0.00,0.00,450.20,12.71,3543.60,1896.00,2.66,166042.30,16.80,9997.10,8327.60,4657.50,2129.00,4537.00,13.90,19803.40,2613.40,74068.40,0.01,0.06,0.03,0.02,0.10,0.00,2.11,0.68,84.25,13.14,0.01,0.15,73.99,80.90,81.70,99.62,360.00,300.00,101.62,99.70,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3981.43,3296.56,0.31,124.39,0.00,0.00
