test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,nbody.py 50000000,275.975164,1299,1694494157.682241,-,-,486,12.58,3866,1896,2.63,362526,0,241,2899,3650,2816,6733,13,33617,34149,193317,0.00,0.02,0.02,0.02,0.19,0.00,3.57,9.61,73.88,13.51,0.02,0.30,73.59,81,81,99.87,300,300,100.79,99.19,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4436.84,3859.52,0.25,77.57,0.00,0.00
2,Python 3.12.0b1,nbody.py 50000000,298.774346,1274,1694494456.497584,-,-,449,12.60,3561,1896,2.63,185764,0,32,2878,2855,1454,3428,2,19575,8420,80550,0.00,0.01,0.02,0.01,0.09,0.00,2.11,2.13,83.00,13.01,0.01,0.14,74.24,82,83,99.78,300,300,100.90,99.65,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3920.63,3298.98,0.23,83.90,0.00,0.00
3,Python 3.12.0b1,nbody.py 50000000,290.627509,1295,1694494747.190350,-,-,474,13.42,3529,1896,2.63,200232,0,1207,33825,14570,6648,13135,61,23873,6268,76912,0.00,0.14,0.09,0.06,0.24,0.00,2.54,1.92,81.55,13.77,0.03,0.22,72.56,82,83,99.80,300,300,106.43,99.62,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3944.78,3333.60,0.23,85.91,0.00,0.00
4,Python 3.12.0b1,nbody.py 50000000,290.185557,1260,1694495037.408693,-,-,458,12.60,3635,1896,2.65,203336,0,77,2286,3582,2388,4569,13,21771,8409,97913,0.00,0.03,0.02,0.02,0.11,0.00,2.37,2.45,82.34,13.13,0.01,0.16,74.09,80,82,99.81,300,300,100.90,99.57,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4002.40,3395.59,0.24,81.53,0.00,0.00
5,Python 3.12.0b1,nbody.py 50000000,291.601867,1280,1694495329.072407,-,-,452,12.61,3583,1896,2.68,139387,0,47,2192,3050,1944,3543,14,16176,2001,56421,0.00,0.03,0.02,0.01,0.08,0.00,1.87,0.47,84.87,13.00,0.01,0.12,74.26,79,80,99.89,300,300,101.01,99.73,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3894.12,3286.22,0.24,81.89,0.00,0.00
6,Python 3.12.0b1,nbody.py 50000000,287.330762,1140,1694495616.440707,-,-,456,12.62,3611,1896,2.70,209739,0,269,6206,4527,1836,4203,28,22459,10146,91054,0.00,0.06,0.03,0.01,0.11,0.00,2.45,3.04,81.62,13.20,0.01,0.17,74.00,92,94,99.79,300,300,101.05,99.58,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3909.60,3310.26,0.24,80.82,0.00,0.00
7,Python 3.12.0b1,nbody.py 50000000,288.578310,1278,1694495905.077895,-,-,452,12.61,3586,1896,2.70,143513,0,260,5286,3194,1496,2854,11,16604,1614,58951,0.00,0.05,0.02,0.01,0.08,0.00,1.95,0.35,84.89,13.03,0.01,0.13,74.22,78,78,99.73,300,300,100.99,99.72,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3844.06,3242.65,0.25,81.10,0.00,0.00
8,Python 3.12.0b1,nbody.py 50000000,285.819793,1167,1694496190.933438,-,-,458,12.61,3637,1896,2.69,170167,0,104,2629,3541,2047,4264,16,18898,6167,76125,0.00,0.04,0.02,0.01,0.11,0.00,2.16,1.67,83.34,13.10,0.01,0.18,74.10,85,88,99.84,300,300,100.98,99.64,0.14,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3971.03,3376.08,0.25,80.29,0.00,0.00
9,Python 3.12.0b1,nbody.py 50000000,290.466760,1275,1694496481.456974,-,-,452,12.59,3594,1896,2.69,132977,0,93,2602,2873,1908,2822,5,14745,948,49551,0.00,0.03,0.03,0.01,0.07,0.00,1.80,0.24,85.20,12.85,0.01,0.10,74.45,84,85,99.75,300,300,100.57,99.75,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3882.01,3276.23,0.24,81.58,0.00,0.00
10,Python 3.12.0b1,nbody.py 50000000,292.196393,1515,1694496773.691250,-,-,453,12.59,3600,1896,2.66,141299,0,111,3431,2895,1277,3236,14,16233,1213,56642,0.00,0.01,0.02,0.01,0.08,0.00,1.88,0.35,85.02,12.87,0.01,0.13,74.40,86,88,99.74,300,300,100.62,99.73,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3938.38,3328.55,0.25,82.10,0.00,0.00
