test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,12.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.39,5.37,2.14,0.01,0.21,2.15,3873901413 ns,15306990707,3.936 GHz,33466047529,2.15,3888.98 msec,1.004,15357539988,3.949 GHz,18,7135808849,90437651,3889.12 msec,1.004,697 C,1831183418,217228,0.01%,0,4019969507,3819,3809,8,349633,34146,9.766,9426334286,160055,0.00%,28135,2149,7.64%,451237,9489845697,15,0.00%,6034,3028,50.18%,1,0
2,12.0.2,nbody.java 50000000,1.00,0.46,0.56,0.05,0.01,0.40,5.37,2.16,0.00,0.06,2.16,3856736552 ns,15312845740,3.947 GHz,33761405246,2.17,3879.17 msec,1.006,15341834973,3.955 GHz,19,7123689901,90245324,3879.33 msec,1.006,709 C,1836296796,30270,0.00%,0,4037338766,3799,3788,8,196989,23171,11.763,9447300493,125313,0.00%,12691,2887,22.75%,361847,9503999976,38,0.00%,2041,3753,183.88%,0,0
3,12.0.2,nbody.java 50000000,1.00,0.46,0.56,0.04,0.01,0.38,5.37,2.16,0.00,0.05,2.16,3857077893 ns,15379442608,3.964 GHz,33857669906,2.18,3879.66 msec,1.006,15419502670,3.974 GHz,21,7158317876,90726656,3879.74 msec,1.006,594 C,1838867962,46581,0.00%,0,4053206699,3799,3789,8,607813,129306,21.274,9472998732,202779,0.00%,28929,1250,4.32%,470112,9541859235,85,0.00%,3860,5067,131.27%,0,0
4,12.0.2,nbody.java 50000000,1.00,0.46,0.57,0.04,0.02,0.40,5.37,2.18,0.00,0.04,2.16,3852653696 ns,15373104409,3.967 GHz,33912646854,2.19,3875.29 msec,1.006,15399299185,3.974 GHz,25,7143872994,90543859,3875.43 msec,1.006,619 C,1840084703,22023,0.00%,0,4036234610,3816,3806,8,256141,49358,19.270,9474715515,137975,0.00%,16843,2624,15.58%,401657,9525637618,209,0.00%,2659,13667,513.99%,0,0
5,12.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.40,5.31,2.13,0.01,0.29,2.16,3852088245 ns,15422553836,3.976 GHz,33519472259,2.16,3879.20 msec,1.007,15467085159,3.987 GHz,24,7181833686,90540398,3879.38 msec,1.007,552 C,1863278027,316135,0.02%,0,4056427078,3823,3813,8,536920,89766,16.719,9468719720,204715,0.00%,34720,6996,20.15%,568643,9515898742,749,0.00%,2769,7931,286.42%,0,0
6,12.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.40,5.16,2.09,0.01,0.26,2.16,3859938397 ns,15412431774,3.965 GHz,33514500263,2.16,3886.98 msec,1.007,15375653831,3.956 GHz,20,7139232337,90455903,3887.19 msec,1.007,590 C,1857951734,307121,0.02%,0,4041012653,3817,3807,8,172662,42292,24.494,9460587334,131040,0.00%,12383,1379,11.14%,368440,9475357250,170,0.00%,4030,3152,78.21%,0,0
7,12.0.2,nbody.java 50000000,1.00,0.46,0.57,0.04,0.01,0.38,5.37,2.09,0.03,0.22,2.16,3886077181 ns,15774342056,4.035 GHz,34018061318,2.16,3909.47 msec,1.006,15784250002,4.037 GHz,17,7319060212,90304166,3909.61 msec,1.006,539 C,1810723818,160022,0.01%,0,3980349697,3820,3810,8,367908,65644,17.843,9355945011,141398,0.00%,14022,670,4.78%,371826,9502408358,347,0.00%,2460,3818,155.20%,0,0
8,12.0.2,nbody.java 50000000,1.00,0.46,0.56,0.05,0.01,0.38,5.34,2.08,0.02,0.15,2.15,3895451382 ns,15873119261,4.048 GHz,34473111624,2.19,3920.80 msec,1.007,15893158330,4.053 GHz,36,7352946975,93090512,3920.95 msec,1.007,482 C,1874938913,247885,0.01%,0,4039350572,3818,3808,8,266364,54175,20.339,9302007692,182398,0.00%,24288,2661,10.96%,426357,9509004756,433,0.00%,4646,4356,93.76%,0,0
9,12.0.2,nbody.java 50000000,1.00,0.46,0.56,0.04,0.02,0.40,5.36,2.17,0.00,0.04,2.16,3870428084 ns,15364179610,3.947 GHz,33777831376,2.17,3892.53 msec,1.006,15397310599,3.956 GHz,21,7149849103,90598618,3892.71 msec,1.006,489 C,1835077252,31631,0.00%,0,4036934053,3818,3808,8,452905,55380,12.228,9445400393,167878,0.00%,25038,3188,12.73%,480684,9517646017,837,0.00%,3143,5843,185.91%,0,0
10,12.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.39,5.37,2.15,0.01,0.23,2.16,3884408661 ns,15809630160,4.046 GHz,34185410498,2.18,3907.27 msec,1.006,15810973390,4.046 GHz,18,7334140884,90528554,3907.39 msec,1.006,466 C,1818895502,157757,0.01%,0,3994684692,3798,3788,8,291479,36726,12.600,9321681688,153261,0.00%,17405,547,3.14%,384569,9442245631,247,0.00%,2112,4004,189.58%,0,0
