version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
9.0.4,binarytrees.java 21,0,1690644209,1195473,java,7962284,167528,17488,362.5,1.0,357,1,307,49,0,42.0,6.1,0.0,51.9,0.0,0.0,0.0,0.0,15795.0 MiB,6972.2 MiB,2092.9 MiB,6729.9 MiB,4096.0 MiB,1426.4 MiB,2669.6 MiB,12898.0 MiB
9.0.4,binarytrees.java 21,1,1690644210,1195473,java,8494764,2.1g,17680,781.2,13.6,357,1,307,49,0,96.2,1.5,0.0,2.3,0.0,0.0,0.0,0.0,15795.0 MiB,4980.8 MiB,4084.1 MiB,6730.1 MiB,4096.0 MiB,1426.4 MiB,2669.6 MiB,10906.6 MiB
