version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1.8.0_362,binarytrees.java 21,1.00,,,,,,,,,,1.96,2960109536 ns,65086863758,3.492 GHz,<not,(0.00%),18636.55 msec,6.296,65882909143,3.535 GHz,340,33631285751,<not,18637.17 msec,6.296,822 C,<not,<not,(0.00%),<not,<not,293987,293831,12,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,1
9.0.4,binarytrees.java 21,0.99,,,,,,,,,,1.96,2191499816 ns,38729228178,3.333 GHz,<not,(0.00%),11618.79 msec,5.302,38317008264,3.298 GHz,237,19630898099,<not,11619.79 msec,5.302,1465 C,<not,<not,(0.00%),<not,<not,609406,609351,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,217
10.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.92,2157194384 ns,37298547640,3.255 GHz,<not,(0.00%),11456.67 msec,5.311,36619947778,3.196 GHz,297,19008948532,<not,11457.94 msec,5.312,1466 C,<not,<not,(0.00%),<not,<not,551747,551603,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
11.0.19,binarytrees.java 21,0.99,,,,,,,,,,1.88,1975924830 ns,32491705986,3.097 GHz,<not,(0.00%),10490.97 msec,5.309,33126804430,3.158 GHz,192,17734458470,<not,10491.74 msec,5.310,1156 C,<not,<not,(0.00%),<not,<not,594339,594198,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,4
12.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.89,1983459596 ns,33345470756,3.148 GHz,<not,(0.00%),10593.57 msec,5.341,32339317025,3.053 GHz,232,17271949851,<not,10594.36 msec,5.341,1177 C,<not,<not,(0.00%),<not,<not,595332,595124,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
13.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.89,1954414786 ns,32468122503,3.092 GHz,<not,(0.00%),10500.51 msec,5.373,31976016906,3.045 GHz,156,17208235185,<not,10501.17 msec,5.373,1168 C,<not,<not,(0.00%),<not,<not,617049,616905,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
14.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.89,1925419741 ns,33243139712,3.211 GHz,<not,(0.00%),10352.82 msec,5.377,32993610295,3.187 GHz,162,17572189571,<not,10353.46 msec,5.377,1171 C,<not,<not,(0.00%),<not,<not,533811,533759,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,1
15.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.90,1948584919 ns,33088589492,3.170 GHz,<not,(0.00%),10436.84 msec,5.356,33366422125,3.197 GHz,196,17634682908,<not,10437.46 msec,5.356,1198 C,<not,<not,(0.00%),<not,<not,568647,568575,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
16.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.87,1894270443 ns,31106712584,3.059 GHz,<not,(0.00%),10168.36 msec,5.368,31347615357,3.083 GHz,143,16806751992,<not,10168.88 msec,5.368,1219 C,<not,<not,(0.00%),<not,<not,440807,440798,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,3
17.0.7,binarytrees.java 21,0.99,,,,,,,,,,1.94,1858673599 ns,32754135160,3.213 GHz,<not,(0.00%),10193.06 msec,5.484,32655225179,3.204 GHz,170,17140859115,<not,10193.63 msec,5.484,1216 C,<not,<not,(0.00%),<not,<not,435829,435820,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,29
18.0.2-ea,binarytrees.java 21,0.99,,,,,,,,,,1.88,1895764892 ns,31316767867,3.066 GHz,<not,(0.00%),10214.68 msec,5.388,31234224962,3.058 GHz,149,16988902517,<not,10215.23 msec,5.388,1208 C,<not,<not,(0.00%),<not,<not,431937,431928,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,3
19.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.93,1921861275 ns,32905329846,3.167 GHz,<not,(0.00%),10391.00 msec,5.407,33043944695,3.180 GHz,161,17274444496,<not,10391.53 msec,5.407,1196 C,<not,<not,(0.00%),<not,<not,454764,454755,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
20.0.2,binarytrees.java 21,0.99,,,,,,,,,,1.90,1943278694 ns,33707608161,3.126 GHz,<not,(0.00%),10784.17 msec,5.549,33542956277,3.110 GHz,148,17674093706,<not,10784.76 msec,5.550,1149 C,<not,<not,(0.00%),<not,<not,580342,580333,8,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
