test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,17.0.8.1,binarytrees.java 21,0.99,0.93,0.28,0.07,0.01,0.61,3.91,1.14,0.07,15.37,2.00,1841697673 ns,37289696542,3.565 GHz,41624371687,1.15,10458.90 msec,5.679,37294932587,3.566 GHz,145,18675237089,230001948,10459.51 msec,5.679,1064 C,6894667950,11403753,0.17%,0,8672384760,440401,440392,8,740002091,548872135,74.172,9419694250,421286677,4.47%,19891528,10757161,54.08%,12171880,9465059194,9242236,0.10%,314584,492626,156.60%,0,0
2,17.0.8.1,binarytrees.java 21,0.99,0.93,0.28,0.09,0.01,0.60,3.73,1.09,0.06,14.54,2.00,1845409069 ns,36602504522,3.501 GHz,40239077625,1.10,10454.30 msec,5.665,36319497076,3.474 GHz,176,18254594279,229682935,10454.91 msec,5.665,897 C,6810307376,10181184,0.15%,0,8767504410,434123,434112,10,768459241,557823702,72.590,9289107467,421102992,4.53%,21367611,11585739,54.22%,13531005,9221767932,8933613,0.10%,345581,951696,275.39%,0,0
3,17.0.8.1,binarytrees.java 21,0.99,0.90,0.29,0.09,0.01,0.61,3.62,1.08,0.06,13.22,2.00,1880344612 ns,35582042603,3.394 GHz,40106173155,1.14,10483.78 msec,5.575,36019639209,3.436 GHz,175,18124599462,228081152,10484.43 msec,5.576,780 C,6889845990,9434799,0.14%,0,8905518183,457166,457157,8,772938150,588617105,76.153,9977208399,447754777,4.49%,24045204,13145190,54.67%,17793775,9234924322,8326810,0.09%,343363,1176405,342.61%,0,0
4,17.0.8.1,binarytrees.java 21,0.99,0.92,0.28,0.07,0.01,0.62,3.91,1.07,0.08,14.38,2.00,1855434189 ns,36896252096,3.501 GHz,39926418144,1.11,10538.85 msec,5.680,37006806485,3.511 GHz,182,18442764947,230051048,10539.50 msec,5.680,681 C,7034292631,10720046,0.15%,0,8881628495,436535,436526,8,745999868,580403551,77.802,9819719886,432632616,4.41%,25049919,13671951,54.58%,16915035,9171023400,8429667,0.09%,344264,594535,172.70%,0,1
5,17.0.8.1,binarytrees.java 21,0.99,0.91,0.28,0.05,0.01,0.64,4.09,1.13,0.07,14.86,1.98,1855548004 ns,36238529936,3.463 GHz,40799959641,1.14,10465.13 msec,5.640,36655230699,3.502 GHz,138,18455003252,231543940,10465.80 msec,5.640,586 C,7097731424,11049196,0.16%,0,8762334646,438289,438280,8,773660254,576897104,74.567,9383547608,435668500,4.64%,22689477,12183177,53.70%,11108869,9457909650,9159012,0.10%,374154,872546,233.21%,0,0
6,17.0.8.1,binarytrees.java 21,0.99,0.91,0.29,0.07,0.01,0.60,3.94,1.15,0.08,13.99,1.93,1961887686 ns,36414631475,3.355 GHz,41358292400,1.16,10853.91 msec,5.532,36148370934,3.330 GHz,159,18808032121,237477202,10854.62 msec,5.533,545 C,7072190426,9460776,0.13%,0,8597122738,459072,459063,8,742201504,563442223,75.915,9283011400,423335817,4.56%,21098341,11553082,54.76%,22716567,9310584672,8516290,0.09%,929725,417948,44.95%,0,0
7,17.0.8.1,binarytrees.java 21,0.99,0.86,0.30,0.09,0.01,0.59,3.70,1.17,0.08,13.22,1.89,1902541296 ns,34603273758,3.257 GHz,39492379069,1.15,10624.85 msec,5.585,34854500183,3.280 GHz,193,18410610628,232273792,10625.59 msec,5.585,510 C,6801786336,11780435,0.17%,0,8840993277,437440,437431,8,734137326,559717110,76.241,9084513076,421763186,4.64%,22807654,11520641,50.51%,12980381,9130221023,8838777,0.10%,346073,875151,252.88%,0,4
8,17.0.8.1,binarytrees.java 21,0.99,0.88,0.30,0.07,0.01,0.61,3.78,1.12,0.08,13.24,1.87,1886888068 ns,33216867523,3.171 GHz,38134431346,1.15,10475.97 msec,5.552,33198700148,3.169 GHz,193,18006381732,224338625,10476.64 msec,5.552,527 C,6737493375,8973592,0.13%,0,8765579408,432233,432220,12,781291399,594320010,76.069,9157503344,446652483,4.88%,29418827,15923017,54.13%,22520396,8948511930,8601471,0.10%,506577,391041,77.19%,0,233
9,17.0.8.1,binarytrees.java 21,0.99,0.85,0.31,0.07,0.01,0.61,3.96,1.17,0.08,14.10,1.80,1887046699 ns,32856583445,3.105 GHz,38223600494,1.15,10581.26 msec,5.607,32530877446,3.074 GHz,188,18235468735,224650483,10581.87 msec,5.608,510 C,6572566337,9060648,0.14%,0,8434944727,436931,436922,8,730324259,562630538,77.038,8672258602,424426205,4.89%,24801632,14235819,57.40%,16321115,8857865858,8880625,0.10%,164130,293700,178.94%,0,0
10,17.0.8.1,binarytrees.java 21,0.99,0.86,0.30,0.10,0.01,0.58,3.57,1.13,0.09,13.11,1.79,2020796611 ns,34845739445,3.095 GHz,40605531454,1.17,11257.31 msec,5.571,35232816621,3.130 GHz,152,19664534040,250019204,11258.00 msec,5.571,454 C,6944313010,9751327,0.14%,0,9156593242,455987,455978,8,799375509,616004686,77.061,10019905585,462358832,4.61%,20887162,10203092,48.85%,17115718,9612093711,9401934,0.10%,275962,423211,153.36%,0,6
