test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,15.0.2,binarytrees.java 21,0.99,0.91,0.29,0.06,0.01,0.62,3.74,1.12,0.08,14.13,2.01,1932898430 ns,37516546727,3.506 GHz,41845161391,1.12,10700.18 msec,5.536,37996584474,3.551 GHz,208,18825442043,234700718,10700.84 msec,5.536,1078 C,6167535201,8596159,0.14%,0,8834474635,558846,558777,8,760528567,557417885,73.293,10184540562,432188824,4.24%,23459438,11870376,50.60%,14592831,10446134918,9839761,0.09%,1057701,1078051,101.92%,0,0
2,15.0.2,binarytrees.java 21,0.99,0.91,0.28,0.05,0.01,0.64,3.85,1.13,0.08,14.37,2.00,1906212300 ns,36932037838,3.491 GHz,40831669700,1.11,10577.66 msec,5.549,37035651331,3.501 GHz,159,18599151273,234326968,10578.33 msec,5.549,956 C,6341490111,12026222,0.19%,0,8893548543,532596,532527,8,775083647,573116203,73.942,10282390344,443963290,4.32%,25444157,12779794,50.23%,18362434,10075845418,10007379,0.10%,306312,768091,250.75%,0,0
3,15.0.2,binarytrees.java 21,0.99,0.87,0.30,0.05,0.01,0.63,3.89,1.10,0.07,14.06,2.00,1921378812 ns,35710560538,3.421 GHz,40406299613,1.13,10438.28 msec,5.433,35924001262,3.441 GHz,179,17882691920,227987539,10439.03 msec,5.433,790 C,6086927886,12926299,0.21%,0,8797221308,562511,562434,11,777986756,562227177,72.267,10487001747,452632023,4.32%,25302400,11941373,47.19%,15764552,10572614396,11156262,0.11%,337379,981173,290.82%,0,4
4,15.0.2,binarytrees.java 21,0.99,0.90,0.29,0.05,0.02,0.61,4.08,1.16,0.09,14.62,2.00,1913862807 ns,37677247028,3.572 GHz,42410051038,1.17,10548.41 msec,5.512,37324737656,3.538 GHz,203,18544179865,229086877,10549.02 msec,5.512,675 C,6360225256,12426509,0.20%,0,8904765474,588352,588291,8,775236653,544819211,70.278,10325834423,426043394,4.13%,23745073,14090553,59.34%,12353214,10075807031,10049717,0.10%,143931,340244,236.39%,0,0
5,15.0.2,binarytrees.java 21,0.99,0.90,0.29,0.06,0.01,0.65,3.72,1.12,0.07,14.60,2.00,1866537498 ns,35408923004,3.413 GHz,39775364594,1.11,10373.92 msec,5.558,35489358053,3.421 GHz,207,17702679578,221171146,10374.62 msec,5.558,551 C,5943571623,8252105,0.14%,0,8551913629,439240,439165,8,698082569,538082673,77.080,9548109963,425794328,4.46%,23562467,13670534,58.02%,18900025,9615731066,8677465,0.09%,621830,452757,72.81%,0,0
6,15.0.2,binarytrees.java 21,0.99,0.90,0.29,0.05,0.01,0.62,4.00,1.14,0.09,14.23,1.97,1917429708 ns,35668476937,3.392 GHz,42729687639,1.20,10516.56 msec,5.485,36107920907,3.433 GHz,211,18328595995,233693818,10517.32 msec,5.485,497 C,6333580259,11428457,0.18%,0,8767540407,557995,557920,8,757904077,573465939,75.665,10055226523,433221330,4.31%,24701136,12768460,51.69%,22647274,9897647499,9863260,0.10%,214953,325021,151.21%,0,0
7,15.0.2,binarytrees.java 21,0.99,0.86,0.30,0.06,0.02,0.61,3.93,1.16,0.07,13.85,1.92,1932253696 ns,35799571957,3.370 GHz,40934819379,1.17,10624.23 msec,5.498,35930322728,3.382 GHz,187,18867243118,235842917,10624.91 msec,5.499,482 C,6339809449,10622228,0.17%,0,9057756815,539765,539692,8,803272738,605508879,75.380,10325305436,460962564,4.46%,26805880,13067807,48.75%,23532141,10211422619,9693883,0.09%,414962,439068,105.81%,0,0
8,15.0.2,binarytrees.java 21,0.99,0.86,0.31,0.06,0.02,0.60,3.80,1.19,0.09,14.04,1.87,1985590194 ns,35311809132,3.190 GHz,43040749237,1.22,11069.96 msec,5.575,35869859730,3.240 GHz,169,19207789242,244980827,11070.62 msec,5.575,474 C,6639810268,12384348,0.19%,0,9347062502,625351,625276,12,823298744,600150279,72.896,10679146666,456659843,4.28%,23173317,11716521,50.56%,21429426,10385205670,10751889,0.10%,966131,1084133,112.21%,0,400
9,15.0.2,binarytrees.java 21,0.99,0.86,0.31,0.06,0.01,0.61,3.97,1.22,0.09,13.92,1.82,2019574347 ns,34652535328,3.146 GHz,42068070444,1.21,11013.91 msec,5.454,35136087215,3.190 GHz,214,19400051919,246999987,11014.71 msec,5.454,498 C,6393146410,9898044,0.15%,0,9179256814,578160,578094,8,803710763,574826843,71.522,10074190860,444545382,4.41%,23522502,10918779,46.42%,17847186,10137013491,10791336,0.11%,392903,928802,236.39%,0,4
10,15.0.2,binarytrees.java 21,0.99,0.84,0.31,0.06,0.01,0.60,3.82,1.19,0.09,13.32,1.83,2060749627 ns,35147241894,3.161 GHz,43370688055,1.23,11117.97 msec,5.395,35580279303,3.200 GHz,222,19563100934,246925962,11118.71 msec,5.395,446 C,6570603170,11342842,0.17%,0,9150006659,660173,660100,8,793831797,592201558,74.600,10284148898,457728435,4.45%,26379386,11694526,44.33%,20112879,10342525268,11641758,0.11%,292730,666846,227.80%,0,0
