test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v13.14.0,nbody_6_original.js 50000000,4.158658,1109,1695225640.557831,-,-,520,12.71,4096,1896,2.48,2576,0,3,105,117,71,97,0,690,5,1015,0.00,0.16,0.12,0.04,0.19,0.00,5.88,0.13,80.68,13.60,0.06,0.21,73.42,72,72,99.26,450,300,101.82,99.48,0.79,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.77,55.13,0.03,1.24,0.00,0.00
2,v13.14.0,nbody_6_original.js 50000000,4.159933,1200,1695225644.757230,-,-,520,12.69,4097,1896,2.48,2392,0,4,116,102,64,82,0,449,4,934,0.00,0.13,0.04,0.06,0.21,0.00,3.69,0.03,83.05,13.20,0.13,0.21,73.77,79,80,99.06,450,300,101.48,99.52,0.88,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.25,56.56,0.03,1.24,0.00,0.00
3,v13.14.0,nbody_6_original.js 50000000,4.151603,1139,1695225648.944009,-,-,520,12.70,4097,1896,2.49,2331,0,6,83,109,59,82,0,460,3,878,0.00,0.13,0.05,0.06,0.20,0.00,3.71,0.06,83.03,13.26,0.14,0.26,73.65,77,77,99.12,450,300,101.67,99.59,0.85,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.08,56.47,0.03,1.23,0.00,0.00
4,v13.14.0,nbody_6_original.js 50000000,4.162167,1095,1695225653.141330,-,-,523,12.76,4096,1896,2.47,2566,0,58,238,118,50,100,0,467,3,873,0.00,0.26,0.08,0.03,0.28,0.00,3.58,0.43,82.54,13.29,0.04,0.35,73.56,80,80,98.96,450,300,101.28,99.63,1.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.28,57.45,0.04,1.25,0.00,0.00
5,v13.14.0,nbody_6_original.js 50000000,4.175339,1105,1695225657.351187,-,-,520,12.69,4097,1896,2.48,2458,0,1,93,125,49,112,0,503,6,929,0.00,0.12,0.09,0.06,0.24,0.00,4.13,0.14,82.44,13.40,0.13,0.35,73.44,85,87,98.94,450,300,101.57,99.48,0.93,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.59,58.85,0.04,1.24,0.00,0.00
6,v13.14.0,nbody_6_original.js 50000000,4.153692,1100,1695225661.540381,-,-,520,12.70,4097,1896,2.49,2464,0,2,74,60,75,121,0,569,5,1018,0.00,0.05,0.03,0.05,0.24,0.00,5.01,0.07,81.76,13.26,0.13,0.29,73.61,81,81,98.88,450,300,101.64,99.48,1.07,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.86,58.13,0.04,1.25,0.00,0.00
7,v13.14.0,nbody_6_original.js 50000000,4.165449,1178,1695225665.737388,-,-,525,12.82,4092,1896,2.47,2623,0,13,300,337,235,239,0,560,3,910,0.00,0.11,0.17,0.20,0.44,0.00,4.67,0.08,81.42,13.53,0.33,0.37,72.94,88,89,98.86,450,300,102.25,99.46,0.91,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.65,59.90,0.04,1.25,0.00,0.00
8,v13.14.0,nbody_6_original.js 50000000,4.165502,1079,1695225669.937551,-,-,523,12.77,4096,1896,2.47,2749,0,34,186,114,52,151,0,631,11,1120,0.00,0.34,0.18,0.08,0.31,0.00,5.05,0.12,81.08,13.95,0.13,0.27,72.87,86,86,99.05,450,300,101.84,99.57,0.90,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.55,58.47,0.04,1.24,0.00,0.00
9,v13.14.0,nbody_6_original.js 50000000,4.161632,1146,1695225674.133226,-,-,523,12.78,4094,1896,2.47,2568,0,4,322,235,131,208,0,623,5,893,0.00,0.17,0.26,0.09,0.38,0.00,5.22,0.08,80.96,13.57,0.13,0.47,73.06,92,93,98.88,450,300,102.12,99.53,0.89,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.94,59.97,0.03,1.25,0.00,0.00
10,v13.14.0,nbody_6_original.js 50000000,4.152781,1090,1695225678.321825,-,-,519,12.65,4098,1896,2.50,2379,0,3,81,79,44,85,0,416,5,856,0.00,0.08,0.05,0.05,0.19,0.00,3.38,0.10,83.44,13.15,0.04,0.25,73.91,89,89,98.73,450,300,101.33,99.58,0.99,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.47,59.57,0.04,1.24,0.00,0.00
