version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v6.17.1,nbody_6_original.js 50000000,15.1847,1118,1695217516.903877,0.00,0.00,500.80,12.68,3952.70,1896.00,3.07,25445.90,0.00,139.00,412.70,320.20,230.70,700.10,3.00,3472.50,1736.20,14143.10,0.00,0.10,0.05,0.03,0.42,0.00,5.94,6.48,74.18,13.88,0.03,0.60,72.82,91.50,92.50,98.98,450.00,300.00,101.46,99.09,0.68,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265.14,226.69,0.08,9.12,0.00,0.00
v7.10.1,nbody_6_original.js 50000000,151.754,1251.7,1695219707.644022,0.00,0.00,421.80,12.64,3337.80,1896.00,2.51,85981.70,0.00,57.60,667.40,773.50,520.10,1811.70,5.30,11052.70,1968.80,38331.10,0.00,0.03,0.01,0.01,0.10,0.00,2.44,0.81,83.94,12.99,0.01,0.16,74.20,77.00,77.30,99.35,450.00,300.00,101.10,99.73,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1873.82,1465.95,0.24,155.37,0.00,0.00
v8.17.0,nbody_6_original.js 50000000,4.46169,1184.6,1695223213.902811,0.00,0.00,498.50,12.72,3920.40,1896.00,2.56,2676.30,0.00,18.00,121.00,118.50,68.90,145.50,0.60,599.10,10.10,1033.80,0.00,0.08,0.06,0.06,0.29,0.00,4.51,0.13,82.09,13.32,0.06,0.36,73.54,82.10,82.70,98.92,450.00,300.00,101.72,99.62,0.96,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.58,58.16,0.04,1.33,0.00,0.00
v9.11.2,nbody_6_original.js 50000000,4.25517,1139,1695223707.548960,0.00,0.00,520.30,12.70,4096.40,1896.00,2.56,2578.60,0.00,5.20,104.60,112.40,79.60,130.80,0.40,569.90,6.20,992.90,0.00,0.08,0.07,0.06,0.27,0.00,4.59,0.11,82.04,13.29,0.10,0.31,73.59,84.40,85.30,98.93,450.00,300.00,101.61,99.57,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.50,61.46,0.04,1.27,0.00,0.00
v10.24.1,nbody_6_original.js 50000000,4.29684,1116.4,1695224201.519875,0.00,0.00,520.90,12.72,4095.80,1896.00,2.36,2717.50,0.00,15.20,147.10,129.20,66.40,143.20,0.30,624.70,10.10,1051.60,0.00,0.14,0.09,0.04,0.28,0.00,4.91,0.18,81.57,13.46,0.07,0.36,73.39,83.70,84.50,98.93,450.00,300.00,101.74,99.52,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.15,62.03,0.04,1.29,0.00,0.00
v11.15.0,nbody_6_original.js 50000000,4.21074,1172.9,1695224695.448127,0.00,0.00,521.60,12.73,4096.40,1896.00,2.41,2617.70,0.00,16.00,154.80,143.20,84.70,134.90,0.50,554.10,5.20,971.20,0.00,0.15,0.09,0.07,0.28,0.00,4.58,0.13,81.91,13.41,0.09,0.31,73.46,82.20,82.80,98.96,450.00,300.00,101.69,99.57,0.96,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.76,59.86,0.04,1.26,0.00,0.00
v12.22.12,nbody_6_original.js 50000000,4.13465,1126.7,1695225187.045655,0.00,0.00,520.30,12.70,4096.60,1896.00,2.46,2547.40,0.00,8.10,107.30,111.50,77.50,123.20,0.50,572.60,12.60,1003.20,0.00,0.12,0.08,0.05,0.29,0.00,4.58,0.22,81.88,13.33,0.07,0.36,73.54,79.90,80.40,98.96,450.00,300.00,101.52,99.56,0.98,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.68,56.93,0.04,1.24,0.00,0.00
v13.14.0,nbody_6_original.js 50000000,4.16068,1124.1,1695225678.321825,0.00,0.00,521.30,12.73,4096.00,1896.00,2.48,2510.60,0.00,12.80,159.80,139.60,83.00,127.70,0.00,536.80,5.00,942.60,0.00,0.15,0.11,0.07,0.27,0.00,4.43,0.12,82.04,13.42,0.13,0.30,73.42,82.90,83.40,98.97,450.00,300.00,101.70,99.53,0.92,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.84,58.05,0.04,1.24,0.00,0.00
v14.21.3,nbody_6_original.js 50000000,5.15869,1184,1695226180.566393,0.00,0.00,520.30,12.71,4094.10,1896.00,2.51,3477.90,0.00,12.10,198.00,168.00,105.70,167.50,0.90,638.00,47.10,1276.90,0.00,0.18,0.08,0.07,0.28,0.00,4.12,0.77,81.72,13.38,0.07,0.31,73.54,82.10,82.60,99.01,450.00,300.00,101.55,99.54,0.90,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.48,74.55,0.04,1.53,0.00,0.00
v15.14.0,nbody_6_original.js 50000000,5.17462,1224.4,1695226704.202597,0.00,0.00,518.80,12.70,4085.40,1896.00,2.51,4211.60,0.00,7.90,129.90,137.90,94.60,187.80,0.50,757.90,146.30,1799.10,0.00,0.14,0.07,0.05,0.32,0.00,4.72,2.25,79.66,13.52,0.08,0.40,73.29,84.70,85.70,98.98,450.00,300.00,101.61,99.43,0.92,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.02,76.04,0.04,1.54,0.00,0.00
