version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,binarytrees.py 21,0.0468234,1058.9,1692344624.814577,0.00,0.00,1190.30,31.01,3829.70,1912.50,0.75,450.00,0.00,7.80,870.10,871.80,346.80,228.90,0.50,12.60,0.00,0.00,0.04,13.33,22.87,13.35,14.99,0.02,5.24,0.00,0.00,52.94,6.98,7.34,1.74,61.70,62.70,79.28,300.00,300.00,203.17,98.63,21.99,21.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,1.04,0.01,0.07,0.00,0.00
Python 2.7.18,binarytrees.py 21,0.0516296,1082.9,1692344989.399172,0.00,0.00,1421.10,37.32,3805.80,1897.70,0.73,534.50,0.00,6.00,1612.00,1043.40,268.30,172.30,0.00,14.00,0.00,0.00,0.03,18.37,19.98,10.19,12.54,0.00,1.96,0.00,0.00,51.38,4.34,6.12,0.83,63.10,63.80,85.65,300.00,300.00,230.39,97.69,13.29,13.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,1.25,0.01,0.08,0.00,0.00
Python 3.0.1,binarytrees.py 21,0.0544904,1076.4,1692345354.120957,0.00,0.00,1301.20,34.10,3815.20,1897.40,0.75,517.60,0.00,7.40,1429.30,1007.00,306.20,184.70,0.00,20.80,0.00,0.00,0.03,16.65,19.67,10.32,13.29,0.00,6.21,0.00,0.00,50.28,4.22,7.68,3.71,64.10,64.50,86.63,300.00,300.00,212.93,97.83,12.50,12.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,1.24,0.01,0.08,0.00,0.00
Python 3.4.10,binarytrees.py 21,0.0516307,1116.2,1692345718.714076,0.00,0.00,869.70,22.55,3859.90,1906.90,0.84,391.10,0.00,2.20,284.50,748.30,389.40,262.90,0.00,39.10,0.00,0.10,0.01,7.33,18.85,14.11,20.13,0.00,17.31,0.00,0.08,46.24,9.46,13.12,8.63,59.70,61.20,81.22,300.00,300.00,159.78,97.04,17.79,17.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.93,0.01,0.06,0.00,0.00
Python 3.5.10,binarytrees.py 21,0.0569948,1069.5,1692346083.435335,0.00,0.00,1377.50,36.09,3817.10,1897.10,0.73,569.30,0.00,7.90,1479.30,1058.10,271.90,184.80,0.00,20.10,0.00,0.00,0.03,16.94,18.51,8.90,12.98,0.00,6.83,0.00,0.00,48.08,4.26,7.32,4.25,64.30,65.00,82.54,300.00,300.00,223.51,98.40,16.48,16.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,1.35,0.01,0.09,0.00,0.00
Python 3.6.15,binarytrees.py 21,89.213512,1033,1692346536.563801,-,-,2081,71.68,2903,1896,1.34,221290,0,34,3316,1556,511,1421,0,7626,3450,26685,0.00,0.03,0.02,0.01,0.14,0.00,2.36,2.29,23.15,5.46,0.01,0.22,22.63,80,81,99.39,300,300,306.18,99.44,0.74,0.73,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2199.32,1962.77,0.50,81.50,0.00,0.00
Python 3.7.16,binarytrees.py 21,96.895062,1089,1692347181.627005,-,-,1902,72.33,2630,1896,1.37,219909,0,32,4176,1406,150,611,2,3622,38,6042,0.00,0.03,0.02,0.00,0.05,0.00,1.33,0.02,25.93,5.45,0.00,0.04,22.18,87,88,99.34,300,300,309.55,99.64,0.71,0.70,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023.41,1767.70,0.50,86.43,0.00,0.00
Python 3.8.16,binarytrees.py 21,94.725127,1114,1692347835.680156,-,-,1879,72.93,2577,1896,1.37,195407,0,53,1482,2118,857,1001,0,3590,23,5957,0.00,0.05,0.04,0.02,0.06,0.00,1.36,0.02,25.24,5.28,0.01,0.06,21.72,75,77,99.32,300,300,310.94,99.63,0.72,0.72,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1930.68,1682.57,0.49,81.40,0.00,0.00
Python 3.9.16,binarytrees.py 21,90.043918,1231,1692348479.078516,-,-,1887,71.67,2633,1896,1.39,183776,0,38,1250,1857,963,1324,3,3842,62,5990,0.00,0.04,0.03,0.02,0.08,0.00,1.44,0.02,26.41,5.68,0.02,0.09,22.54,76,77,99.29,300,300,307.77,99.63,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1844.97,1609.03,0.47,77.70,0.00,0.00
Python 3.10.11,binarytrees.py 21,103.966392,1693,1692349127.445518,-,-,1827,73.02,2503,1896,1.35,219209,0,168,9844,3840,1601,2429,1,7155,91,8130,0.00,0.18,0.08,0.03,0.12,0.00,2.44,0.05,23.80,6.50,0.02,0.09,20.37,72,72,99.37,300,300,315.72,99.66,0.66,0.66,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1975.74,1703.49,0.49,88.31,0.00,0.00
