test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,16.0.2,binarytrees.java 21,0.99,1.14,0.23,0.05,0.01,0.70,3.79,0.89,0.08,10.30,1.62,2778038386 ns,45629232743,2.873 GHz,40612855973,0.91,15879.88 msec,5.716,45946871709,2.893 GHz,137,28624665192,354303041,15880.92 msec,5.717,1384 C,6926395048,13724295,0.20%,0,8931085515,437274,437265,8,783579463,592892170,75.665,9672081973,439122483,4.54%,23038300,13520487,58.69%,20203650,9468255736,9437639,0.10%,216983,371026,170.99%,0,189
2,16.0.2,binarytrees.java 21,0.99,1.14,0.23,0.05,0.01,0.70,3.83,0.88,0.07,9.66,1.62,2775520853 ns,44730823701,2.815 GHz,40182484880,0.88,15887.38 msec,5.724,45023104599,2.834 GHz,168,27826394252,351465580,15888.32 msec,5.724,1322 C,7126524894,12236977,0.17%,0,9120420350,460627,460618,8,808003066,616196749,76.262,9859452171,464710722,4.71%,29253167,14838635,50.72%,30234053,9511114069,9526802,0.10%,667835,876854,131.30%,0,0
3,16.0.2,binarytrees.java 21,0.99,1.12,0.24,0.04,0.01,0.70,3.85,0.88,0.07,9.85,1.61,2777056610 ns,45136541001,2.813 GHz,40828518699,0.92,16043.31 msec,5.777,45281328389,2.822 GHz,170,28364405332,360936280,16044.32 msec,5.777,1187 C,7433945563,15330660,0.21%,4,9252958197,459907,459898,8,778969795,583507771,74.908,10118609295,445130680,4.40%,26443541,17559437,66.40%,16341825,9829776740,8836989,0.09%,519053,643667,124.01%,0,0
4,16.0.2,binarytrees.java 21,0.99,1.12,0.23,0.08,0.01,0.67,3.59,0.90,0.09,10.19,1.66,2781642052 ns,46601975733,2.939 GHz,42462942755,0.91,15853.53 msec,5.699,46928583543,2.960 GHz,167,28135371336,354494517,15854.42 msec,5.700,1135 C,6975299473,14420155,0.21%,0,8898798879,462872,462863,8,776991363,583756527,75.130,9525508091,434202293,4.56%,25268853,12091225,47.85%,28851477,9439411410,9310833,0.10%,121983,339175,278.05%,0,0
5,16.0.2,binarytrees.java 21,0.99,1.14,0.23,0.05,0.00,0.71,3.95,0.91,0.07,10.19,1.58,2759426279 ns,44489761959,2.813 GHz,40263754511,0.92,15815.55 msec,5.731,44850582496,2.836 GHz,175,28015865023,356289146,15816.53 msec,5.732,1071 C,7264172714,13162354,0.18%,0,8985736521,436753,436744,8,783351300,587001257,74.935,9572587290,434141977,4.54%,24395041,13619064,55.83%,22394925,9421247469,9577556,0.10%,121648,307783,253.01%,0,20
6,16.0.2,binarytrees.java 21,0.99,1.11,0.24,0.07,0.01,0.68,3.73,0.90,0.07,10.43,1.65,2761922575 ns,45539256454,2.919 GHz,41340826039,0.92,15599.57 msec,5.648,45522972611,2.918 GHz,172,27394841257,345444523,15600.62 msec,5.648,990 C,6780602400,10186385,0.15%,0,8663112333,435149,435140,8,740881565,566510364,76.464,9569626234,439271477,4.59%,22041007,13076416,59.33%,17754005,9668787096,9228090,0.10%,898870,789783,87.86%,0,2
7,16.0.2,binarytrees.java 21,0.99,1.11,0.23,0.08,0.01,0.67,3.59,0.91,0.08,10.50,1.65,2769716349 ns,45522746219,2.873 GHz,41598826602,0.91,15846.64 msec,5.721,45542687237,2.874 GHz,186,27942799841,353006417,15847.57 msec,5.722,963 C,7147726267,11784317,0.16%,0,8881106314,442059,442050,8,752482547,571361354,75.930,9806315509,437627554,4.46%,26477717,14403757,54.40%,24460057,9525872649,8990155,0.09%,374245,396909,106.06%,0,0
8,16.0.2,binarytrees.java 21,0.99,0.90,0.29,0.09,0.01,0.61,3.66,1.08,0.10,9.67,1.28,2965691462 ns,37280864331,2.235 GHz,41701510187,1.12,16679.11 msec,5.624,37332975296,2.238 GHz,199,29193143564,369111632,16680.23 msec,5.624,1159 C,6894224320,12235640,0.18%,0,8759637006,461676,461667,8,750751409,575695766,76.683,9804225882,441353168,4.50%,24378963,14384201,59.00%,19382940,9740290860,9758901,0.10%,629623,597209,94.85%,0,0
9,16.0.2,binarytrees.java 21,0.99,0.84,0.31,0.09,0.01,0.59,3.83,1.21,0.06,9.03,1.12,3053141423 ns,35339212944,2.017 GHz,42101465580,1.22,17520.07 msec,5.738,35480487653,2.025 GHz,190,31534958549,400789750,17521.37 msec,5.739,1194 C,7183844487,13022742,0.18%,0,9237420878,440158,440149,8,792323096,579921571,73.193,9812205160,439750538,4.48%,20061067,10598792,52.83%,21296981,9827690774,10217257,0.10%,782938,419783,53.62%,0,0
10,16.0.2,binarytrees.java 21,0.99,0.87,0.30,0.07,0.01,0.61,3.92,1.16,0.07,9.32,1.16,2999495349 ns,35130472723,2.055 GHz,41131029768,1.19,17097.09 msec,5.700,35443112175,2.073 GHz,183,30554055798,383505855,17098.29 msec,5.700,1187 C,7152047441,11631282,0.16%,0,8887830319,437206,437193,12,746962338,563999100,75.506,9239659364,435690886,4.72%,21521479,11672282,54.24%,19489151,9459957028,9644509,0.10%,744636,394514,52.98%,0,0
