test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
6,2019-07-16,binaryTrees_21_v7_original,12.0.2,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.68,3.86,0.92,0.07,10.16,1.62,2.8276145,46113677927,2.872,44242715727,0.97,16058.02,5.679,46245410801,2.88,278,28645094372,359670940,16059.25,5.679,965.0,6834601022,15056438,0.22%,0,9652944212,607192,607052,8,824587657,591449667,71.727,12395674316,489852491,3.95%,33536709,17809557,53.10%,33393896,11636571574,10664630,0.09%,959667,816431,85.07%,0,2,184454711708,9222735585.4,44269130809.92,1844547117.08,125429203961.44
7,2019-07-16,binaryTrees_21_v7_original,12.0.2,binarytrees.java 21,0.99,1.06,0.25,0.05,0.01,0.7,3.83,0.93,0.07,10.03,1.56,2.816073944,43179920776,2.727,43058080546,0.98,15836.26,5.624,43813504943,2.767,257,28184884699,358787195,15837.49,5.624,872.0,6535961508,17450668,0.27%,0,9394363871,546526,546394,8,782587898,569200461,72.733,11804872665,465782714,3.95%,28325836,14696731,51.88%,28707675,11315629307,11490989,0.10%,798592,501419,62.79%,0,0,172719683104,8635984155.2,43179920776.0,1727196831.04,120903778172.79999
8,2019-07-16,binaryTrees_21_v7_original,12.0.2,binarytrees.java 21,0.99,0.83,0.31,0.07,0.01,0.6,3.99,1.17,0.09,9.8,1.19,3.044174977,37017986970,2.155,43157603470,1.19,17174.34,5.642,37497126104,2.183,297,30974974372,385136286,17175.7,5.642,1116.0,6457753892,13363687,0.21%,0,9702259431,646317,646175,8,817990102,575268068,70.327,11648911512,465733139,4.00%,28057279,13442113,47.91%,35041181,11407514617,12544587,0.11%,694240,441069,63.53%,0,0,148071947880,10365036351.6,45902303842.8,1480719478.8,88843168728.0
9,2019-07-16,binaryTrees_21_v7_original,12.0.2,binarytrees.java 21,0.99,0.81,0.32,0.06,0.01,0.6,4.16,1.21,0.09,9.5,1.14,3.109301196,35642171631,2.038,43305738795,1.24,17484.31,5.623,35722889736,2.043,295,31582781198,401360051,17485.84,5.624,1146.0,6530481941,15950245,0.24%,0,9509287024,597602,597458,8,805772795,586623140,72.803,11950325627,476311905,3.99%,26141000,11955266,45.73%,31862766,11630143204,12024954,0.10%,163553,399328,244.16%,0,0,142568686524,8554121191.44,45621979687.68,1425686865.24,85541211914.4
10,2019-07-16,binaryTrees_21_v7_original,12.0.2,binarytrees.java 21,0.99,0.83,0.32,0.07,0.01,0.6,3.91,1.2,0.09,9.67,1.12,3.117536728,35888542139,2.011,43739221944,1.23,17848.76,5.725,36244898656,2.031,278,32317038565,403557723,17850.25,5.726,1146.0,6590808843,15904651,0.24%,0,9437734019,652928,652773,12,806327756,579736850,71.898,12022073857,483117912,4.02%,23920534,11895918,49.73%,36810725,11487032408,12249043,0.11%,713306,596103,83.57%,0,282,143554168556,10048791798.92,45937333937.92,1435541685.56,86132501133.59999
1,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.06,0.25,0.05,0.01,0.7,3.75,0.88,0.07,10.06,1.6,2.798692882,44727928134,2.831,41895088556,0.93,15797.34,5.645,44738515879,2.832,198,27697341902,349989944,15798.4,5.645,1319.0,6401551901,18585127,0.29%,8,9375896712,551123,550998,8,772592816,574364376,74.342,12228605810,454939130,3.72%,27114485,13139128,48.46%,25209443,11809642816,11307455,0.10%,314799,366998,116.58%,0,3,178911712536,8945585626.800001,44727928134.0,1789117125.3600001,125238198775.2
2,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.07,0.24,0.05,0.01,0.7,3.87,0.93,0.09,10.5,1.64,2.844339526,45953972826,2.875,43715261837,0.95,15981.48,5.619,46027166389,2.88,192,27759583510,353377029,15982.55,5.619,1180.0,6575567475,16503520,0.25%,0,9671876506,569388,569272,8,776744722,563604655,72.56,12285782718,441394388,3.59%,27131338,13800836,50.87%,26276922,11966942680,11361276,0.09%,460576,365069,79.26%,0,0,183815891304,9190794565.2,44115813912.96,1838158913.04,128671123912.79999
3,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.08,0.24,0.07,0.01,0.67,3.92,0.98,0.09,10.82,1.68,2.826551387,47857808562,2.958,46524565566,0.98,16179.39,5.724,48181680699,2.978,214,28717055535,362567387,16180.48,5.724,1087.0,6858835806,13086449,0.19%,0,9659321412,587818,587659,8,793057814,582659863,73.47,12793084878,473579792,3.70%,30864920,15113198,48.97%,28191456,11879127052,9773344,0.08%,568417,441994,77.76%,0,0,191431234248,13400186397.36,45943496219.52,1914312342.48,128258926946.16
4,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.04,0.25,0.04,0.01,0.68,4.05,0.96,0.09,10.37,1.61,2.79411344,44861346715,2.82,44920578704,1.01,15906.18,5.693,45162337868,2.839,161,28247761720,356722417,15907.34,5.693,1016.0,6604054447,13439999,0.20%,0,9537507246,595092,594942,8,765297462,566957757,74.083,12224627957,456180438,3.73%,29318478,16893551,57.62%,21187404,11845924965,10948126,0.09%,636865,760871,119.47%,0,16,179445386860,7177815474.400001,44861346715.0,1794453868.6000001,122022863064.8
5,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.05,0.25,0.05,0.01,0.68,3.97,0.96,0.08,10.3,1.6,2.775804008,44182778633,2.82,44123956497,1.01,15665.42,5.644,44478413383,2.839,273,27933891136,350880144,15666.53,5.644,1011.0,6466579879,12176884,0.19%,0,9532412976,572566,572450,8,786548204,570434823,72.524,11252348114,462072438,4.11%,29899758,17128238,57.29%,32204759,11206763525,10834765,0.10%,716353,687845,96.02%,0,0,176731114532,8836555726.6,44182778633.0,1767311145.32,120177157881.76001
6,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.09,0.24,0.06,0.01,0.68,3.88,0.99,0.1,11.44,1.62,2.824912724,47108624774,2.944,46562477086,1.02,15999.32,5.664,47750465110,2.984,201,29037308186,364156507,16000.43,5.664,941.0,7017838652,14246585,0.20%,0,9968237654,647010,646893,8,814691808,572773300,70.306,12568352171,468661174,3.73%,27970929,13635261,48.75%,23118010,11568445125,9329925,0.08%,231934,308110,132.84%,0,0,188434499096,11306069945.76,45224279783.04,1884344990.96,128135459385.28001
7,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,1.04,0.25,0.06,0.01,0.68,3.95,0.97,0.1,10.56,1.61,2.815323438,45704205862,2.868,46139109331,1.02,15934.54,5.66,46015081901,2.888,178,28576220143,360223647,15935.63,5.66,1035.0,6658329071,12373414,0.19%,0,9466432085,608331,608213,8,781812382,595903393,76.221,11204389857,438943757,3.92%,31538471,17781162,56.38%,22114839,11376965820,9602300,0.08%,804636,583836,72.56%,0,4,182816823448,10969009406.88,45704205862.0,1828168234.48,124315439944.64001
8,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,0.81,0.32,0.07,0.01,0.58,4.01,1.24,0.1,9.15,1.14,3.101241572,35697044600,2.018,43266170978,1.22,17684.75,5.702,35754551229,2.022,225,31628887989,399586610,17686.05,5.703,1136.0,6579386321,13202492,0.20%,0,9600261814,634016,633900,8,807135891,576046967,71.369,11631251381,450642561,3.87%,26202401,12940595,49.39%,26315109,11530964810,11475002,0.10%,412736,388218,94.06%,0,0,142788178400,9995172488.0,45692217088.0,1427881784.0,82817143472.0
9,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,0.81,0.32,0.07,0.01,0.58,4.08,1.24,0.09,9.44,1.13,3.056828535,35016110887,2.005,42394472991,1.24,17466.05,5.714,35359902017,2.024,208,31354745300,398566652,17467.34,5.714,1134.0,6472367902,9889221,0.15%,0,9648845576,613483,613359,8,798813993,576359942,72.152,11441283246,445279398,3.89%,25528585,12704543,49.77%,25320276,11659671325,13176384,0.11%,205873,392208,190.51%,0,4,140064443548,9804511048.36,44820621935.36,1400644435.48,81237377257.84
10,2020-01-14,binaryTrees_21_v7_original,13.0.2,binarytrees.java 21,0.99,0.81,0.32,0.06,0.01,0.59,4.08,1.24,0.08,9.61,1.13,3.10968957,35515433240,2.02,44323121435,1.28,17584.51,5.655,35864712767,2.039,278,32033678038,404698832,17585.9,5.655,1151.0,6703832444,14497166,0.22%,0,9922543570,654124,653979,12,845703793,580448441,68.635,11970981085,469123489,3.92%,25879179,11551353,44.64%,32827552,11328787219,11832926,0.10%,249636,342850,137.34%,0,21,142061732960,8523703977.599999,45459754547.200005,1420617329.6000001,83816422446.4
1,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.05,0.25,0.06,0.01,0.68,3.74,0.95,0.08,10.6,1.63,2.803052386,46760427085,2.913,45358498909,1.01,16050.01,5.726,47026852043,2.93,187,28812038997,359199619,16051.02,5.726,1331.0,6621914766,12140621,0.18%,0,9599315562,551907,551848,8,788112539,580144477,73.612,12004631497,431464808,3.59%,25137687,14178898,56.40%,18214352,11642783336,9975881,0.09%,171174,653068,381.52%,0,0,187041708340,11222502500.4,46760427085.0,1870417083.4,127188361671.20001
2,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.03,0.25,0.06,0.01,0.68,3.96,0.97,0.09,10.43,1.64,2.79218964,46319560127,2.904,44190151234,0.96,15949.73,5.712,46457804979,2.913,194,28191266058,355782675,15950.63,5.713,1257.0,6469601535,11240636,0.17%,0,9442812293,570272,570212,8,758136223,567856958,74.902,11896021134,438863640,3.69%,26430409,15778214,59.70%,18406474,11791991120,10556762,0.09%,646817,733560,113.41%,0,0,185278240508,11116694430.48,46319560127.0,1852782405.08,125989203545.44
3,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.05,0.25,0.05,0.01,0.69,3.9,0.94,0.08,10.1,1.62,2.748793898,44268333100,2.828,42455916334,0.96,15653.21,5.695,44218976323,2.825,203,27621331260,345635564,15654.27,5.695,1144.0,6286416409,12573852,0.20%,0,9216378756,576507,576435,8,767516756,567417947,73.929,11721137970,464824066,3.97%,33239820,18431030,55.45%,27857947,12005415765,11570756,0.10%,580272,584594,100.74%,0,10,177073332400,8853666620.0,44268333100.0,1770733324.0,122180599355.99998
4,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.04,0.25,0.06,0.01,0.67,3.84,0.97,0.12,10.28,1.63,2.831027999,45881221905,2.856,44670885803,0.98,16067.11,5.675,45936707970,2.859,165,28484082782,356744361,16068.1,5.676,1057.0,6351058963,12269205,0.19%,0,9263225269,600603,600547,8,774130261,602374308,77.813,12135876763,472747115,3.90%,35990664,18222253,50.63%,28198050,11970433620,10242426,0.09%,341093,486808,142.72%,0,0,183524887620,11011493257.199999,45881221905.0,1835248876.2,122961674705.40001
5,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.03,0.25,0.05,0.01,0.67,3.84,0.98,0.1,10.37,1.61,2.776945115,45494525398,2.866,45020788028,1.02,15874.92,5.717,45782141673,2.884,138,28485277270,359967801,15875.91,5.717,1018.0,6613965194,11734876,0.18%,0,9563542283,544409,544352,8,773883533,569451957,73.584,11862099503,449508584,3.79%,31897279,16979947,53.23%,27196409,11448682799,9259208,0.08%,687452,583201,84.84%,0,0,181978101592,9098905079.6,45494525398.0,1819781015.92,121925328066.64001
6,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.08,0.24,0.05,0.01,0.67,3.95,0.94,0.07,10.71,1.61,2.761219181,46183373284,2.911,43871235594,0.98,15866.75,5.746,46119058915,2.907,184,28496953971,356906347,15867.81,5.747,988.0,6552252773,13249202,0.20%,0,9440330276,546659,546594,8,772341834,566171557,73.306,11527753321,445869710,3.87%,26896514,14696727,54.64%,18555267,11206890165,10588035,0.09%,615952,713185,115.79%,0,4,184733493136,9236674656.800001,44336038352.64,1847334931.3600001,123771440401.12001
7,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,1.03,0.25,0.05,0.01,0.68,3.98,0.96,0.08,10.6,1.61,2.777891251,44631138081,2.819,44029105337,1.0,15832.42,5.699,44654967622,2.82,175,28038091093,351781782,15833.48,5.7,934.0,6434147259,12746217,0.20%,0,9294927804,558739,558678,8,747479506,566145911,75.741,11768453680,437518448,3.72%,30051406,16962455,56.44%,19805816,11510225496,10903828,0.09%,736160,785532,106.71%,0,0,178524552324,8926227616.2,44631138081.0,1785245523.24,121396695580.32
8,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,0.84,0.31,0.06,0.01,0.62,3.99,1.15,0.1,10.03,1.22,2.959133465,35783454532,2.128,43168812837,1.2,16815.27,5.682,36146735889,2.15,183,29687033278,374794694,16816.48,5.683,1134.0,6395794433,10645492,0.17%,0,9132544134,611363,611294,8,772189709,567177693,73.451,11838238686,465866282,3.94%,31601524,16885705,53.43%,26542837,11950992085,11304486,0.09%,618477,647472,104.69%,0,0,143133818128,8588029087.679999,44371483619.68,1431338181.28,88742967239.36
9,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,0.81,0.32,0.07,0.01,0.57,4.06,1.25,0.1,9.04,1.13,3.182778188,36253980390,1.983,45395482376,1.26,18280.85,5.744,36501255531,1.997,202,32590354232,411979989,18282.02,5.744,1147.0,6692120481,13304464,0.20%,0,9588977423,666311,666246,8,797880274,571899335,71.677,12279930044,476631919,3.88%,28814184,13239678,45.95%,27660293,12184104444,12560396,0.10%,175691,493075,280.65%,0,0,145015921560,10151114509.2,46405094899.200005,1450159215.6000001,82659075289.2
10,2020-07-14,binaryTrees_21_v7_original,14.0.2,binarytrees.java 21,0.99,0.8,0.33,0.08,0.01,0.59,3.96,1.23,0.08,9.55,1.12,3.064216687,35165809148,2.016,44712351904,1.28,17442.42,5.692,35626644923,2.042,194,31666412824,397987215,17443.62,5.693,1163.0,6564625961,12840574,0.20%,0,9580809588,599850,599771,12,796590552,563807183,70.778,11203403719,430894039,3.85%,24151578,12193679,50.49%,21230737,11364900634,11825430,0.10%,179899,407888,226.73%,0,0,140663236592,11253058927.36,46418868075.36,1406632365.92,82991309589.28
1,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.09,0.24,0.04,0.01,0.7,3.87,0.94,0.09,10.25,1.62,2.808951609,45664320727,2.86,42272045875,0.93,15963.9,5.683,45879484474,2.874,174,28130862286,350858225,15964.92,5.684,1322.0,6440115533,15672740,0.24%,0,8997380655,518052,517988,8,752223798,558278653,74.217,10219841544,420161641,4.11%,21570682,12286753,56.96%,14773673,10554937273,10143180,0.10%,122476,284579,232.35%,0,4,182657282908,7306291316.32,43837747897.92,1826572829.08,127860098035.59999
2,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.1,0.24,0.04,0.01,0.69,3.92,0.91,0.08,9.93,1.65,2.792467264,46328625506,2.952,42709950544,0.94,15692.49,5.62,46816918367,2.983,213,28137309174,355447206,15693.89,5.62,1246.0,6469247092,14425490,0.22%,0,9153213005,542202,542125,8,769061317,575363000,74.814,10399980573,435952947,4.19%,22413237,12176887,54.33%,14422153,10652393580,10843533,0.10%,144060,328052,227.72%,0,0,185314502024,7412580080.96,44475480485.76,1853145020.24,127867006396.56
3,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.05,0.25,0.05,0.01,0.68,3.84,0.95,0.1,9.84,1.64,2.77759094,44917649104,2.855,41467152243,0.92,15731.5,5.664,44509246074,2.829,195,27478300022,349615582,15732.45,5.664,1124.0,6538690941,9575755,0.15%,0,9011721766,550529,550462,8,764841446,580681252,75.922,10633572658,458407121,4.31%,29931970,15206072,50.80%,30361731,10554049371,10339415,0.10%,531152,353233,66.50%,0,0,179670596416,8983529820.800001,44917649104.0,1796705964.16,122176005562.88
4,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.08,0.24,0.04,0.01,0.72,3.72,0.89,0.08,9.8,1.63,2.835353891,45295020888,2.855,42065729006,0.92,15862.26,5.594,45936015571,2.896,211,28216216356,356614041,15863.38,5.595,1106.0,6473008022,17384506,0.27%,0,9074200190,578783,578718,8,780755549,583770934,74.77,10997873586,438714104,3.99%,23179369,12825139,55.33%,19984132,10623278636,11666386,0.11%,154424,310385,201.00%,0,1,181180083552,7247203342.08,43483220052.479996,1811800835.52,130449660157.44
5,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.08,0.24,0.05,0.01,0.7,3.91,0.94,0.09,10.16,1.6,2.791254077,44794921517,2.848,43222886184,0.97,15729.02,5.635,45621291567,2.9,202,27710293445,350257291,15730.19,5.636,1028.0,6489719216,14790239,0.23%,0,9085979560,533514,533443,8,773855719,578200655,74.717,10713367683,426260356,3.98%,21460478,11694298,54.49%,14614595,10375898410,10067861,0.10%,273628,277013,101.24%,0,0,179179686068,8958984303.4,43003124656.32,1791796860.68,125425780247.59999
6,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.69,3.88,0.98,0.08,10.61,1.6,2.78026728,44791309097,2.86,41732393838,0.94,15658.99,5.632,45202757683,2.887,242,28022526855,356114757,15660.02,5.633,952.0,6594697397,14941272,0.23%,0,9037168144,541430,541360,8,738071518,554181191,75.085,10120441507,410989160,4.06%,21500786,11784019,54.81%,16877896,10435382486,10678583,0.10%,234231,331868,141.68%,0,0,179165236388,8958261819.4,42999656733.119995,1791652363.88,123624013107.71999
7,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,1.09,0.24,0.04,0.01,0.7,3.86,0.9,0.09,10.61,1.63,2.808029726,46860591999,2.914,43689565329,0.95,16080.39,5.727,47401721729,2.948,207,29035887316,364189075,16081.4,5.727,908.0,6539877479,16103691,0.25%,0,9248560113,533809,533734,8,769305464,574234918,74.643,11129079661,439223977,3.95%,22093462,12484991,56.51%,12683583,10965019139,10300043,0.09%,303276,440286,145.18%,0,7,187442367996,7497694719.84,44986168319.04,1874423679.96,131209657597.2
8,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,0.92,0.29,0.06,0.01,0.65,3.81,1.06,0.09,9.96,1.34,2.901346428,39271131173,2.405,42909281620,1.14,16328.12,5.628,39245343827,2.403,230,29319453676,365268282,16329.22,5.628,1124.0,6230797685,12884028,0.21%,0,8944985746,530513,530441,8,764314486,563445390,73.719,10432188628,430503779,4.13%,21650434,11811889,54.56%,14697025,10350078998,11098407,0.11%,470528,462824,98.36%,0,0,157084524692,9425071481.52,45554512160.68,1570845246.92,102104941049.8
9,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,0.87,0.3,0.05,0.01,0.64,3.98,1.16,0.09,9.39,1.17,3.003463685,35250752290,2.08,40792917874,1.18,16948.21,5.643,35249410388,2.08,268,29938914285,378654193,16949.39,5.643,1142.0,6469006988,14501238,0.22%,0,9085241234,543789,543722,8,769960156,555134137,72.099,10074946970,436733817,4.33%,23529756,12547377,53.33%,16889331,10124531694,11520352,0.11%,118584,317903,268.08%,0,0,141003009160,7050150458.0,42300902748.0,1410030091.6000001,90241925862.40001
10,2021-01-19,binaryTrees_21_v7_original,15.0.2,binarytrees.java 21,0.99,0.84,0.31,0.05,0.01,0.62,3.82,1.19,0.08,9.52,1.17,3.03054948,36052024983,2.088,42378069500,1.2,17262.46,5.696,36236403862,2.099,219,30963685207,389121237,17263.74,5.697,1145.0,6455823666,14501386,0.22%,0,9089697317,540388,540312,12,774595210,572523930,73.913,10774662157,456022403,4.23%,22538487,11689819,51.87%,19547480,10683039844,11620383,0.11%,568419,401133,70.57%,0,0,144208099932,7210404996.6,44704510978.92,1442080999.32,89409021957.84
1,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.14,0.23,0.05,0.01,0.7,3.79,0.89,0.08,10.3,1.62,2.778038386,45629232743,2.873,40612855973,0.91,15879.88,5.716,45946871709,2.893,137,28624665192,354303041,15880.92,5.717,1384.0,6926395048,13724295,0.20%,0,8931085515,437274,437265,8,783579463,592892170,75.665,9672081973,439122483,4.54%,23038300,13520487,58.69%,20203650,9468255736,9437639,0.10%,216983,371026,170.99%,0,189,182516930972,9125846548.6,41978894123.560005,1825169309.72,127761851680.4
2,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.14,0.23,0.05,0.01,0.7,3.83,0.88,0.07,9.66,1.62,2.775520853,44730823701,2.815,40182484880,0.88,15887.38,5.724,45023104599,2.834,168,27826394252,351465580,15888.32,5.724,1322.0,7126524894,12236977,0.17%,0,9120420350,460627,460618,8,808003066,616196749,76.262,9859452171,464710722,4.71%,29253167,14838635,50.72%,30234053,9511114069,9526802,0.10%,667835,876854,131.30%,0,0,178923294804,8946164740.2,41152357804.92,1789232948.04,125246306362.79999
3,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.12,0.24,0.04,0.01,0.7,3.85,0.88,0.07,9.85,1.61,2.77705661,45136541001,2.813,40828518699,0.92,16043.31,5.777,45281328389,2.822,170,28364405332,360936280,16044.32,5.777,1187.0,7433945563,15330660,0.21%,4,9252958197,459907,459898,8,778969795,583507771,74.908,10118609295,445130680,4.40%,26443541,17559437,66.40%,16341825,9829776740,8836989,0.09%,519053,643667,124.01%,0,0,180546164004,7221846560.16,43331079360.96,1805461640.04,126382314802.79999
4,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.12,0.23,0.08,0.01,0.67,3.59,0.9,0.09,10.19,1.66,2.781642052,46601975733,2.939,42462942755,0.91,15853.53,5.699,46928583543,2.96,167,28135371336,354494517,15854.42,5.7,1135.0,6975299473,14420155,0.21%,0,8898798879,462872,462863,8,776991363,583756527,75.13,9525508091,434202293,4.56%,25268853,12091225,47.85%,28851477,9439411410,9310833,0.10%,121983,339175,278.05%,0,0,186407902932,14912632234.56,42873817674.36,1864079029.32,124893294964.44
5,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.14,0.23,0.05,0.0,0.71,3.95,0.91,0.07,10.19,1.58,2.759426279,44489761959,2.813,40263754511,0.92,15815.55,5.731,44850582496,2.836,175,28015865023,356289146,15816.53,5.732,1071.0,7264172714,13162354,0.18%,0,8985736521,436753,436744,8,783351300,587001257,74.935,9572587290,434141977,4.54%,24395041,13619064,55.83%,22394925,9421247469,9577556,0.10%,121648,307783,253.01%,0,20,177959047836,8897952391.800001,40930581002.28,0.0,126350923963.56
6,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.11,0.24,0.07,0.01,0.68,3.73,0.9,0.07,10.43,1.65,2.761922575,45539256454,2.919,41340826039,0.92,15599.57,5.648,45522972611,2.918,172,27394841257,345444523,15600.62,5.648,990.0,6780602400,10186385,0.15%,0,8663112333,435149,435140,8,740881565,566510364,76.464,9569626234,439271477,4.59%,22041007,13076416,59.33%,17754005,9668787096,9228090,0.10%,898870,789783,87.86%,0,2,182157025816,12750991807.12,43717686195.84,1821570258.16,123866777554.88
7,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,1.11,0.23,0.08,0.01,0.67,3.59,0.91,0.08,10.5,1.65,2.769716349,45522746219,2.873,41598826602,0.91,15846.64,5.721,45542687237,2.874,186,27942799841,353006417,15847.57,5.722,963.0,7147726267,11784317,0.16%,0,8881106314,442059,442050,8,752482547,571361354,75.93,9806315509,437627554,4.46%,26477717,14403757,54.40%,24460057,9525872649,8990155,0.09%,374245,396909,106.06%,0,0,182090984876,14567278790.08,41880926521.48,1820909848.76,122000959866.92001
8,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,0.9,0.29,0.09,0.01,0.61,3.66,1.08,0.1,9.67,1.28,2.965691462,37280864331,2.235,41701510187,1.12,16679.11,5.624,37332975296,2.238,199,29193143564,369111632,16680.23,5.624,1159.0,6894224320,12235640,0.18%,0,8759637006,461676,461667,8,750751409,575695766,76.683,9804225882,441353168,4.50%,24378963,14384201,59.00%,19382940,9740290860,9758901,0.10%,629623,597209,94.85%,0,0,149123457324,13421111159.16,43245802623.96,1491234573.24,90965308967.64
9,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,0.84,0.31,0.09,0.01,0.59,3.83,1.21,0.06,9.03,1.12,3.053141423,35339212944,2.017,42101465580,1.22,17520.07,5.738,35480487653,2.025,190,31534958549,400789750,17521.37,5.739,1194.0,7183844487,13022742,0.18%,0,9237420878,440158,440149,8,792323096,579921571,73.193,9812205160,439750538,4.48%,20061067,10598792,52.83%,21296981,9827690774,10217257,0.10%,782938,419783,53.62%,0,0,141356851776,12722116659.84,43820624050.56,1413568517.76,83400542547.84
10,2021-07-20,binaryTrees_21_v7_original,16.0.2,binarytrees.java 21,0.99,0.87,0.3,0.07,0.01,0.61,3.92,1.16,0.07,9.32,1.16,2.999495349,35130472723,2.055,41131029768,1.19,17097.09,5.7,35443112175,2.073,183,30554055798,383505855,17098.29,5.7,1187.0,7152047441,11631282,0.16%,0,8887830319,437206,437193,12,746962338,563999100,75.506,9239659364,435690886,4.72%,21521479,11672282,54.24%,19489151,9459957028,9644509,0.10%,744636,394514,52.98%,0,0,140521890892,9836532362.44,42156567267.6,1405218908.92,85718353444.12
1,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.14,0.23,0.07,0.01,0.69,3.64,0.91,0.09,10.08,1.68,2.735318449,45304254124,2.89,41190650681,0.9,15678.4,5.732,45746618117,2.918,149,27521375910,349861332,15679.25,5.732,1353.0,7085245464,10680263,0.15%,0,9202804989,439172,439163,8,775099060,583417043,75.27,10241251429,440367203,4.30%,26041697,15211609,58.41%,22591853,9878610888,9622179,0.10%,345891,329785,95.34%,0,6,181217016496,12685191154.720001,41679913794.08,1812170164.96,125039741382.23999
2,2023-08-22,binaryTrees_21_v7_original,17.0.8.1,binarytrees.java 21,0.99,1.12,0.23,0.05,0.01,0.71,3.89,0.89,0.07,10.05,1.65,2.730746007,45336214802,2.888,41010065816,0.92,15696.44,5.748,45427564638,2.894,179,27742472141,347712625,15697.35,5.748,1256.0,7110548552,13530087,0.19%,0,9032529565,439709,439700,8,777429988,580148324,74.624,9962432198,445302564,4.47%,23520576,13584322,57.76%,18739220,9504383648,9686534,0.10%,466939,484185,103.69%,0,0,181344859208,9067242960.4,41709317617.840004,1813448592.08,128754850037.68
