test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,11.0.20.1,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.67,3.96,0.95,0.11,11.25,1.64,2803882969 ns,45863235766,2.934 GHz,44565240406,1.00,15628.53 msec,5.574,46017754162,2.944 GHz,292,28151738924,350376794,15629.84 msec,5.574,1373 C,6418440960,14422407,0.22%,0,8946969841,597153,596951,8,776458871,571460725,73.598,11093267384,463315723,4.18%,32151037,15919424,49.51%,25971319,11025976482,10175092,0.09%,607902,862951,141.96%,0,0
2,11.0.20.1,binarytrees.java 21,0.99,1.06,0.25,0.05,0.01,0.70,3.99,0.97,0.09,10.27,1.59,2839127999 ns,45094813667,2.806 GHz,44827686678,0.99,16068.06 msec,5.660,45722418216,2.845 GHz,282,28710157989,360206013,16069.36 msec,5.660,1241 C,6847962510,19181299,0.28%,0,9518751059,603939,603767,8,825122938,573518684,69.507,11849879822,459488260,3.88%,30908707,16112773,52.13%,32142551,12093096727,11510109,0.10%,586703,492905,84.01%,0,0
3,11.0.20.1,binarytrees.java 21,0.99,1.08,0.24,0.04,0.01,0.71,4.05,0.93,0.09,10.75,1.61,2818837305 ns,45420902183,2.843 GHz,44279546095,0.98,15978.29 msec,5.668,45696370605,2.860 GHz,222,28170585452,358355280,15979.57 msec,5.669,1136 C,6777253186,18984092,0.28%,0,9397786530,596935,596770,8,817210662,563098540,68.905,11755504233,463534589,3.94%,30106941,13860215,46.04%,23233837,11939247408,9129912,0.08%,807087,624109,77.33%,0,2
4,11.0.20.1,binarytrees.java 21,0.99,1.08,0.24,0.05,0.01,0.69,3.98,0.98,0.10,10.37,1.60,2867792264 ns,45990477836,2.840 GHz,45589961651,1.00,16192.02 msec,5.646,46705914427,2.884 GHz,252,28872711461,362697240,16193.38 msec,5.647,1047 C,6755675303,20083303,0.30%,0,9679053692,631950,631803,8,821158051,596138572,72.597,12256787150,470622180,3.84%,29357790,13487536,45.94%,23061159,12188431516,10443464,0.09%,664201,653571,98.40%,0,0
5,11.0.20.1,binarytrees.java 21,0.99,1.06,0.24,0.05,0.01,0.69,3.97,0.97,0.10,10.91,1.59,2886735051 ns,45483800973,2.815 GHz,46149670008,1.03,16158.80 msec,5.598,46066264577,2.851 GHz,333,28715287861,365311210,16160.33 msec,5.598,1028 C,6762885697,17182201,0.25%,0,9831900740,637573,637365,8,803613304,571892761,71.165,11958341639,445348408,3.72%,31132046,16733807,53.75%,27271098,12517084510,13023905,0.10%,1258099,1209740,96.16%,0,2
6,11.0.20.1,binarytrees.java 21,0.99,1.04,0.25,0.05,0.01,0.69,3.86,0.98,0.10,10.30,1.59,2863462756 ns,45474141234,2.848 GHz,43417563341,0.95,15967.47 msec,5.576,45977342514,2.879 GHz,335,28472857901,361754956,15968.92 msec,5.577,1014 C,6413195097,16350781,0.25%,0,9388569449,614219,614036,8,794560148,569670660,71.696,11762252013,468769465,3.99%,32287313,18076383,55.99%,24071194,12021127153,11378332,0.09%,705894,1082239,153.31%,0,0
7,11.0.20.1,binarytrees.java 21,0.99,1.04,0.25,0.05,0.01,0.67,3.97,1.01,0.13,11.43,1.58,2821476549 ns,44717745408,2.836 GHz,45102266706,1.03,15765.57 msec,5.588,44888070950,2.847 GHz,274,28288695769,355077661,15766.81 msec,5.588,932 C,6447226214,15574620,0.24%,0,9018783753,592990,592845,9,736105883,572900654,77.829,10970012488,440090819,4.01%,29811400,16995349,57.01%,36239140,11282479939,11299260,0.10%,736417,729471,99.06%,0,0
8,11.0.20.1,binarytrees.java 21,0.99,0.88,0.30,0.06,0.01,0.62,4.04,1.15,0.10,9.64,1.27,3063744024 ns,38941490994,2.285 GHz,44572192256,1.17,17042.12 msec,5.563,38975569110,2.287 GHz,347,30609624678,381942767,17043.69 msec,5.563,1123 C,6730878846,21322268,0.32%,0,9284568330,620967,620761,8,782829859,570696951,72.902,11258220605,448272796,3.98%,28930141,12638649,43.69%,35092574,11412552997,12854666,0.11%,645229,639904,99.17%,0,20
9,11.0.20.1,binarytrees.java 21,0.99,0.84,0.31,0.07,0.01,0.62,3.93,1.20,0.08,9.38,1.15,3083384681 ns,35786097917,2.058 GHz,43077922335,1.23,17392.10 msec,5.641,35741654508,2.055 GHz,278,31248672367,392518840,17393.64 msec,5.641,1126 C,6532173302,16311260,0.25%,0,9557597971,597627,597474,8,833987436,566430553,67.918,11462415345,462282094,4.03%,27708697,13602153,49.09%,24222716,11853302954,10476853,0.09%,298918,737704,246.79%,0,4
10,11.0.20.1,binarytrees.java 21,0.99,0.84,0.31,0.06,0.02,0.60,4.07,1.20,0.11,9.52,1.14,3100940874 ns,35720201826,2.030 GHz,43929985373,1.24,17592.20 msec,5.673,35928183577,2.042 GHz,382,31883247343,402952073,17593.71 msec,5.674,1141 C,6762977476,17686950,0.26%,0,9674001672,614940,614728,12,868469908,615174179,70.834,12078413048,488286407,4.04%,29233964,13065024,44.69%,17776036,11494717697,11201194,0.10%,561671,778965,138.69%,0,200
