test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,11.0.20.1,binarytrees.java 21,0.99,0.43,0.61,0.09,0.03,0.32,6.63,2.18,0.11,6.39,2.11,3709379711 ns,17453702499,3.591 GHz,39702064951,2.26,4859.67 msec,1.310,17387010575,3.578 GHz,151,8243513303,102596166,4860.18 msec,1.310,849 C,5911901495,13554988,0.23%,0,9167141210,607645,607636,8,731464307,452694525,61.889,10758473804,407738986,3.79%,19534877,6989593,35.78%,27456287,10837816019,11338645,0.10%,175960,221644,125.96%,0,0
2,11.0.20.1,binarytrees.java 21,0.99,0.41,0.62,0.08,0.03,0.34,6.37,2.13,0.09,6.47,2.11,3521078855 ns,15977990520,3.423 GHz,37376042607,2.21,4667.81 msec,1.326,16275038416,3.486 GHz,164,7792845887,99439918,4668.34 msec,1.326,809 C,5888369217,10780483,0.18%,4,9194243905,417030,417020,8,765674441,467570976,61.067,10827263108,416521044,3.85%,22372808,8869462,39.64%,29028252,11168853103,8630396,0.08%,1003542,843821,84.08%,0,0
3,11.0.20.1,binarytrees.java 21,0.99,0.42,0.62,0.09,0.03,0.33,6.93,2.25,0.12,6.24,2.10,3736128592 ns,16955501320,3.500 GHz,39348986778,2.29,4844.19 msec,1.297,17314943772,3.574 GHz,172,8302590705,105876986,4844.72 msec,1.297,747 C,6134091809,13377051,0.22%,0,9565952599,608048,608039,8,762738536,477958469,62.663,10719028006,409983397,3.82%,21880510,7392321,33.78%,36902373,10886982078,10576949,0.10%,284065,263879,92.89%,0,0
4,11.0.20.1,binarytrees.java 21,0.99,0.41,0.63,0.09,0.03,0.29,6.64,2.18,0.10,6.79,2.11,3519164838 ns,16852540032,3.651 GHz,39598581034,2.37,4615.20 msec,1.311,17141541718,3.714 GHz,191,8205188629,104182471,4615.68 msec,1.312,752 C,6109928660,11875294,0.19%,0,9789935424,416980,416971,8,801684605,471926323,58.867,10375117336,403018100,3.88%,18993867,6786338,35.73%,18412092,10586585663,9763846,0.09%,58274,205971,353.45%,0,0
5,11.0.20.1,binarytrees.java 21,0.99,0.41,0.63,0.09,0.03,0.30,6.58,2.26,0.10,7.24,2.10,3542174357 ns,16793536533,3.619 GHz,38800171944,2.34,4640.23 msec,1.310,16658992406,3.590 GHz,191,7757755655,96088267,4640.82 msec,1.310,669 C,5750469018,12897507,0.22%,0,8843989538,416562,416553,8,742048527,455676217,61.408,10369794427,400956538,3.87%,17783470,5903743,33.20%,17860908,10768712061,9011065,0.08%,175814,208062,118.34%,0,0
6,11.0.20.1,binarytrees.java 21,0.99,0.41,0.62,0.09,0.03,0.29,6.74,2.26,0.11,6.23,2.08,3609680738 ns,16624614718,3.506 GHz,38305324316,2.29,4741.36 msec,1.314,16499073170,3.480 GHz,184,7797602410,97004565,4741.87 msec,1.314,624 C,5674501425,10907888,0.19%,0,8945634882,416662,416653,8,776397090,483000147,62.210,10655229735,415947464,3.90%,23652895,8273723,34.98%,31592432,10903616918,8357144,0.08%,489036,567063,115.96%,0,0
7,11.0.20.1,binarytrees.java 21,0.99,0.42,0.61,0.08,0.03,0.30,6.32,2.17,0.08,6.25,2.02,3714110306 ns,16710086609,3.424 GHz,40001585127,2.37,4880.58 msec,1.314,16955302673,3.474 GHz,202,8378295110,99148134,4881.15 msec,1.314,572 C,5666501239,10983000,0.19%,0,8761189172,416928,416919,8,773229864,470484529,60.847,10751961103,400129706,3.72%,19634932,6608965,33.66%,26635121,10753277543,9106335,0.08%,264495,276345,104.48%,0,0
8,11.0.20.1,binarytrees.java 21,0.99,0.41,0.64,0.10,0.03,0.29,6.70,2.26,0.09,6.87,2.04,3656916285 ns,17521777536,3.677 GHz,40024431442,2.35,4765.54 msec,1.303,17302158605,3.631 GHz,176,8304733043,95985982,4765.99 msec,1.303,492 C,5572828000,12140538,0.22%,0,8519020407,416732,416719,12,750898629,467065000,62.201,10454090703,411546217,3.94%,20337546,6530188,32.11%,18296446,10830085206,9320048,0.09%,105599,209050,197.97%,0,0
9,11.0.20.1,binarytrees.java 21,0.98,0.41,0.62,0.09,0.03,0.32,6.50,2.22,0.10,6.69,2.04,3682666583 ns,17151822913,3.551 GHz,38045691133,2.29,4829.38 msec,1.311,16598521285,3.437 GHz,166,8206789829,99794578,4829.91 msec,1.312,576 C,5675392825,13115888,0.23%,0,8821597070,417029,417020,8,757997625,455671796,60.115,10388175410,404312615,3.89%,20451739,7435194,36.35%,20137729,10785863338,9573548,0.09%,103980,252849,243.17%,0,0
10,11.0.20.1,binarytrees.java 21,0.98,0.41,0.63,0.09,0.03,0.29,6.74,2.28,0.08,6.01,2.03,3714298566 ns,16289474335,3.374 GHz,37607489199,2.29,4827.91 msec,1.300,16606433660,3.439 GHz,178,8245069311,102838502,4828.48 msec,1.300,582 C,5810992649,9887428,0.17%,0,9024721092,416411,416402,8,818701958,484750886,59.210,10790943961,414231965,3.84%,20653655,8352528,40.44%,28984500,10733455977,8457394,0.08%,435861,473077,108.54%,0,0
