test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,fibonacci.py 100000,0.332662,1388,1686822167.569303,-,-,714,24.93,2863,1896,1.46,1364,0,19,1177,889,559,671,0,524,0,85,0.01,2.55,4.41,4.24,9.87,0.00,37.94,0.00,16.03,26.12,3.88,7.36,37.71,69,70,97.70,300,300,156.77,97.27,2.14,2.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,4.54,0.01,0.37,0.00,0.00
2,Python 3.8.16,fibonacci.py 100000,0.293417,1465,1686822167.902911,-,-,561,14.96,3755,1895,1.72,641,0,11,53,142,92,279,1,343,1,128,0.01,0.91,1.71,0.99,6.76,0.11,32.98,0.06,41.35,18.05,1.70,7.48,57.81,70,71,95.77,300,300,111.58,98.98,3.87,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,3.91,0.01,0.31,0.00,0.00
3,Python 3.8.16,fibonacci.py 100000,0.306807,7578,1686822168.243455,-,-,500,13.79,3672,1871,1.84,561,0,0,17,37,57,219,0,253,0,132,0.00,0.17,0.55,0.72,4.95,0.00,25.06,0.00,53.50,16.59,3.14,5.98,60.50,72,72,95.50,300,300,108.51,98.28,2.38,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,3.71,0.01,0.30,0.00,0.00
4,Python 3.8.16,fibonacci.py 100000,0.329692,1679,1686822168.611933,-,-,735,26.53,2772,1894,1.40,1382,0,25,1351,1727,1044,772,0,212,2,107,0.01,3.66,6.81,6.51,8.88,0.00,18.43,0.20,28.90,27.17,4.00,3.99,38.31,70,71,97.67,300,300,164.35,98.95,1.93,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.46,4.45,0.01,0.37,0.00,0.00
5,Python 3.8.16,fibonacci.py 100000,0.308831,1462,1686822168.962233,-,-,552,18.57,2974,1896,1.71,960,0,5,222,231,180,531,1,511,4,79,0.00,1.31,1.51,2.08,10.85,0.03,48.09,0.06,17.38,19.44,3.87,8.55,49.58,71,71,95.52,300,300,129.76,98.79,3.86,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72,3.78,0.01,0.32,0.00,0.00
6,Python 3.8.16,fibonacci.py 100000,0.293133,7618,1686822169.287966,-,-,534,14.39,3755,1876,1.82,712,0,9,64,79,74,242,0,326,0,106,0.01,0.71,1.09,1.04,5.61,0.00,37.68,0.00,38.48,18.31,2.06,5.72,59.53,70,68,94.84,300,300,112.00,97.97,2.80,2.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72,3.84,0.01,0.30,0.00,0.00
7,Python 3.8.16,fibonacci.py 100000,0.312957,1430,1686822169.639642,-,-,769,22.27,3455,1896,1.33,1058,0,15,3062,1512,101,53,0,271,0,103,0.01,6.89,5.83,0.45,1.18,0.00,26.24,0.00,37.15,26.87,0.39,1.25,49.22,71,72,95.54,300,300,152.91,99.24,3.90,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,4.41,0.01,0.40,0.00,0.00
8,Python 3.8.16,fibonacci.py 100000,0.290146,1331,1686822169.972797,-,-,526,13.92,3777,1896,1.81,512,0,0,27,77,60,230,0,278,0,141,0.00,0.18,1.19,0.73,5.61,0.00,26.65,0.00,51.57,16.55,2.62,6.94,59.98,76,75,97.19,300,300,106.82,98.86,2.46,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,3.79,0.01,0.30,0.00,0.00
9,Python 3.8.16,fibonacci.py 100000,0.293485,6833,1686822170.300254,-,-,520,13.63,3843,1881,1.82,667,0,0,17,40,70,230,0,300,1,91,0.00,0.79,0.71,0.81,6.13,0.00,34.26,0.51,42.40,17.43,1.76,7.00,60.19,73,75,95.06,300,300,107.81,98.94,3.93,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,3.90,0.01,0.30,0.00,0.00
10,Python 3.8.16,fibonacci.py 100000,0.331009,1452,1686822170.669098,-,-,773,27.00,2862,1895,1.36,1491,0,10,2040,1869,1090,887,2,345,1,94,0.00,5.15,8.43,7.02,8.35,0.01,28.99,0.31,14.66,31.27,4.10,4.51,33.12,71,72,97.58,300,300,170.29,98.70,1.95,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.69,4.69,0.01,0.38,0.00,0.00
