test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.5.6,fibonacci.py 100000,0.070106,1236,1686822157.358592,-,-,2104,61.83,3400,1898,0.69,1154,0,101,2243,936,303,173,5,6,0,0,0.31,14.68,13.28,6.72,3.76,0.03,0.18,0.00,0.00,35.30,2.11,0.75,0.00,65,66,88.44,300,300,313.56,99.43,10.20,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01,1.72,0.01,0.14,0.00,0.00
2,Python 2.5.6,fibonacci.py 100000,0.058571,1392,1686822157.457965,-,-,1754,54.86,3200,1895,0.70,794,0,5,1458,1292,245,161,1,1,0,0,0.02,12.89,17.78,6.48,7.94,0.08,0.44,0.00,0.00,43.33,1.26,0.55,0.00,63,63,87.07,300,300,312.49,99.74,10.98,10.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,1.17,0.01,0.10,0.00,0.00
3,Python 2.5.6,fibonacci.py 100000,0.058804,1246,1686822157.555904,-,-,1566,48.93,3200,1896,0.68,673,0,5,2215,1490,129,89,0,8,0,0,0.01,25.54,19.79,2.79,3.53,0.00,0.07,0.00,0.00,49.74,0.38,0.95,0.00,65,65,91.83,300,300,283.88,99.67,6.77,6.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,1.08,0.00,0.10,0.00,0.00
4,Python 2.5.6,fibonacci.py 100000,0.063947,1237,1686822157.660807,-,-,1502,50.01,3000,1898,0.69,673,0,69,2127,1568,210,105,3,2,0,0,0.20,23.32,20.50,3.52,3.27,0.03,0.03,0.00,0.00,48.88,0.47,0.63,0.00,61,61,92.26,300,300,289.99,99.74,6.24,6.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,1.02,0.00,0.11,0.00,0.00
5,Python 2.5.6,fibonacci.py 100000,0.065571,2500,1686822157.766460,-,-,1490,49.80,3000,1891,0.69,672,0,2,1674,1354,303,162,0,8,0,0,0.01,18.94,20.79,6.24,4.61,0.00,0.05,0.00,0.00,47.68,2.20,0.33,0.00,60,62,85.40,300,300,281.13,98.23,11.49,11.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,1.01,0.01,0.11,0.00,0.00
6,Python 2.5.6,fibonacci.py 100000,0.055540,1250,1686822157.860674,-,-,898,29.89,3000,1899,0.78,447,0,4,425,885,553,379,2,11,0,0,0.02,11.75,24.13,17.56,16.98,0.02,0.24,0.00,0.00,57.25,7.56,5.20,0.09,61,61,86.42,300,300,200.98,99.65,12.66,12.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.65,0.01,0.07,0.00,0.00
7,Python 2.5.6,fibonacci.py 100000,0.066502,1434,1686822157.964866,-,-,1789,59.16,3000,1911,0.74,882,0,23,1757,1480,286,78,0,0,0,0,0.07,15.32,17.72,6.10,2.54,0.00,0.00,0.00,0.00,38.55,1.86,0.42,0.00,63,64,90.22,300,300,316.91,100.06,10.53,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,1.20,0.01,0.12,0.00,0.00
8,Python 2.5.6,fibonacci.py 100000,0.071953,2124,1686822158.078837,-,-,2069,69.42,3000,1883,0.70,1237,0,65,1893,730,216,159,0,10,0,0,0.14,10.78,9.85,5.20,4.72,0.00,0.19,0.00,0.00,27.48,1.86,1.23,0.00,65,65,80.61,300,300,335.95,99.39,16.45,16.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.36,0.01,0.14,0.00,0.00
9,Python 2.5.6,fibonacci.py 100000,0.065330,1348,1686822158.186050,-,-,1627,54.16,3000,1898,0.70,747,0,3,1485,1501,347,174,0,2,0,0,0.01,12.24,21.27,7.73,5.17,0.00,0.02,0.00,0.00,44.01,1.41,0.43,0.00,62,62,88.78,300,300,308.52,99.80,10.95,10.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.09,0.01,0.12,0.00,0.00
10,Python 2.5.6,fibonacci.py 100000,0.065244,1341,1686822158.290534,-,-,1480,49.18,3000,1902,0.67,678,0,53,1849,1412,252,146,1,28,0,0,0.16,20.75,19.40,4.75,6.18,0.01,0.48,0.00,0.00,49.08,0.94,0.78,0.02,62,62,88.90,300,300,284.64,99.89,9.72,9.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,1.03,0.01,0.11,0.00,0.00
