test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,fibonacci.py 100000,0.081354,1455,1686822158.530969,-,-,1241,42.80,2900,1896,0.69,815,0,24,2453,1626,280,121,0,56,0,0,0.07,18.15,16.58,5.63,10.02,0.00,7.45,0.00,0.00,43.70,2.22,9.01,2.27,59,59,90.96,300,300,249.36,93.12,8.68,8.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,1.04,0.01,0.13,0.00,0.00
2,Python 2.7.18,fibonacci.py 100000,0.067772,1389,1686822158.646787,-,-,1364,47.00,2900,1897,0.68,707,0,2,1877,1568,263,90,0,6,0,0,0.00,18.50,19.99,5.89,8.29,0.00,0.96,0.00,0.00,48.33,0.65,3.86,0.16,61,61,87.06,300,300,277.66,99.77,12.35,12.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.95,0.01,0.11,0.00,0.00
3,Python 2.7.18,fibonacci.py 100000,0.069081,1378,1686822158.756083,-,-,1418,48.90,2900,1896,0.69,741,0,36,2026,1595,257,110,0,15,0,0,0.12,23.10,19.74,4.84,3.22,0.00,0.82,0.00,0.00,49.52,0.84,0.55,0.18,61,62,88.30,300,300,278.01,99.69,10.51,10.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.99,0.01,0.11,0.00,0.00
4,Python 2.7.18,fibonacci.py 100000,0.067911,1386,1686822158.867393,-,-,1401,48.31,2900,1896,0.68,736,0,78,2681,1421,208,106,2,17,0,0,0.25,24.62,16.96,4.21,6.28,0.01,0.33,0.00,0.00,48.15,0.14,3.30,0.10,61,62,92.77,300,300,278.58,99.69,5.47,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.96,0.00,0.11,0.00,0.00
5,Python 2.7.18,fibonacci.py 100000,0.065464,1403,1686822158.974930,-,-,1186,40.58,2900,1910,0.70,589,0,15,1639,1314,360,172,1,30,0,0,0.05,17.84,19.98,7.77,11.04,0.06,3.78,0.00,0.00,48.68,1.51,9.15,0.09,61,62,88.60,300,300,245.10,99.75,10.54,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.83,0.01,0.10,0.00,0.00
6,Python 2.7.18,fibonacci.py 100000,0.073835,1419,1686822159.088829,-,-,1697,58.15,2900,1908,0.72,1053,0,7,1627,824,418,252,0,0,0,0,0.01,12.47,12.61,10.41,7.04,0.00,0.00,0.00,0.00,35.22,4.82,1.81,0.00,63,63,97.51,300,300,295.67,100.35,3.89,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,1.16,0.00,0.12,0.00,0.00
7,Python 2.7.18,fibonacci.py 100000,0.069012,1368,1686822159.198197,-,-,1530,52.68,2900,1899,0.69,748,0,9,2440,1666,173,97,0,8,0,0,0.03,15.56,18.16,3.70,8.78,0.00,1.85,0.00,0.00,39.94,0.53,5.82,1.01,62,62,92.74,300,300,300.31,99.76,5.80,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,1.05,0.00,0.12,0.00,0.00
8,Python 2.7.18,fibonacci.py 100000,0.070285,1356,1686822159.308537,-,-,1485,51.22,2900,1896,0.69,782,0,61,2026,1672,257,115,0,1,0,0,0.15,19.67,21.27,4.06,4.18,0.00,0.20,0.00,0.00,46.50,0.44,1.83,0.00,65,65,91.06,300,300,291.88,99.69,9.02,8.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,1.04,0.01,0.12,0.00,0.00
9,Python 2.7.18,fibonacci.py 100000,0.067814,1367,1686822159.417029,-,-,1408,48.53,2900,1897,0.71,722,0,6,2107,1426,215,139,0,23,0,0,0.01,19.45,19.77,4.20,6.59,0.00,2.09,0.00,0.00,45.79,1.12,3.09,1.46,64,64,92.90,300,300,278.65,99.64,5.90,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.97,0.00,0.11,0.00,0.00
10,Python 2.7.18,fibonacci.py 100000,0.068498,1311,1686822159.525923,-,-,1368,47.14,2900,1897,0.68,708,0,9,2336,1577,207,92,0,30,0,0,0.03,23.29,17.83,3.45,6.27,0.00,2.71,0.00,0.00,46.48,0.84,4.23,1.30,62,63,89.05,300,300,272.53,99.75,10.54,10.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.95,0.01,0.11,0.00,0.00
